"trial"	"time"	"selection"	"outcome"	"game"	"points.cum"	"option.order"	"workerid"	"goal"	"condition"	"n.goals.reached"	"checkFails"	"payout"	"which.high.ev"
1	1.03327293342097	1	4	1	4	"2;1"	"id_119"	100	6	4	0	0.8	1
2	0.730438281397628	1	4	1	8	"2;1"	"id_119"	100	6	4	0	0.8	1
3	0.687574324196156	2	2	1	10	"2;1"	"id_119"	100	6	4	0	0.8	1
4	1.28780811310673	2	3	1	13	"2;1"	"id_119"	100	6	4	0	0.8	1
5	0.845738603322316	2	3	1	16	"2;1"	"id_119"	100	6	4	0	0.8	1
6	0.803863350850167	1	3	1	19	"2;1"	"id_119"	100	6	4	0	0.8	1
7	0.5	2	3	1	22	"2;1"	"id_119"	100	6	4	0	0.8	1
8	0.953719899977729	2	0	1	22	"2;1"	"id_119"	100	6	4	0	0.8	1
9	0.5	2	4	1	26	"2;1"	"id_119"	100	6	4	0	0.8	1
10	0.775662859263819	1	4	1	30	"2;1"	"id_119"	100	6	4	0	0.8	1
11	1.37060412690938	2	3	1	33	"2;1"	"id_119"	100	6	4	0	0.8	1
12	0.5	1	4	1	37	"2;1"	"id_119"	100	6	4	0	0.8	1
13	0.991342043419482	2	1	1	38	"2;1"	"id_119"	100	6	4	0	0.8	1
14	0.820073785675284	2	5	1	43	"2;1"	"id_119"	100	6	4	0	0.8	1
15	0.857844266370037	1	6	1	49	"2;1"	"id_119"	100	6	4	0	0.8	1
16	0.5	2	4	1	53	"2;1"	"id_119"	100	6	4	0	0.8	1
17	0.620610476220747	2	5	1	58	"2;1"	"id_119"	100	6	4	0	0.8	1
18	1.14782632927643	1	3	1	61	"2;1"	"id_119"	100	6	4	0	0.8	1
19	1.36327429036077	2	3	1	64	"2;1"	"id_119"	100	6	4	0	0.8	1
20	1.44357886561664	1	3	1	67	"2;1"	"id_119"	100	6	4	0	0.8	1
1	0.5	1	3	2	3	"1;2"	"id_119"	100	6	4	0	0.8	1
2	1.04782536146979	2	5	2	8	"1;2"	"id_119"	100	6	4	0	0.8	1
3	0.696731699906562	2	-2	2	6	"1;2"	"id_119"	100	6	4	0	0.8	1
4	1.02708067363169	2	-2	2	4	"1;2"	"id_119"	100	6	4	0	0.8	1
5	0.66676552273021	2	6	2	10	"1;2"	"id_119"	100	6	4	0	0.8	1
6	1.00601820153036	2	2	2	12	"1;2"	"id_119"	100	6	4	0	0.8	1
7	1.15423014144797	1	6	2	18	"1;2"	"id_119"	100	6	4	0	0.8	1
8	0.792031907490375	2	17	2	35	"1;2"	"id_119"	100	6	4	0	0.8	1
9	0.7005650868677	1	6	2	41	"1;2"	"id_119"	100	6	4	0	0.8	1
10	1.09989300085863	1	0	2	41	"1;2"	"id_119"	100	6	4	0	0.8	1
11	0.638398791558884	1	1	2	42	"1;2"	"id_119"	100	6	4	0	0.8	1
12	1.0287640715447	2	3	2	45	"1;2"	"id_119"	100	6	4	0	0.8	1
13	0.955789195763863	2	4	2	49	"1;2"	"id_119"	100	6	4	0	0.8	1
14	0.520064670830076	2	22	2	71	"1;2"	"id_119"	100	6	4	0	0.8	1
15	0.5	2	-3	2	68	"1;2"	"id_119"	100	6	4	0	0.8	1
16	0.763295231880918	2	6	2	74	"1;2"	"id_119"	100	6	4	0	0.8	1
17	0.827298033511014	2	3	2	77	"1;2"	"id_119"	100	6	4	0	0.8	1
18	0.902752150465118	2	-6	2	71	"1;2"	"id_119"	100	6	4	0	0.8	1
19	1.04154834836386	2	13	2	84	"1;2"	"id_119"	100	6	4	0	0.8	1
20	0.943154790531153	2	13	2	97	"1;2"	"id_119"	100	6	4	0	0.8	1
21	0.844072876003902	2	-8	2	89	"1;2"	"id_119"	100	6	4	0	0.8	1
22	0.618559776366425	2	12	2	101	"1;2"	"id_119"	100	6	4	0	0.8	1
23	0.5	2	4	2	105	"1;2"	"id_119"	100	6	4	0	0.8	1
24	1.27917669194725	2	0	2	105	"1;2"	"id_119"	100	6	4	0	0.8	1
25	1.06014722377254	1	7	2	112	"1;2"	"id_119"	100	6	4	0	0.8	1
1	0.911883989931382	1	-13	3	-13	"2;1"	"id_119"	100	6	4	0	0.8	1
2	1.01883674778944	1	18	3	5	"2;1"	"id_119"	100	6	4	0	0.8	1
3	0.791781365842612	1	12	3	17	"2;1"	"id_119"	100	6	4	0	0.8	1
4	1.40566398173772	1	14	3	31	"2;1"	"id_119"	100	6	4	0	0.8	1
5	0.882815184483026	1	-1	3	30	"2;1"	"id_119"	100	6	4	0	0.8	1
6	0.546302855031315	1	0	3	30	"2;1"	"id_119"	100	6	4	0	0.8	1
7	0.994371623703807	1	-26	3	4	"2;1"	"id_119"	100	6	4	0	0.8	1
8	0.551673507673015	1	0	3	4	"2;1"	"id_119"	100	6	4	0	0.8	1
9	0.5	1	20	3	24	"2;1"	"id_119"	100	6	4	0	0.8	1
10	1.30014081630921	2	3	3	27	"2;1"	"id_119"	100	6	4	0	0.8	1
11	0.5	1	16	3	43	"2;1"	"id_119"	100	6	4	0	0.8	1
12	1.09942494873646	2	-2	3	41	"2;1"	"id_119"	100	6	4	0	0.8	1
13	1.02167666938208	1	17	3	58	"2;1"	"id_119"	100	6	4	0	0.8	1
14	0.5	2	2	3	60	"2;1"	"id_119"	100	6	4	0	0.8	1
15	0.625601406588159	2	1	3	61	"2;1"	"id_119"	100	6	4	0	0.8	1
16	1.12023197736388	2	3	3	64	"2;1"	"id_119"	100	6	4	0	0.8	1
17	1.28610706982438	1	15	3	79	"2;1"	"id_119"	100	6	4	0	0.8	1
18	0.780121653738404	2	3	3	82	"2;1"	"id_119"	100	6	4	0	0.8	1
19	0.810125227685316	1	20	3	102	"2;1"	"id_119"	100	6	4	0	0.8	1
20	1.063259965093	1	25	3	127	"2;1"	"id_119"	100	6	4	0	0.8	1
21	1.08383089296089	2	6	3	133	"2;1"	"id_119"	100	6	4	0	0.8	1
22	0.777578711401501	2	5	3	138	"2;1"	"id_119"	100	6	4	0	0.8	1
23	0.5	2	6	3	144	"2;1"	"id_119"	100	6	4	0	0.8	1
24	0.733371767545945	2	8	3	152	"2;1"	"id_119"	100	6	4	0	0.8	1
25	1.16089780630813	2	5	3	157	"2;1"	"id_119"	100	6	4	0	0.8	1
1	0.860283416361199	2	5	4	5	"2;1"	"id_119"	100	6	4	0	0.8	1
2	0.639308044708531	1	-9	4	-4	"2;1"	"id_119"	100	6	4	0	0.8	1
3	1.01622863091593	2	5	4	1	"2;1"	"id_119"	100	6	4	0	0.8	1
4	0.641072987520134	2	0	4	1	"2;1"	"id_119"	100	6	4	0	0.8	1
5	0.692173624403469	2	6	4	7	"2;1"	"id_119"	100	6	4	0	0.8	1
6	0.874999498911874	1	-5	4	2	"2;1"	"id_119"	100	6	4	0	0.8	1
7	0.82617736652376	2	8	4	10	"2;1"	"id_119"	100	6	4	0	0.8	1
8	0.784482323828289	2	1	4	11	"2;1"	"id_119"	100	6	4	0	0.8	1
9	0.716444430928451	1	21	4	32	"2;1"	"id_119"	100	6	4	0	0.8	1
10	0.65793424179326	2	-5	4	27	"2;1"	"id_119"	100	6	4	0	0.8	1
11	0.753219814165915	1	29	4	56	"2;1"	"id_119"	100	6	4	0	0.8	1
12	0.726377657575778	1	21	4	77	"2;1"	"id_119"	100	6	4	0	0.8	1
13	0.767478796296898	1	4	4	81	"2;1"	"id_119"	100	6	4	0	0.8	1
14	0.830010476147768	1	7	4	88	"2;1"	"id_119"	100	6	4	0	0.8	1
15	1.05146064642084	1	-5	4	83	"2;1"	"id_119"	100	6	4	0	0.8	1
16	0.724872246156632	1	-6	4	77	"2;1"	"id_119"	100	6	4	0	0.8	1
17	0.633425110758731	1	20	4	97	"2;1"	"id_119"	100	6	4	0	0.8	1
18	1.14673557870464	1	22	4	119	"2;1"	"id_119"	100	6	4	0	0.8	1
19	0.942807703626804	2	4	4	123	"2;1"	"id_119"	100	6	4	0	0.8	1
20	0.730806894731344	2	0	4	123	"2;1"	"id_119"	100	6	4	0	0.8	1
21	0.989022372335233	2	5	4	128	"2;1"	"id_119"	100	6	4	0	0.8	1
22	0.765035058859433	1	3	4	131	"2;1"	"id_119"	100	6	4	0	0.8	1
23	0.768377174208653	2	2	4	133	"2;1"	"id_119"	100	6	4	0	0.8	1
24	0.773382895795149	2	2	4	135	"2;1"	"id_119"	100	6	4	0	0.8	1
25	0.51865851790976	1	16	4	151	"2;1"	"id_119"	100	6	4	0	0.8	1
1	0.820730795708174	1	1	5	1	"1;2"	"id_119"	100	6	4	0	0.8	1
2	0.681799189177676	2	-2	5	-1	"1;2"	"id_119"	100	6	4	0	0.8	1
3	1.24402018787399	2	9	5	8	"1;2"	"id_119"	100	6	4	0	0.8	1
4	0.599535264577265	1	4	5	12	"1;2"	"id_119"	100	6	4	0	0.8	1
5	0.865658081328212	2	-2	5	10	"1;2"	"id_119"	100	6	4	0	0.8	1
6	0.693633519741414	2	19	5	29	"1;2"	"id_119"	100	6	4	0	0.8	1
7	1.06577913595718	1	2	5	31	"1;2"	"id_119"	100	6	4	0	0.8	1
8	1.1274734506831	2	-1	5	30	"1;2"	"id_119"	100	6	4	0	0.8	1
9	0.538933764520013	2	-13	5	17	"1;2"	"id_119"	100	6	4	0	0.8	1
10	0.915172031078615	1	3	5	20	"1;2"	"id_119"	100	6	4	0	0.8	1
11	0.659271766941082	2	18	5	38	"1;2"	"id_119"	100	6	4	0	0.8	1
12	0.973143856054856	1	5	5	43	"1;2"	"id_119"	100	6	4	0	0.8	1
13	0.5	2	-12	5	31	"1;2"	"id_119"	100	6	4	0	0.8	1
14	0.552868902875042	2	4	5	35	"1;2"	"id_119"	100	6	4	0	0.8	1
15	1.19678188444801	2	3	5	38	"1;2"	"id_119"	100	6	4	0	0.8	1
