"trial"	"time"	"selection"	"outcome"	"game"	"points.cum"	"option.order"	"workerid"	"goal"	"condition"	"n.goals.reached"	"checkFails"	"payout"	"which.high.ev"
1	1.0604051540682	2	2	1	2	"2;1"	"id_103"	100	6	3	2	0.6	1
2	1.16624103066066	1	2	1	4	"2;1"	"id_103"	100	6	3	2	0.6	1
3	0.939746567367006	2	2	1	6	"2;1"	"id_103"	100	6	3	2	0.6	1
4	0.572824730367717	2	1	1	7	"2;1"	"id_103"	100	6	3	2	0.6	1
5	1.16778350186199	1	5	1	12	"2;1"	"id_103"	100	6	3	2	0.6	1
6	0.5	1	1	1	13	"2;1"	"id_103"	100	6	3	2	0.6	1
7	0.670109101162609	2	2	1	15	"2;1"	"id_103"	100	6	3	2	0.6	1
8	0.5	1	3	1	18	"2;1"	"id_103"	100	6	3	2	0.6	1
9	1.23150075439364	1	3	1	21	"2;1"	"id_103"	100	6	3	2	0.6	1
10	0.5	1	1	1	22	"2;1"	"id_103"	100	6	3	2	0.6	1
11	0.634565988853253	1	4	1	26	"2;1"	"id_103"	100	6	3	2	0.6	1
12	0.643840621388353	1	5	1	31	"2;1"	"id_103"	100	6	3	2	0.6	1
13	0.648596593312585	2	5	1	36	"2;1"	"id_103"	100	6	3	2	0.6	1
14	0.826479859493977	1	0	1	36	"2;1"	"id_103"	100	6	3	2	0.6	1
15	0.527131222057581	2	1	1	37	"2;1"	"id_103"	100	6	3	2	0.6	1
16	0.5	1	3	1	40	"2;1"	"id_103"	100	6	3	2	0.6	1
17	0.905831212997864	1	3	1	43	"2;1"	"id_103"	100	6	3	2	0.6	1
18	0.899075476737334	1	3	1	46	"2;1"	"id_103"	100	6	3	2	0.6	1
19	0.543211074010762	1	7	1	53	"2;1"	"id_103"	100	6	3	2	0.6	1
20	1.0693160194297	1	3	1	56	"2;1"	"id_103"	100	6	3	2	0.6	1
1	1.05546636494633	2	-5	2	-5	"1;2"	"id_103"	100	6	3	2	0.6	1
2	1.28075902204002	1	2	2	-3	"1;2"	"id_103"	100	6	3	2	0.6	1
3	0.637737900079555	2	12	2	9	"1;2"	"id_103"	100	6	3	2	0.6	1
4	0.706542272737239	2	3	2	12	"1;2"	"id_103"	100	6	3	2	0.6	1
5	0.578012491540771	2	0	2	12	"1;2"	"id_103"	100	6	3	2	0.6	1
6	0.67425515655231	2	3	2	15	"1;2"	"id_103"	100	6	3	2	0.6	1
7	0.767325130282068	1	-1	2	14	"1;2"	"id_103"	100	6	3	2	0.6	1
8	0.810304429100373	2	-5	2	9	"1;2"	"id_103"	100	6	3	2	0.6	1
