"trial"	"time"	"selection"	"outcome"	"game"	"points.cum"	"option.order"	"workerid"	"goal"	"condition"	"n.goals.reached"	"checkFails"	"payout"	"which.high.ev"
1	0.5	2	5	1	5	"1;2"	"id_037"	100	5	5	0	1	2
2	0.5	1	3	1	8	"1;2"	"id_037"	100	5	5	0	1	2
3	0.529911492625192	1	3	1	11	"1;2"	"id_037"	100	5	5	0	1	2
4	0.938736534443937	2	3	1	14	"1;2"	"id_037"	100	5	5	0	1	2
5	0.834648183832325	2	4	1	18	"1;2"	"id_037"	100	5	5	0	1	2
6	0.566126705273484	1	7	1	25	"1;2"	"id_037"	100	5	5	0	1	2
7	1.0945352165767	1	1	1	26	"1;2"	"id_037"	100	5	5	0	1	2
8	1.25331486179365	1	6	1	32	"1;2"	"id_037"	100	5	5	0	1	2
9	0.954261508879041	1	1	1	33	"1;2"	"id_037"	100	5	5	0	1	2
10	0.95956745760658	1	3	1	36	"1;2"	"id_037"	100	5	5	0	1	2
11	0.861363791567024	1	4	1	40	"1;2"	"id_037"	100	5	5	0	1	2
12	0.5	1	3	1	43	"1;2"	"id_037"	100	5	5	0	1	2
13	0.950397687516376	2	2	1	45	"1;2"	"id_037"	100	5	5	0	1	2
14	0.788398376027949	1	1	1	46	"1;2"	"id_037"	100	5	5	0	1	2
15	0.880428844242748	1	3	1	49	"1;2"	"id_037"	100	5	5	0	1	2
16	1.08111877186404	2	1	1	50	"1;2"	"id_037"	100	5	5	0	1	2
17	0.5	2	4	1	54	"1;2"	"id_037"	100	5	5	0	1	2
18	0.92969579756372	1	1	1	55	"1;2"	"id_037"	100	5	5	0	1	2
19	0.826068502158885	2	4	1	59	"1;2"	"id_037"	100	5	5	0	1	2
20	1.28352538970475	2	3	1	62	"1;2"	"id_037"	100	5	5	0	1	2
1	0.81529207694834	1	5	2	5	"1;2"	"id_037"	100	5	5	0	1	2
2	0.87523482642157	2	9	2	14	"1;2"	"id_037"	100	5	5	0	1	2
3	0.953166403083722	1	4	2	18	"1;2"	"id_037"	100	5	5	0	1	2
4	0.971908469300478	2	14	2	32	"1;2"	"id_037"	100	5	5	0	1	2
5	0.5	2	12	2	44	"1;2"	"id_037"	100	5	5	0	1	2
6	0.72261686330498	2	-1	2	43	"1;2"	"id_037"	100	5	5	0	1	2
7	1.0556818358617	2	17	2	60	"1;2"	"id_037"	100	5	5	0	1	2
8	0.859528510280625	2	-9	2	51	"1;2"	"id_037"	100	5	5	0	1	2
9	0.5	1	5	2	56	"1;2"	"id_037"	100	5	5	0	1	2
10	1.18972322470703	2	21	2	77	"1;2"	"id_037"	100	5	5	0	1	2
11	0.683728073585238	1	-3	2	74	"1;2"	"id_037"	100	5	5	0	1	2
12	0.7102365812607	2	4	2	78	"1;2"	"id_037"	100	5	5	0	1	2
13	1.03406321095177	2	-2	2	76	"1;2"	"id_037"	100	5	5	0	1	2
14	0.700959399095296	2	-10	2	66	"1;2"	"id_037"	100	5	5	0	1	2
15	0.668313770851536	2	-7	2	59	"1;2"	"id_037"	100	5	5	0	1	2
16	0.765001675645695	2	2	2	61	"1;2"	"id_037"	100	5	5	0	1	2
17	1.12819069634281	2	6	2	67	"1;2"	"id_037"	100	5	5	0	1	2
18	0.845298159857922	2	-2	2	65	"1;2"	"id_037"	100	5	5	0	1	2
19	0.965255030906	2	4	2	69	"1;2"	"id_037"	100	5	5	0	1	2
20	0.793556012661771	2	4	2	73	"1;2"	"id_037"	100	5	5	0	1	2
21	0.75863464883943	2	5	2	78	"1;2"	"id_037"	100	5	5	0	1	2
22	1.02608070578711	2	26	2	104	"1;2"	"id_037"	100	5	5	0	1	2
23	0.666846416956202	2	0	2	104	"1;2"	"id_037"	100	5	5	0	1	2
24	0.834918223947891	1	4	2	108	"1;2"	"id_037"	100	5	5	0	1	2
25	0.838058519591242	1	8	2	116	"1;2"	"id_037"	100	5	5	0	1	2
1	0.711959393732573	1	4	3	4	"1;2"	"id_037"	100	5	5	0	1	2
2	1.19046241862237	1	8	3	12	"1;2"	"id_037"	100	5	5	0	1	2
3	0.939296371713832	1	8	3	20	"1;2"	"id_037"	100	5	5	0	1	2
4	0.679159066080004	1	5	3	25	"1;2"	"id_037"	100	5	5	0	1	2
5	0.844552883960909	1	0	3	25	"1;2"	"id_037"	100	5	5	0	1	2
6	1.0707107229909	1	2	3	27	"1;2"	"id_037"	100	5	5	0	1	2
7	0.927878421201706	1	5	3	32	"1;2"	"id_037"	100	5	5	0	1	2
8	0.567697627034365	2	25	3	57	"1;2"	"id_037"	100	5	5	0	1	2
9	0.97948981958108	2	23	3	80	"1;2"	"id_037"	100	5	5	0	1	2
10	0.881385986714186	2	-5	3	75	"1;2"	"id_037"	100	5	5	0	1	2
11	0.971322460539603	1	-1	3	74	"1;2"	"id_037"	100	5	5	0	1	2
12	0.967245220326715	2	3	3	77	"1;2"	"id_037"	100	5	5	0	1	2
13	1.0423803113901	2	-10	3	67	"1;2"	"id_037"	100	5	5	0	1	2
14	0.814110934027147	2	5	3	72	"1;2"	"id_037"	100	5	5	0	1	2
15	0.678277607423199	2	11	3	83	"1;2"	"id_037"	100	5	5	0	1	2
16	0.84460584123693	1	3	3	86	"1;2"	"id_037"	100	5	5	0	1	2
17	0.5	1	2	3	88	"1;2"	"id_037"	100	5	5	0	1	2
18	1.09792137217874	2	-9	3	79	"1;2"	"id_037"	100	5	5	0	1	2
19	0.87126738133747	2	12	3	91	"1;2"	"id_037"	100	5	5	0	1	2
20	0.937097303412069	2	-10	3	81	"1;2"	"id_037"	100	5	5	0	1	2
21	0.647439314373544	2	-14	3	67	"1;2"	"id_037"	100	5	5	0	1	2
22	0.68254348535883	2	8	3	75	"1;2"	"id_037"	100	5	5	0	1	2
23	1.40731932205227	2	5	3	80	"1;2"	"id_037"	100	5	5	0	1	2
24	1.12087736212928	2	16	3	96	"1;2"	"id_037"	100	5	5	0	1	2
25	0.85769729282925	1	5	3	101	"1;2"	"id_037"	100	5	5	0	1	2
1	0.861519204260898	1	7	4	7	"2;1"	"id_037"	100	5	5	0	1	2
2	1.14581658780871	1	13	4	20	"2;1"	"id_037"	100	5	5	0	1	2
3	0.864135600466697	1	-8	4	12	"2;1"	"id_037"	100	5	5	0	1	2
4	0.915334550401937	1	-1	4	11	"2;1"	"id_037"	100	5	5	0	1	2
5	1.09016617273832	1	-10	4	1	"2;1"	"id_037"	100	5	5	0	1	2
6	0.810177106070223	1	-27	4	-26	"2;1"	"id_037"	100	5	5	0	1	2
7	1.02663731056576	1	6	4	-20	"2;1"	"id_037"	100	5	5	0	1	2
8	0.519493337585336	1	14	4	-6	"2;1"	"id_037"	100	5	5	0	1	2
9	1.03950079794442	1	15	4	9	"2;1"	"id_037"	100	5	5	0	1	2
10	0.886655113844963	1	-7	4	2	"2;1"	"id_037"	100	5	5	0	1	2
11	1.14399504589625	2	5	4	7	"2;1"	"id_037"	100	5	5	0	1	2
12	0.718074068459422	1	4	4	11	"2;1"	"id_037"	100	5	5	0	1	2
13	0.894394354770787	1	-7	4	4	"2;1"	"id_037"	100	5	5	0	1	2
14	0.880367459234429	1	12	4	16	"2;1"	"id_037"	100	5	5	0	1	2
15	1.0351740707003	2	2	4	18	"2;1"	"id_037"	100	5	5	0	1	2
16	0.5	1	1	4	19	"2;1"	"id_037"	100	5	5	0	1	2
17	1.08167538765594	1	14	4	33	"2;1"	"id_037"	100	5	5	0	1	2
18	0.600163263212173	1	6	4	39	"2;1"	"id_037"	100	5	5	0	1	2
19	1.05254084151625	1	7	4	46	"2;1"	"id_037"	100	5	5	0	1	2
20	0.764602991313493	1	2	4	48	"2;1"	"id_037"	100	5	5	0	1	2
21	0.5	1	0	4	48	"2;1"	"id_037"	100	5	5	0	1	2
22	0.5	1	9	4	57	"2;1"	"id_037"	100	5	5	0	1	2
23	0.988891970495267	1	7	4	64	"2;1"	"id_037"	100	5	5	0	1	2
24	0.5	1	2	4	66	"2;1"	"id_037"	100	5	5	0	1	2
25	0.959389243902694	1	-8	4	58	"2;1"	"id_037"	100	5	5	0	1	2
1	0.5	1	5	5	5	"1;2"	"id_037"	100	5	5	0	1	2
2	0.817400333601678	1	5	5	10	"1;2"	"id_037"	100	5	5	0	1	2
3	0.809165566548747	2	12	5	22	"1;2"	"id_037"	100	5	5	0	1	2
4	0.5	2	-5	5	17	"1;2"	"id_037"	100	5	5	0	1	2
5	0.784252709328785	2	3	5	20	"1;2"	"id_037"	100	5	5	0	1	2
6	0.789411609600698	2	19	5	39	"1;2"	"id_037"	100	5	5	0	1	2
7	0.750552686237016	2	11	5	50	"1;2"	"id_037"	100	5	5	0	1	2
8	1.38405416242541	2	6	5	56	"1;2"	"id_037"	100	5	5	0	1	2
9	0.637834584692263	2	15	5	71	"1;2"	"id_037"	100	5	5	0	1	2
10	0.677668314141029	1	6	5	77	"1;2"	"id_037"	100	5	5	0	1	2
11	0.636075100124206	1	5	5	82	"1;2"	"id_037"	100	5	5	0	1	2
12	0.5	1	6	5	88	"1;2"	"id_037"	100	5	5	0	1	2
13	0.765264589729438	1	8	5	96	"1;2"	"id_037"	100	5	5	0	1	2
14	0.765894332750472	1	1	5	97	"1;2"	"id_037"	100	5	5	0	1	2
15	0.508419722170253	1	3	5	100	"1;2"	"id_037"	100	5	5	0	1	2
16	1.15610258532666	1	4	5	104	"1;2"	"id_037"	100	5	5	0	1	2
17	1.10022935521207	1	5	5	109	"1;2"	"id_037"	100	5	5	0	1	2
18	1.06749238193039	1	5	5	114	"1;2"	"id_037"	100	5	5	0	1	2
19	0.510536351137313	1	3	5	117	"1;2"	"id_037"	100	5	5	0	1	2
