"trial"	"time"	"selection"	"outcome"	"game"	"points.cum"	"option.order"	"workerid"	"goal"	"condition"	"n.goals.reached"	"checkFails"	"payout"	"which.high.ev"
1	0.654380666681665	2	6	1	6	"2;1"	"id_435"	0	1	NA	0	1.35	3
2	0.954948652567963	1	3	1	9	"2;1"	"id_435"	0	1	NA	0	1.35	3
3	0.5	2	6	1	15	"2;1"	"id_435"	0	1	NA	0	1.35	3
4	0.5	1	1	1	16	"2;1"	"id_435"	0	1	NA	0	1.35	3
5	0.750012952295256	2	1	1	17	"2;1"	"id_435"	0	1	NA	0	1.35	3
6	1.07286223653975	1	7	1	24	"2;1"	"id_435"	0	1	NA	0	1.35	3
7	0.5	1	-2	1	22	"2;1"	"id_435"	0	1	NA	0	1.35	3
8	1.38143630142522	2	0	1	22	"2;1"	"id_435"	0	1	NA	0	1.35	3
9	0.917808450096588	2	0	1	22	"2;1"	"id_435"	0	1	NA	0	1.35	3
10	0.97223382972162	1	2	1	24	"2;1"	"id_435"	0	1	NA	0	1.35	3
11	0.731772016625609	2	0	1	24	"2;1"	"id_435"	0	1	NA	0	1.35	3
12	0.694366796119411	1	3	1	27	"2;1"	"id_435"	0	1	NA	0	1.35	3
13	0.678417865564306	1	3	1	30	"2;1"	"id_435"	0	1	NA	0	1.35	3
14	0.937360182849055	1	5	1	35	"2;1"	"id_435"	0	1	NA	0	1.35	3
15	0.5	1	3	1	38	"2;1"	"id_435"	0	1	NA	0	1.35	3
16	0.803702887791898	1	5	1	43	"2;1"	"id_435"	0	1	NA	0	1.35	3
17	0.673340408362014	1	5	1	48	"2;1"	"id_435"	0	1	NA	0	1.35	3
18	0.95465477161861	1	4	1	52	"2;1"	"id_435"	0	1	NA	0	1.35	3
19	0.606828322215603	2	4	1	56	"2;1"	"id_435"	0	1	NA	0	1.35	3
20	0.685118084676751	2	6	1	62	"2;1"	"id_435"	0	1	NA	0	1.35	3
1	1.00085931109231	1	9	2	9	"2;1"	"id_435"	0	1	NA	0	1.35	3
2	0.624694152711387	1	5	2	14	"2;1"	"id_435"	0	1	NA	0	1.35	3
3	1.04458593527457	1	-12	2	2	"2;1"	"id_435"	0	1	NA	0	1.35	3
4	1.09234277454858	2	7	2	9	"2;1"	"id_435"	0	1	NA	0	1.35	3
5	0.944453246040913	2	5	2	14	"2;1"	"id_435"	0	1	NA	0	1.35	3
6	0.5	2	4	2	18	"2;1"	"id_435"	0	1	NA	0	1.35	3
7	0.5	2	8	2	26	"2;1"	"id_435"	0	1	NA	0	1.35	3
8	0.574014847849565	2	4	2	30	"2;1"	"id_435"	0	1	NA	0	1.35	3
9	0.802992676351232	2	5	2	35	"2;1"	"id_435"	0	1	NA	0	1.35	3
10	0.814627295850812	1	25	2	60	"2;1"	"id_435"	0	1	NA	0	1.35	3
11	0.5	1	11	2	71	"2;1"	"id_435"	0	1	NA	0	1.35	3
12	1.18800816427138	2	4	2	75	"2;1"	"id_435"	0	1	NA	0	1.35	3
13	1.32075351842061	1	-19	2	56	"2;1"	"id_435"	0	1	NA	0	1.35	3
14	0.756903469158069	2	6	2	62	"2;1"	"id_435"	0	1	NA	0	1.35	3
15	0.89774686555115	2	2	2	64	"2;1"	"id_435"	0	1	NA	0	1.35	3
16	0.939773342004723	2	2	2	66	"2;1"	"id_435"	0	1	NA	0	1.35	3
17	0.647566861064724	2	6	2	72	"2;1"	"id_435"	0	1	NA	0	1.35	3
18	0.731402051699173	2	4	2	76	"2;1"	"id_435"	0	1	NA	0	1.35	3
19	0.969478292562585	2	2	2	78	"2;1"	"id_435"	0	1	NA	0	1.35	3
20	0.607528540348774	2	6	2	84	"2;1"	"id_435"	0	1	NA	0	1.35	3
21	0.845400460513491	2	-1	2	83	"2;1"	"id_435"	0	1	NA	0	1.35	3
22	0.620611056668697	2	9	2	92	"2;1"	"id_435"	0	1	NA	0	1.35	3
23	0.552179300483718	2	8	2	100	"2;1"	"id_435"	0	1	NA	0	1.35	3
24	0.591875543247982	2	6	2	106	"2;1"	"id_435"	0	1	NA	0	1.35	3
25	0.807852630973995	2	4	2	110	"2;1"	"id_435"	0	1	NA	0	1.35	3
1	0.601357108361913	1	-1	3	-1	"2;1"	"id_435"	0	1	NA	0	1.35	3
2	1.07193634475121	1	11	3	10	"2;1"	"id_435"	0	1	NA	0	1.35	3
3	0.618644886276626	1	-2	3	8	"2;1"	"id_435"	0	1	NA	0	1.35	3
4	0.5	1	9	3	17	"2;1"	"id_435"	0	1	NA	0	1.35	3
5	0.623864638479989	1	9	3	26	"2;1"	"id_435"	0	1	NA	0	1.35	3
6	0.968379567439139	1	21	3	47	"2;1"	"id_435"	0	1	NA	0	1.35	3
7	0.792876014301153	1	14	3	61	"2;1"	"id_435"	0	1	NA	0	1.35	3
8	0.5	1	12	3	73	"2;1"	"id_435"	0	1	NA	0	1.35	3
9	1.33335521830379	1	16	3	89	"2;1"	"id_435"	0	1	NA	0	1.35	3
10	0.560158915321057	1	6	3	95	"2;1"	"id_435"	0	1	NA	0	1.35	3
11	0.593142063948483	1	-5	3	90	"2;1"	"id_435"	0	1	NA	0	1.35	3
12	0.818179612213089	2	8	3	98	"2;1"	"id_435"	0	1	NA	0	1.35	3
13	0.682805345439975	1	-21	3	77	"2;1"	"id_435"	0	1	NA	0	1.35	3
14	1.0328041415587	2	-2	3	75	"2;1"	"id_435"	0	1	NA	0	1.35	3
15	1.01710788524999	2	2	3	77	"2;1"	"id_435"	0	1	NA	0	1.35	3
16	1.01636511641037	2	7	3	84	"2;1"	"id_435"	0	1	NA	0	1.35	3
17	0.92635120759241	2	3	3	87	"2;1"	"id_435"	0	1	NA	0	1.35	3
18	0.5	1	-3	3	84	"2;1"	"id_435"	0	1	NA	0	1.35	3
19	1.10829372360264	2	7	3	91	"2;1"	"id_435"	0	1	NA	0	1.35	3
20	0.5	2	4	3	95	"2;1"	"id_435"	0	1	NA	0	1.35	3
21	0.5	2	6	3	101	"2;1"	"id_435"	0	1	NA	0	1.35	3
22	0.852406728352661	2	5	3	106	"2;1"	"id_435"	0	1	NA	0	1.35	3
23	0.952743716979226	2	3	3	109	"2;1"	"id_435"	0	1	NA	0	1.35	3
24	0.558819202296899	2	3	3	112	"2;1"	"id_435"	0	1	NA	0	1.35	3
25	0.5	2	8	3	120	"2;1"	"id_435"	0	1	NA	0	1.35	3
1	0.645895105907427	2	5	4	5	"1;2"	"id_435"	0	1	NA	0	1.35	3
2	0.99080544889363	1	3	4	8	"1;2"	"id_435"	0	1	NA	0	1.35	3
3	0.947482582575997	2	13	4	21	"1;2"	"id_435"	0	1	NA	0	1.35	3
4	0.974538219982609	2	-3	4	18	"1;2"	"id_435"	0	1	NA	0	1.35	3
5	0.587016769849655	2	15	4	33	"1;2"	"id_435"	0	1	NA	0	1.35	3
6	0.987593359348617	1	3	4	36	"1;2"	"id_435"	0	1	NA	0	1.35	3
7	0.715528230893959	1	4	4	40	"1;2"	"id_435"	0	1	NA	0	1.35	3
8	1.39321889440385	1	2	4	42	"1;2"	"id_435"	0	1	NA	0	1.35	3
9	0.951280360624479	2	-13	4	29	"1;2"	"id_435"	0	1	NA	0	1.35	3
10	0.810264306348264	1	4	4	33	"1;2"	"id_435"	0	1	NA	0	1.35	3
11	0.756270957809208	1	5	4	38	"1;2"	"id_435"	0	1	NA	0	1.35	3
