"trial"	"time"	"selection"	"outcome"	"game"	"points.cum"	"option.order"	"workerid"	"goal"	"condition"	"n.goals.reached"	"checkFails"	"payout"	"which.high.ev"
1	0.600752362660323	2	2	1	2	"1;2"	"id_324"	0	2	NA	0	0.49	1
2	0.5	1	7	1	9	"1;2"	"id_324"	0	2	NA	0	0.49	1
3	1.06811103359634	1	3	1	12	"1;2"	"id_324"	0	2	NA	0	0.49	1
4	0.55877584693643	2	1	1	13	"1;2"	"id_324"	0	2	NA	0	0.49	1
5	0.663556645206894	1	3	1	16	"1;2"	"id_324"	0	2	NA	0	0.49	1
6	0.667898122398221	1	4	1	20	"1;2"	"id_324"	0	2	NA	0	0.49	1
7	0.980079913210947	2	1	1	21	"1;2"	"id_324"	0	2	NA	0	0.49	1
8	0.735694157979765	2	6	1	27	"1;2"	"id_324"	0	2	NA	0	0.49	1
9	0.696807290590077	1	7	1	34	"1;2"	"id_324"	0	2	NA	0	0.49	1
10	0.628595736323451	2	2	1	36	"1;2"	"id_324"	0	2	NA	0	0.49	1
11	0.5	2	1	1	37	"1;2"	"id_324"	0	2	NA	0	0.49	1
12	0.819059576930578	1	5	1	42	"1;2"	"id_324"	0	2	NA	0	0.49	1
13	0.746886635216968	2	8	1	50	"1;2"	"id_324"	0	2	NA	0	0.49	1
14	0.840784797230612	1	3	1	53	"1;2"	"id_324"	0	2	NA	0	0.49	1
15	0.851686514671888	1	7	1	60	"1;2"	"id_324"	0	2	NA	0	0.49	1
16	1.02749602914157	1	4	1	64	"1;2"	"id_324"	0	2	NA	0	0.49	1
17	1.22097620497389	1	2	1	66	"1;2"	"id_324"	0	2	NA	0	0.49	1
18	1.604188460731	1	5	1	71	"1;2"	"id_324"	0	2	NA	0	0.49	1
19	1.03282160812734	2	3	1	74	"1;2"	"id_324"	0	2	NA	0	0.49	1
20	0.5	1	5	1	79	"1;2"	"id_324"	0	2	NA	0	0.49	1
1	0.534807754634479	1	4	2	4	"1;2"	"id_324"	0	2	NA	0	0.49	1
2	0.957517209425	1	0	2	4	"1;2"	"id_324"	0	2	NA	0	0.49	1
3	0.94061758484928	2	-13	2	-9	"1;2"	"id_324"	0	2	NA	0	0.49	1
4	0.5	1	6	2	-3	"1;2"	"id_324"	0	2	NA	0	0.49	1
5	0.5	2	-6	2	-9	"1;2"	"id_324"	0	2	NA	0	0.49	1
6	1.14802237461018	1	1	2	-8	"1;2"	"id_324"	0	2	NA	0	0.49	1
7	0.687955229675246	1	3	2	-5	"1;2"	"id_324"	0	2	NA	0	0.49	1
8	1.05929975369198	1	4	2	-1	"1;2"	"id_324"	0	2	NA	0	0.49	1
9	0.724253655445316	1	2	2	1	"1;2"	"id_324"	0	2	NA	0	0.49	1
10	1.28826257433933	2	0	2	1	"1;2"	"id_324"	0	2	NA	0	0.49	1
11	0.5	1	5	2	6	"1;2"	"id_324"	0	2	NA	0	0.49	1
