"trial"	"time"	"selection"	"outcome"	"game"	"points.cum"	"option.order"	"workerid"	"goal"	"condition"	"n.goals.reached"	"checkFails"	"payout"	"which.high.ev"
1	0.768345532923059	1	-1	1	-1	"1;2"	"id_263"	0	1	NA	2	1.11	1
2	0.5	2	1	1	0	"1;2"	"id_263"	0	1	NA	2	1.11	1
3	0.69288265410319	2	2	1	2	"1;2"	"id_263"	0	1	NA	2	1.11	1
4	0.740691786269783	1	5	1	7	"1;2"	"id_263"	0	1	NA	2	1.11	1
5	1.09510681120045	1	0	1	7	"1;2"	"id_263"	0	1	NA	2	1.11	1
6	1.29756786653825	1	5	1	12	"1;2"	"id_263"	0	1	NA	2	1.11	1
7	0.944750856030532	1	0	1	12	"1;2"	"id_263"	0	1	NA	2	1.11	1
8	0.990363915810598	2	2	1	14	"1;2"	"id_263"	0	1	NA	2	1.11	1
9	1.06439877399913	2	2	1	16	"1;2"	"id_263"	0	1	NA	2	1.11	1
10	0.553630820746678	1	2	1	18	"1;2"	"id_263"	0	1	NA	2	1.11	1
11	0.5	1	3	1	21	"1;2"	"id_263"	0	1	NA	2	1.11	1
12	0.5	1	4	1	25	"1;2"	"id_263"	0	1	NA	2	1.11	1
13	0.673160638825059	2	3	1	28	"1;2"	"id_263"	0	1	NA	2	1.11	1
14	0.814355455353074	1	3	1	31	"1;2"	"id_263"	0	1	NA	2	1.11	1
15	1.01974538774325	1	4	1	35	"1;2"	"id_263"	0	1	NA	2	1.11	1
16	1.25371779854641	1	2	1	37	"1;2"	"id_263"	0	1	NA	2	1.11	1
17	1.08397967800726	1	1	1	38	"1;2"	"id_263"	0	1	NA	2	1.11	1
18	0.81545771947959	1	0	1	38	"1;2"	"id_263"	0	1	NA	2	1.11	1
19	0.789854673698471	2	2	1	40	"1;2"	"id_263"	0	1	NA	2	1.11	1
20	0.984748620322186	2	-1	1	39	"1;2"	"id_263"	0	1	NA	2	1.11	1
1	1.064812950355	1	6	2	6	"1;2"	"id_263"	0	1	NA	2	1.11	1
2	0.62389493479742	1	5	2	11	"1;2"	"id_263"	0	1	NA	2	1.11	1
3	0.681627399422845	1	4	2	15	"1;2"	"id_263"	0	1	NA	2	1.11	1
4	0.647452606398864	1	6	2	21	"1;2"	"id_263"	0	1	NA	2	1.11	1
5	0.881429411883564	2	4	2	25	"1;2"	"id_263"	0	1	NA	2	1.11	1
6	0.725407995777261	1	-2	2	23	"1;2"	"id_263"	0	1	NA	2	1.11	1
7	0.99486140418405	2	11	2	34	"1;2"	"id_263"	0	1	NA	2	1.11	1
8	0.779056490381108	2	19	2	53	"1;2"	"id_263"	0	1	NA	2	1.11	1
9	1.02209125873939	1	6	2	59	"1;2"	"id_263"	0	1	NA	2	1.11	1
10	0.5	2	-8	2	51	"1;2"	"id_263"	0	1	NA	2	1.11	1
11	0.737296732935114	2	7	2	58	"1;2"	"id_263"	0	1	NA	2	1.11	1
12	0.913762710229185	2	2	2	60	"1;2"	"id_263"	0	1	NA	2	1.11	1
13	0.901789369251461	2	36	2	96	"1;2"	"id_263"	0	1	NA	2	1.11	1
14	0.739595130626637	2	7	2	103	"1;2"	"id_263"	0	1	NA	2	1.11	1
15	1.06115569602434	2	2	2	105	"1;2"	"id_263"	0	1	NA	2	1.11	1
16	0.5	2	7	2	112	"1;2"	"id_263"	0	1	NA	2	1.11	1
17	0.876804020109063	2	-11	2	101	"1;2"	"id_263"	0	1	NA	2	1.11	1
18	0.5	1	2	2	103	"1;2"	"id_263"	0	1	NA	2	1.11	1
19	0.568210068411181	1	3	2	106	"1;2"	"id_263"	0	1	NA	2	1.11	1
20	0.750616140928949	1	6	2	112	"1;2"	"id_263"	0	1	NA	2	1.11	1
21	0.663386678036638	1	7	2	119	"1;2"	"id_263"	0	1	NA	2	1.11	1
22	1.0348521753748	1	2	2	121	"1;2"	"id_263"	0	1	NA	2	1.11	1
23	0.649121447321561	1	9	2	130	"1;2"	"id_263"	0	1	NA	2	1.11	1
24	0.5	1	5	2	135	"1;2"	"id_263"	0	1	NA	2	1.11	1
25	0.70246795870944	2	-4	2	131	"1;2"	"id_263"	0	1	NA	2	1.11	1
1	0.744363655792774	2	-1	3	-1	"2;1"	"id_263"	0	1	NA	2	1.11	1
2	0.941893354318299	1	-15	3	-16	"2;1"	"id_263"	0	1	NA	2	1.11	1
3	1.44379080197921	2	6	3	-10	"2;1"	"id_263"	0	1	NA	2	1.11	1
4	0.519074044613482	2	3	3	-7	"2;1"	"id_263"	0	1	NA	2	1.11	1
5	0.78266428163498	2	2	3	-5	"2;1"	"id_263"	0	1	NA	2	1.11	1
6	0.766616457275294	2	6	3	1	"2;1"	"id_263"	0	1	NA	2	1.11	1
7	0.9305970086001	1	3	3	4	"2;1"	"id_263"	0	1	NA	2	1.11	1
8	1.04365686906638	2	7	3	11	"2;1"	"id_263"	0	1	NA	2	1.11	1
9	0.728383395520598	2	4	3	15	"2;1"	"id_263"	0	1	NA	2	1.11	1
10	1.13891223830609	1	17	3	32	"2;1"	"id_263"	0	1	NA	2	1.11	1
11	0.651185470810537	2	8	3	40	"2;1"	"id_263"	0	1	NA	2	1.11	1
12	0.728857483373468	2	1	3	41	"2;1"	"id_263"	0	1	NA	2	1.11	1
13	1.12170914750629	1	14	3	55	"2;1"	"id_263"	0	1	NA	2	1.11	1
14	1.12466040543143	1	10	3	65	"2;1"	"id_263"	0	1	NA	2	1.11	1
15	0.5	1	2	3	67	"2;1"	"id_263"	0	1	NA	2	1.11	1
16	0.741439341734186	1	2	3	69	"2;1"	"id_263"	0	1	NA	2	1.11	1
17	1.08024944741312	1	13	3	82	"2;1"	"id_263"	0	1	NA	2	1.11	1
18	0.959704742565566	2	3	3	85	"2;1"	"id_263"	0	1	NA	2	1.11	1
19	0.5	1	0	3	85	"2;1"	"id_263"	0	1	NA	2	1.11	1
20	0.5	2	3	3	88	"2;1"	"id_263"	0	1	NA	2	1.11	1
21	0.961933728826376	1	21	3	109	"2;1"	"id_263"	0	1	NA	2	1.11	1
22	0.971746974532439	1	19	3	128	"2;1"	"id_263"	0	1	NA	2	1.11	1
23	1.1563904017647	1	-13	3	115	"2;1"	"id_263"	0	1	NA	2	1.11	1
