"trial"	"time"	"selection"	"outcome"	"game"	"points.cum"	"option.order"	"workerid"	"goal"	"condition"	"n.goals.reached"	"checkFails"	"payout"	"which.high.ev"
1	0.679261508738024	2	4	1	4	"2;1"	"id_347"	100	4	3	1	0.6	3
2	0.665301365690539	2	7	1	11	"2;1"	"id_347"	100	4	3	1	0.6	3
3	1.07760740075101	2	4	1	15	"2;1"	"id_347"	100	4	3	1	0.6	3
4	0.774509839746989	2	6	1	21	"2;1"	"id_347"	100	4	3	1	0.6	3
5	0.98347724297268	2	0	1	21	"2;1"	"id_347"	100	4	3	1	0.6	3
6	0.809150199169638	2	4	1	25	"2;1"	"id_347"	100	4	3	1	0.6	3
7	1.04643694841522	2	2	1	27	"2;1"	"id_347"	100	4	3	1	0.6	3
8	0.946575501597204	2	2	1	29	"2;1"	"id_347"	100	4	3	1	0.6	3
9	1.12097746718166	2	-1	1	28	"2;1"	"id_347"	100	4	3	1	0.6	3
10	1.10388708093416	2	2	1	30	"2;1"	"id_347"	100	4	3	1	0.6	3
11	0.529697861603685	2	-1	1	29	"2;1"	"id_347"	100	4	3	1	0.6	3
12	1.01071981725911	2	4	1	33	"2;1"	"id_347"	100	4	3	1	0.6	3
13	0.953072784546363	2	5	1	38	"2;1"	"id_347"	100	4	3	1	0.6	3
14	0.763968718950838	2	6	1	44	"2;1"	"id_347"	100	4	3	1	0.6	3
15	0.588218629595296	2	4	1	48	"2;1"	"id_347"	100	4	3	1	0.6	3
16	0.5	2	4	1	52	"2;1"	"id_347"	100	4	3	1	0.6	3
17	0.692141914965817	2	2	1	54	"2;1"	"id_347"	100	4	3	1	0.6	3
18	1.06840776964135	2	0	1	54	"2;1"	"id_347"	100	4	3	1	0.6	3
19	0.826082730833709	2	4	1	58	"2;1"	"id_347"	100	4	3	1	0.6	3
20	0.56246633475934	2	0	1	58	"2;1"	"id_347"	100	4	3	1	0.6	3
1	0.508567305679491	1	6	2	6	"1;2"	"id_347"	100	4	3	1	0.6	3
2	0.882142090994327	1	1	2	7	"1;2"	"id_347"	100	4	3	1	0.6	3
3	0.825544782417467	1	6	2	13	"1;2"	"id_347"	100	4	3	1	0.6	3
4	0.793421082060571	1	3	2	16	"1;2"	"id_347"	100	4	3	1	0.6	3
5	1.14230055196641	1	1	2	17	"1;2"	"id_347"	100	4	3	1	0.6	3
6	0.743716916547869	1	4	2	21	"1;2"	"id_347"	100	4	3	1	0.6	3
