"trial"	"time"	"selection"	"outcome"	"game"	"points.cum"	"option.order"	"workerid"	"goal"	"condition"	"n.goals.reached"	"checkFails"	"payout"	"which.high.ev"
1	0.5	2	2	1	2	"1;2"	"id_047"	100	4	4	1	0.8	3
2	0.757585555621026	2	6	1	8	"1;2"	"id_047"	100	4	4	1	0.8	3
3	0.5	2	2	1	10	"1;2"	"id_047"	100	4	4	1	0.8	3
4	0.584690735807496	2	-1	1	9	"1;2"	"id_047"	100	4	4	1	0.8	3
5	0.767433705953416	2	2	1	11	"1;2"	"id_047"	100	4	4	1	0.8	3
6	0.522414490220599	2	3	1	14	"1;2"	"id_047"	100	4	4	1	0.8	3
7	0.5	2	2	1	16	"1;2"	"id_047"	100	4	4	1	0.8	3
8	0.685484521729877	1	4	1	20	"1;2"	"id_047"	100	4	4	1	0.8	3
9	1.01346753058643	2	0	1	20	"1;2"	"id_047"	100	4	4	1	0.8	3
10	0.932405375833496	2	2	1	22	"1;2"	"id_047"	100	4	4	1	0.8	3
11	0.812110403081025	2	2	1	24	"1;2"	"id_047"	100	4	4	1	0.8	3
12	1.0278078146818	2	1	1	25	"1;2"	"id_047"	100	4	4	1	0.8	3
13	0.94866639725162	2	3	1	28	"1;2"	"id_047"	100	4	4	1	0.8	3
14	0.894994175908952	1	4	1	32	"1;2"	"id_047"	100	4	4	1	0.8	3
15	1.15905913136988	1	2	1	34	"1;2"	"id_047"	100	4	4	1	0.8	3
16	0.764886770971469	1	2	1	36	"1;2"	"id_047"	100	4	4	1	0.8	3
17	1.12048491209167	1	2	1	38	"1;2"	"id_047"	100	4	4	1	0.8	3
18	0.578615729273447	1	2	1	40	"1;2"	"id_047"	100	4	4	1	0.8	3
19	0.551394755865287	1	0	1	40	"1;2"	"id_047"	100	4	4	1	0.8	3
20	0.785123966096631	2	6	1	46	"1;2"	"id_047"	100	4	4	1	0.8	3
1	0.51135533915346	1	3	2	3	"1;2"	"id_047"	100	4	4	1	0.8	3
2	0.548723965477835	1	4	2	7	"1;2"	"id_047"	100	4	4	1	0.8	3
3	0.585526543738336	1	3	2	10	"1;2"	"id_047"	100	4	4	1	0.8	3
4	0.5	1	8	2	18	"1;2"	"id_047"	100	4	4	1	0.8	3
5	0.984969803307438	1	-2	2	16	"1;2"	"id_047"	100	4	4	1	0.8	3
6	0.746478362059143	1	5	2	21	"1;2"	"id_047"	100	4	4	1	0.8	3
7	0.66676573302756	1	7	2	28	"1;2"	"id_047"	100	4	4	1	0.8	3
8	0.924401273584837	1	6	2	34	"1;2"	"id_047"	100	4	4	1	0.8	3
9	0.712244353305589	1	6	2	40	"1;2"	"id_047"	100	4	4	1	0.8	3
10	0.661188072485581	1	7	2	47	"1;2"	"id_047"	100	4	4	1	0.8	3
11	0.892877774710401	2	19	2	66	"1;2"	"id_047"	100	4	4	1	0.8	3
12	0.624739828960683	2	14	2	80	"1;2"	"id_047"	100	4	4	1	0.8	3
13	0.700588325836707	2	-2	2	78	"1;2"	"id_047"	100	4	4	1	0.8	3
14	0.652784024664173	2	-7	2	71	"1;2"	"id_047"	100	4	4	1	0.8	3
15	0.598218596427842	2	26	2	97	"1;2"	"id_047"	100	4	4	1	0.8	3
16	1.17510026227454	2	-11	2	86	"1;2"	"id_047"	100	4	4	1	0.8	3
17	0.537207195808161	1	1	2	87	"1;2"	"id_047"	100	4	4	1	0.8	3
18	0.5	1	6	2	93	"1;2"	"id_047"	100	4	4	1	0.8	3
19	1.14356733595641	2	-13	2	80	"1;2"	"id_047"	100	4	4	1	0.8	3
20	0.51095986974208	1	6	2	86	"1;2"	"id_047"	100	4	4	1	0.8	3
