"trial"	"time"	"selection"	"outcome"	"game"	"points.cum"	"option.order"	"workerid"	"goal"	"condition"	"n.goals.reached"	"checkFails"	"payout"	"which.high.ev"
1	0.809463066541677	1	0	1	0	"2;1"	"id_243"	100	5	3	0	0.6	2
2	0.862879534269452	1	4	1	4	"2;1"	"id_243"	100	5	3	0	0.6	2
3	0.997000202073876	1	3	1	7	"2;1"	"id_243"	100	5	3	0	0.6	2
4	0.764950018461176	1	-1	1	6	"2;1"	"id_243"	100	5	3	0	0.6	2
5	0.5	1	3	1	9	"2;1"	"id_243"	100	5	3	0	0.6	2
6	0.5	1	-1	1	8	"2;1"	"id_243"	100	5	3	0	0.6	2
7	1.34784486374418	1	6	1	14	"2;1"	"id_243"	100	5	3	0	0.6	2
8	1.38891843836414	2	3	1	17	"2;1"	"id_243"	100	5	3	0	0.6	2
9	0.874375513633332	1	2	1	19	"2;1"	"id_243"	100	5	3	0	0.6	2
10	0.6849173793354	1	4	1	23	"2;1"	"id_243"	100	5	3	0	0.6	2
11	0.652212251034387	2	3	1	26	"2;1"	"id_243"	100	5	3	0	0.6	2
12	0.871780364075599	1	0	1	26	"2;1"	"id_243"	100	5	3	0	0.6	2
13	0.580290437405511	2	4	1	30	"2;1"	"id_243"	100	5	3	0	0.6	2
14	0.97057925867131	1	1	1	31	"2;1"	"id_243"	100	5	3	0	0.6	2
15	1.35352806005979	1	5	1	36	"2;1"	"id_243"	100	5	3	0	0.6	2
16	0.669604111977571	1	2	1	38	"2;1"	"id_243"	100	5	3	0	0.6	2
17	1.01201493807259	2	4	1	42	"2;1"	"id_243"	100	5	3	0	0.6	2
18	1.30028127069856	2	3	1	45	"2;1"	"id_243"	100	5	3	0	0.6	2
19	0.5	2	3	1	48	"2;1"	"id_243"	100	5	3	0	0.6	2
20	0.676180881679324	1	2	1	50	"2;1"	"id_243"	100	5	3	0	0.6	2
1	0.5	2	10	2	10	"2;1"	"id_243"	100	5	3	0	0.6	2
2	1.01191495866379	2	5	2	15	"2;1"	"id_243"	100	5	3	0	0.6	2
3	0.930372138502864	2	1	2	16	"2;1"	"id_243"	100	5	3	0	0.6	2
4	0.709652980858482	1	7	2	23	"2;1"	"id_243"	100	5	3	0	0.6	2
5	0.502065441678785	2	0	2	23	"2;1"	"id_243"	100	5	3	0	0.6	2
6	0.792734800800145	2	4	2	27	"2;1"	"id_243"	100	5	3	0	0.6	2
7	0.969465303924459	1	9	2	36	"2;1"	"id_243"	100	5	3	0	0.6	2
8	0.724706819142153	1	14	2	50	"2;1"	"id_243"	100	5	3	0	0.6	2
9	0.816440326584981	2	4	2	54	"2;1"	"id_243"	100	5	3	0	0.6	2
10	0.5	1	15	2	69	"2;1"	"id_243"	100	5	3	0	0.6	2
11	0.687743987735908	2	6	2	75	"2;1"	"id_243"	100	5	3	0	0.6	2
12	0.693135285781153	1	7	2	82	"2;1"	"id_243"	100	5	3	0	0.6	2
13	0.707990614842555	1	11	2	93	"2;1"	"id_243"	100	5	3	0	0.6	2
14	0.5	2	3	2	96	"2;1"	"id_243"	100	5	3	0	0.6	2
15	0.69154945907327	2	3	2	99	"2;1"	"id_243"	100	5	3	0	0.6	2
16	0.583981999289968	1	-5	2	94	"2;1"	"id_243"	100	5	3	0	0.6	2
17	1.04398852073165	1	10	2	104	"2;1"	"id_243"	100	5	3	0	0.6	2
18	0.810980847410425	1	-10	2	94	"2;1"	"id_243"	100	5	3	0	0.6	2
19	0.756699918649517	2	1	2	95	"2;1"	"id_243"	100	5	3	0	0.6	2
20	0.742706152147998	2	4	2	99	"2;1"	"id_243"	100	5	3	0	0.6	2
21	0.740851162137697	1	-2	2	97	"2;1"	"id_243"	100	5	3	0	0.6	2
22	0.922910035015789	1	-11	2	86	"2;1"	"id_243"	100	5	3	0	0.6	2
23	0.609705494006227	2	1	2	87	"2;1"	"id_243"	100	5	3	0	0.6	2
24	1.28984068825773	2	1	2	88	"2;1"	"id_243"	100	5	3	0	0.6	2
25	0.860990991390068	1	28	2	116	"2;1"	"id_243"	100	5	3	0	0.6	2
1	0.887973799738278	1	-10	3	-10	"2;1"	"id_243"	100	5	3	0	0.6	2
2	1.39278626088208	1	4	3	-6	"2;1"	"id_243"	100	5	3	0	0.6	2
3	0.5	1	-3	3	-9	"2;1"	"id_243"	100	5	3	0	0.6	2
4	0.965020759457176	1	1	3	-8	"2;1"	"id_243"	100	5	3	0	0.6	2
5	0.911426396474528	2	2	3	-6	"2;1"	"id_243"	100	5	3	0	0.6	2
6	1.01233539360503	1	-2	3	-8	"2;1"	"id_243"	100	5	3	0	0.6	2
7	0.5	1	6	3	-2	"2;1"	"id_243"	100	5	3	0	0.6	2
8	0.784302099767182	2	6	3	4	"2;1"	"id_243"	100	5	3	0	0.6	2
9	1.02604440051335	1	-7	3	-3	"2;1"	"id_243"	100	5	3	0	0.6	2
10	0.878210890508202	2	3	3	0	"2;1"	"id_243"	100	5	3	0	0.6	2
