"trial"	"time"	"selection"	"outcome"	"game"	"points.cum"	"option.order"	"workerid"	"goal"	"condition"	"n.goals.reached"	"checkFails"	"payout"	"which.high.ev"
1	1.10370228439608	2	4	1	4	"1;2"	"id_305"	0	2	NA	0	0.86	2
2	0.52267136762905	1	6	1	10	"1;2"	"id_305"	0	2	NA	0	0.86	2
3	0.916939185339754	1	5	1	15	"1;2"	"id_305"	0	2	NA	0	0.86	2
4	0.942615765894114	2	2	1	17	"1;2"	"id_305"	0	2	NA	0	0.86	2
5	0.933051547594124	2	9	1	26	"1;2"	"id_305"	0	2	NA	0	0.86	2
6	1.3745457581711	1	3	1	29	"1;2"	"id_305"	0	2	NA	0	0.86	2
7	0.587099482672129	1	6	1	35	"1;2"	"id_305"	0	2	NA	0	0.86	2
8	0.700842243831183	1	1	1	36	"1;2"	"id_305"	0	2	NA	0	0.86	2
9	0.5	1	6	1	42	"1;2"	"id_305"	0	2	NA	0	0.86	2
10	0.5	2	0	1	42	"1;2"	"id_305"	0	2	NA	0	0.86	2
11	0.777075423616219	1	0	1	42	"1;2"	"id_305"	0	2	NA	0	0.86	2
12	0.5	2	2	1	44	"1;2"	"id_305"	0	2	NA	0	0.86	2
13	0.546276780903731	2	7	1	51	"1;2"	"id_305"	0	2	NA	0	0.86	2
14	1.40727036473353	1	1	1	52	"1;2"	"id_305"	0	2	NA	0	0.86	2
15	0.589073556587362	2	1	1	53	"1;2"	"id_305"	0	2	NA	0	0.86	2
16	0.5	1	0	1	53	"1;2"	"id_305"	0	2	NA	0	0.86	2
17	0.658348952091419	2	0	1	53	"1;2"	"id_305"	0	2	NA	0	0.86	2
18	0.826869286801143	2	3	1	56	"1;2"	"id_305"	0	2	NA	0	0.86	2
19	1.01694002447591	2	1	1	57	"1;2"	"id_305"	0	2	NA	0	0.86	2
20	0.5	2	1	1	58	"1;2"	"id_305"	0	2	NA	0	0.86	2
1	0.760492070312634	1	-30	2	-30	"2;1"	"id_305"	0	2	NA	0	0.86	2
2	0.682151062381232	2	7	2	-23	"2;1"	"id_305"	0	2	NA	0	0.86	2
3	0.5	2	2	2	-21	"2;1"	"id_305"	0	2	NA	0	0.86	2
4	0.646971954121299	1	21	2	0	"2;1"	"id_305"	0	2	NA	0	0.86	2
5	0.944770345239639	2	6	2	6	"2;1"	"id_305"	0	2	NA	0	0.86	2
6	0.5	2	4	2	10	"2;1"	"id_305"	0	2	NA	0	0.86	2
7	0.607317928003031	1	2	2	12	"2;1"	"id_305"	0	2	NA	0	0.86	2
8	0.739617863585435	1	14	2	26	"2;1"	"id_305"	0	2	NA	0	0.86	2
9	0.5	1	3	2	29	"2;1"	"id_305"	0	2	NA	0	0.86	2
10	0.970627523277901	2	9	2	38	"2;1"	"id_305"	0	2	NA	0	0.86	2
11	0.634922065244685	1	-1	2	37	"2;1"	"id_305"	0	2	NA	0	0.86	2
12	0.5	1	8	2	45	"2;1"	"id_305"	0	2	NA	0	0.86	2
13	0.818741658574796	1	-6	2	39	"2;1"	"id_305"	0	2	NA	0	0.86	2
14	1.08034614567769	1	12	2	51	"2;1"	"id_305"	0	2	NA	0	0.86	2
15	1.04417416326847	1	17	2	68	"2;1"	"id_305"	0	2	NA	0	0.86	2
16	0.809834718188187	2	0	2	68	"2;1"	"id_305"	0	2	NA	0	0.86	2
17	0.830140263449626	2	8	2	76	"2;1"	"id_305"	0	2	NA	0	0.86	2
18	0.927659951915275	1	6	2	82	"2;1"	"id_305"	0	2	NA	0	0.86	2
19	0.650810857901526	1	-11	2	71	"2;1"	"id_305"	0	2	NA	0	0.86	2
20	0.841071679621731	2	6	2	77	"2;1"	"id_305"	0	2	NA	0	0.86	2
21	0.666378421729004	1	0	2	77	"2;1"	"id_305"	0	2	NA	0	0.86	2
22	1.04658334252559	2	3	2	80	"2;1"	"id_305"	0	2	NA	0	0.86	2
23	1.02669189179716	1	18	2	98	"2;1"	"id_305"	0	2	NA	0	0.86	2
24	0.5	2	-2	2	96	"2;1"	"id_305"	0	2	NA	0	0.86	2
25	0.602422622664818	2	4	2	100	"2;1"	"id_305"	0	2	NA	0	0.86	2
1	0.920160682397563	2	-7	3	-7	"1;2"	"id_305"	0	2	NA	0	0.86	2
