"trial"	"time"	"selection"	"outcome"	"game"	"points.cum"	"option.order"	"workerid"	"goal"	"condition"	"n.goals.reached"	"checkFails"	"payout"	"which.high.ev"
1	0.871873731939077	2	3	1	3	"1;2"	"id_146"	0	2	NA	0	0.77	2
2	0.606385422271626	1	0	1	3	"1;2"	"id_146"	0	2	NA	0	0.77	2
3	1.05420968806996	1	4	1	7	"1;2"	"id_146"	0	2	NA	0	0.77	2
4	0.832091107229155	2	6	1	13	"1;2"	"id_146"	0	2	NA	0	0.77	2
5	0.72535624829549	1	5	1	18	"1;2"	"id_146"	0	2	NA	0	0.77	2
6	0.701477961353069	1	1	1	19	"1;2"	"id_146"	0	2	NA	0	0.77	2
7	1.15234211098328	2	2	1	21	"1;2"	"id_146"	0	2	NA	0	0.77	2
8	1.15870238376469	1	3	1	24	"1;2"	"id_146"	0	2	NA	0	0.77	2
9	0.75522222132611	2	6	1	30	"1;2"	"id_146"	0	2	NA	0	0.77	2
10	1.10351717294952	1	6	1	36	"1;2"	"id_146"	0	2	NA	0	0.77	2
11	0.5	1	1	1	37	"1;2"	"id_146"	0	2	NA	0	0.77	2
12	0.632373132667785	1	2	1	39	"1;2"	"id_146"	0	2	NA	0	0.77	2
13	0.516856389311138	1	1	1	40	"1;2"	"id_146"	0	2	NA	0	0.77	2
14	0.77363335757939	2	5	1	45	"1;2"	"id_146"	0	2	NA	0	0.77	2
15	0.556893521917442	2	2	1	47	"1;2"	"id_146"	0	2	NA	0	0.77	2
16	0.529975255272864	1	3	1	50	"1;2"	"id_146"	0	2	NA	0	0.77	2
17	0.928497308146028	1	6	1	56	"1;2"	"id_146"	0	2	NA	0	0.77	2
18	0.585241145102115	2	1	1	57	"1;2"	"id_146"	0	2	NA	0	0.77	2
19	0.810506214556006	2	2	1	59	"1;2"	"id_146"	0	2	NA	0	0.77	2
20	0.92862987047348	1	6	1	65	"1;2"	"id_146"	0	2	NA	0	0.77	2
1	0.711661696847078	2	4	2	4	"2;1"	"id_146"	0	2	NA	0	0.77	2
2	1.15871441001021	2	2	2	6	"2;1"	"id_146"	0	2	NA	0	0.77	2
3	0.675471999027628	2	4	2	10	"2;1"	"id_146"	0	2	NA	0	0.77	2
4	1.00724116092135	1	31	2	41	"2;1"	"id_146"	0	2	NA	0	0.77	2
5	0.609130333287716	1	15	2	56	"2;1"	"id_146"	0	2	NA	0	0.77	2
6	1.29597205291295	2	5	2	61	"2;1"	"id_146"	0	2	NA	0	0.77	2
7	0.522990920498191	2	8	2	69	"2;1"	"id_146"	0	2	NA	0	0.77	2
8	0.57664949492665	1	6	2	75	"2;1"	"id_146"	0	2	NA	0	0.77	2
9	0.773946258832948	2	4	2	79	"2;1"	"id_146"	0	2	NA	0	0.77	2
10	1.25896200355455	1	24	2	103	"2;1"	"id_146"	0	2	NA	0	0.77	2
11	0.714854642878097	2	4	2	107	"2;1"	"id_146"	0	2	NA	0	0.77	2
12	0.6899899189369	2	7	2	114	"2;1"	"id_146"	0	2	NA	0	0.77	2
13	0.775536911469607	1	10	2	124	"2;1"	"id_146"	0	2	NA	0	0.77	2
14	1.19369593618179	1	-7	2	117	"2;1"	"id_146"	0	2	NA	0	0.77	2
15	0.745006072334286	2	7	2	124	"2;1"	"id_146"	0	2	NA	0	0.77	2
16	0.72538019098708	2	2	2	126	"2;1"	"id_146"	0	2	NA	0	0.77	2
17	0.676930697245736	1	3	2	129	"2;1"	"id_146"	0	2	NA	0	0.77	2
