"trial"	"time"	"selection"	"outcome"	"game"	"points.cum"	"option.order"	"workerid"	"goal"	"condition"	"n.goals.reached"	"checkFails"	"payout"	"which.high.ev"
1	1.05005304061626	1	2	1	2	"1;2"	"id_315"	100	6	2	0	0.4	2
2	0.567370260520934	1	3	1	5	"1;2"	"id_315"	100	6	2	0	0.4	2
3	0.545629670246357	2	2	1	7	"1;2"	"id_315"	100	6	2	0	0.4	2
4	0.5	2	3	1	10	"1;2"	"id_315"	100	6	2	0	0.4	2
5	0.5	2	1	1	11	"1;2"	"id_315"	100	6	2	0	0.4	2
6	1.0622397330189	2	3	1	14	"1;2"	"id_315"	100	6	2	0	0.4	2
7	0.834864827601213	1	3	1	17	"1;2"	"id_315"	100	6	2	0	0.4	2
8	0.68957792833809	2	2	1	19	"1;2"	"id_315"	100	6	2	0	0.4	2
9	1.27100335225836	1	0	1	19	"1;2"	"id_315"	100	6	2	0	0.4	2
10	0.641611389425818	1	4	1	23	"1;2"	"id_315"	100	6	2	0	0.4	2
11	0.691675610161477	2	1	1	24	"1;2"	"id_315"	100	6	2	0	0.4	2
12	0.5	1	-1	1	23	"1;2"	"id_315"	100	6	2	0	0.4	2
13	0.987052838354573	1	3	1	26	"1;2"	"id_315"	100	6	2	0	0.4	2
14	0.5	1	6	1	32	"1;2"	"id_315"	100	6	2	0	0.4	2
15	0.57124572102632	2	9	1	41	"1;2"	"id_315"	100	6	2	0	0.4	2
16	1.51099238609438	2	4	1	45	"1;2"	"id_315"	100	6	2	0	0.4	2
17	1.08630650201263	2	1	1	46	"1;2"	"id_315"	100	6	2	0	0.4	2
18	1.29032690572847	2	3	1	49	"1;2"	"id_315"	100	6	2	0	0.4	2
19	0.740698441686146	2	5	1	54	"1;2"	"id_315"	100	6	2	0	0.4	2
20	0.5	1	1	1	55	"1;2"	"id_315"	100	6	2	0	0.4	2
1	0.866450960708965	1	-21	2	-21	"2;1"	"id_315"	100	6	2	0	0.4	2
2	0.895095110049831	1	-11	2	-32	"2;1"	"id_315"	100	6	2	0	0.4	2
3	0.826203610458438	2	3	2	-29	"2;1"	"id_315"	100	6	2	0	0.4	2
4	0.5	2	2	2	-27	"2;1"	"id_315"	100	6	2	0	0.4	2
5	0.511438406739463	1	-5	2	-32	"2;1"	"id_315"	100	6	2	0	0.4	2
6	0.728912947360875	1	10	2	-22	"2;1"	"id_315"	100	6	2	0	0.4	2
7	0.591384867159125	2	5	2	-17	"2;1"	"id_315"	100	6	2	0	0.4	2
8	1.04023943636335	1	-7	2	-24	"2;1"	"id_315"	100	6	2	0	0.4	2
9	0.65060623320137	1	4	2	-20	"2;1"	"id_315"	100	6	2	0	0.4	2
10	0.825818670640345	1	8	2	-12	"2;1"	"id_315"	100	6	2	0	0.4	2
11	0.702004358616728	2	5	2	-7	"2;1"	"id_315"	100	6	2	0	0.4	2
12	1.04301070458585	2	-3	2	-10	"2;1"	"id_315"	100	6	2	0	0.4	2
13	0.747773995806957	1	10	2	0	"2;1"	"id_315"	100	6	2	0	0.4	2
14	0.804072160408123	1	1	2	1	"2;1"	"id_315"	100	6	2	0	0.4	2
15	0.925424980342914	1	8	2	9	"2;1"	"id_315"	100	6	2	0	0.4	2
16	0.721260020095201	2	7	2	16	"2;1"	"id_315"	100	6	2	0	0.4	2
17	1.0046882257703	2	-2	2	14	"2;1"	"id_315"	100	6	2	0	0.4	2
18	0.5	1	-9	2	5	"2;1"	"id_315"	100	6	2	0	0.4	2
19	0.724158590259183	1	-13	2	-8	"2;1"	"id_315"	100	6	2	0	0.4	2
20	1.39849756777752	1	10	2	2	"2;1"	"id_315"	100	6	2	0	0.4	2
21	1.06490341646316	2	2	2	4	"2;1"	"id_315"	100	6	2	0	0.4	2
22	1.10590910208437	1	-2	2	2	"2;1"	"id_315"	100	6	2	0	0.4	2
23	1.09641180097039	1	3	2	5	"2;1"	"id_315"	100	6	2	0	0.4	2
24	0.818274403686784	2	7	2	12	"2;1"	"id_315"	100	6	2	0	0.4	2
25	0.872986250761194	1	16	2	28	"2;1"	"id_315"	100	6	2	0	0.4	2
1	0.834240907032548	1	4	3	4	"1;2"	"id_315"	100	6	2	0	0.4	2
2	0.965109748745587	1	2	3	6	"1;2"	"id_315"	100	6	2	0	0.4	2
3	1.08851070998975	1	-2	3	4	"1;2"	"id_315"	100	6	2	0	0.4	2
4	0.960865896544429	1	3	3	7	"1;2"	"id_315"	100	6	2	0	0.4	2
5	0.99942295425299	2	21	3	28	"1;2"	"id_315"	100	6	2	0	0.4	2
6	0.908569359240661	2	-3	3	25	"1;2"	"id_315"	100	6	2	0	0.4	2
7	0.946669550744779	1	1	3	26	"1;2"	"id_315"	100	6	2	0	0.4	2
8	0.574662954652731	1	6	3	32	"1;2"	"id_315"	100	6	2	0	0.4	2
9	0.72542960258101	2	-7	3	25	"1;2"	"id_315"	100	6	2	0	0.4	2
10	0.732724545533727	2	-5	3	20	"1;2"	"id_315"	100	6	2	0	0.4	2
11	0.711316285612459	2	4	3	24	"1;2"	"id_315"	100	6	2	0	0.4	2
12	0.674236223141826	2	2	3	26	"1;2"	"id_315"	100	6	2	0	0.4	2
13	0.528900068205824	2	12	3	38	"1;2"	"id_315"	100	6	2	0	0.4	2
14	0.5	2	1	3	39	"1;2"	"id_315"	100	6	2	0	0.4	2
15	0.714183950420713	2	16	3	55	"1;2"	"id_315"	100	6	2	0	0.4	2
16	0.603360027884367	2	21	3	76	"1;2"	"id_315"	100	6	2	0	0.4	2
17	0.993010716713314	2	1	3	77	"1;2"	"id_315"	100	6	2	0	0.4	2
18	1.07449413641006	1	4	3	81	"1;2"	"id_315"	100	6	2	0	0.4	2
19	0.821710597629112	2	-3	3	78	"1;2"	"id_315"	100	6	2	0	0.4	2
20	0.66552329561272	2	4	3	82	"1;2"	"id_315"	100	6	2	0	0.4	2
21	0.651444262363371	1	4	3	86	"1;2"	"id_315"	100	6	2	0	0.4	2
22	0.796057745005982	1	6	3	92	"1;2"	"id_315"	100	6	2	0	0.4	2
23	0.884329289951638	2	-2	3	90	"1;2"	"id_315"	100	6	2	0	0.4	2
24	0.60526068877551	1	3	3	93	"1;2"	"id_315"	100	6	2	0	0.4	2
25	0.5	1	1	3	94	"1;2"	"id_315"	100	6	2	0	0.4	2
1	0.576050128158264	1	16	4	16	"2;1"	"id_315"	100	6	2	0	0.4	2
