"trial"	"time"	"selection"	"outcome"	"game"	"points.cum"	"option.order"	"workerid"	"goal"	"condition"	"n.goals.reached"	"checkFails"	"payout"	"which.high.ev"
1	0.807322230480236	1	5	1	5	"2;1"	"id_210"	100	6	7	0	1.4	1
2	0.5	1	1	1	6	"2;1"	"id_210"	100	6	7	0	1.4	1
3	0.518605767482298	1	5	1	11	"2;1"	"id_210"	100	6	7	0	1.4	1
4	0.920730501167125	1	4	1	15	"2;1"	"id_210"	100	6	7	0	1.4	1
5	1.06062705489331	2	4	1	19	"2;1"	"id_210"	100	6	7	0	1.4	1
6	0.705699400973728	2	5	1	24	"2;1"	"id_210"	100	6	7	0	1.4	1
7	0.690641303803498	1	3	1	27	"2;1"	"id_210"	100	6	7	0	1.4	1
8	0.843566554451895	2	4	1	31	"2;1"	"id_210"	100	6	7	0	1.4	1
9	0.929479472126687	2	5	1	36	"2;1"	"id_210"	100	6	7	0	1.4	1
10	0.56399133566321	1	-1	1	35	"2;1"	"id_210"	100	6	7	0	1.4	1
11	0.995924827157908	2	1	1	36	"2;1"	"id_210"	100	6	7	0	1.4	1
12	0.754705537027877	1	1	1	37	"2;1"	"id_210"	100	6	7	0	1.4	1
13	1.31665301787188	2	4	1	41	"2;1"	"id_210"	100	6	7	0	1.4	1
14	1.14908614057447	2	-2	1	39	"2;1"	"id_210"	100	6	7	0	1.4	1
15	0.612222272117989	1	4	1	43	"2;1"	"id_210"	100	6	7	0	1.4	1
16	0.959886802496724	2	4	1	47	"2;1"	"id_210"	100	6	7	0	1.4	1
17	0.546419091649039	1	0	1	47	"2;1"	"id_210"	100	6	7	0	1.4	1
18	0.514382521868007	1	5	1	52	"2;1"	"id_210"	100	6	7	0	1.4	1
19	0.769440951012653	1	2	1	54	"2;1"	"id_210"	100	6	7	0	1.4	1
20	1.34674155466096	1	0	1	54	"2;1"	"id_210"	100	6	7	0	1.4	1
1	0.716631941433604	2	15	2	15	"1;2"	"id_210"	100	6	7	0	1.4	1
2	1.04824152272005	2	9	2	24	"1;2"	"id_210"	100	6	7	0	1.4	1
3	0.828385530635165	2	6	2	30	"1;2"	"id_210"	100	6	7	0	1.4	1
4	0.647281728406246	2	14	2	44	"1;2"	"id_210"	100	6	7	0	1.4	1
5	0.7408836422862	1	2	2	46	"1;2"	"id_210"	100	6	7	0	1.4	1
6	0.783625391670789	1	5	2	51	"1;2"	"id_210"	100	6	7	0	1.4	1
7	0.824512890739867	2	-14	2	37	"1;2"	"id_210"	100	6	7	0	1.4	1
8	0.864695226059555	1	1	2	38	"1;2"	"id_210"	100	6	7	0	1.4	1
9	0.649812266770208	2	1	2	39	"1;2"	"id_210"	100	6	7	0	1.4	1
10	0.694816609579566	2	17	2	56	"1;2"	"id_210"	100	6	7	0	1.4	1
11	1.22760115571741	1	2	2	58	"1;2"	"id_210"	100	6	7	0	1.4	1
12	0.87264337170027	2	11	2	69	"1;2"	"id_210"	100	6	7	0	1.4	1
13	0.635762657444791	1	1	2	70	"1;2"	"id_210"	100	6	7	0	1.4	1
14	0.692003940301127	2	4	2	74	"1;2"	"id_210"	100	6	7	0	1.4	1
15	0.5	2	4	2	78	"1;2"	"id_210"	100	6	7	0	1.4	1
16	0.83054405893594	1	6	2	84	"1;2"	"id_210"	100	6	7	0	1.4	1
17	0.872466350489871	1	3	2	87	"1;2"	"id_210"	100	6	7	0	1.4	1
18	0.5	2	14	2	101	"1;2"	"id_210"	100	6	7	0	1.4	1
19	0.5	1	-1	2	100	"1;2"	"id_210"	100	6	7	0	1.4	1
20	0.791069805121504	2	6	2	106	"1;2"	"id_210"	100	6	7	0	1.4	1
21	0.51575861169543	2	21	2	127	"1;2"	"id_210"	100	6	7	0	1.4	1
22	0.971487475540693	2	-3	2	124	"1;2"	"id_210"	100	6	7	0	1.4	1
23	0.734320319799238	2	6	2	130	"1;2"	"id_210"	100	6	7	0	1.4	1
24	0.701237100679002	1	5	2	135	"1;2"	"id_210"	100	6	7	0	1.4	1
25	0.569187607581246	1	2	2	137	"1;2"	"id_210"	100	6	7	0	1.4	1
1	0.543225438559038	2	3	3	3	"2;1"	"id_210"	100	6	7	0	1.4	1
2	0.607015137739426	1	10	3	13	"2;1"	"id_210"	100	6	7	0	1.4	1
3	0.739344915984116	1	5	3	18	"2;1"	"id_210"	100	6	7	0	1.4	1
4	0.919666557974092	1	2	3	20	"2;1"	"id_210"	100	6	7	0	1.4	1
5	0.567836126734452	2	-1	3	19	"2;1"	"id_210"	100	6	7	0	1.4	1
6	0.569367299629743	1	-2	3	17	"2;1"	"id_210"	100	6	7	0	1.4	1
7	0.788247506122866	2	1	3	18	"2;1"	"id_210"	100	6	7	0	1.4	1
8	0.746070742135816	1	29	3	47	"2;1"	"id_210"	100	6	7	0	1.4	1
9	1.03677434972184	2	3	3	50	"2;1"	"id_210"	100	6	7	0	1.4	1
10	0.926726455928777	1	0	3	50	"2;1"	"id_210"	100	6	7	0	1.4	1
11	0.908312478385915	2	-1	3	49	"2;1"	"id_210"	100	6	7	0	1.4	1
12	0.606911378801205	1	17	3	66	"2;1"	"id_210"	100	6	7	0	1.4	1
13	1.10506681429122	2	0	3	66	"2;1"	"id_210"	100	6	7	0	1.4	1
14	0.695223567621763	2	2	3	68	"2;1"	"id_210"	100	6	7	0	1.4	1
15	0.791879660826576	1	-7	3	61	"2;1"	"id_210"	100	6	7	0	1.4	1
16	0.700807993740799	1	24	3	85	"2;1"	"id_210"	100	6	7	0	1.4	1
17	0.616209132988995	2	7	3	92	"2;1"	"id_210"	100	6	7	0	1.4	1
18	0.713127505179338	1	5	3	97	"2;1"	"id_210"	100	6	7	0	1.4	1
19	0.76488950893571	1	20	3	117	"2;1"	"id_210"	100	6	7	0	1.4	1
20	1.00093858588208	2	6	3	123	"2;1"	"id_210"	100	6	7	0	1.4	1
21	0.610651036069144	2	0	3	123	"2;1"	"id_210"	100	6	7	0	1.4	1
22	0.745618039619634	2	8	3	131	"2;1"	"id_210"	100	6	7	0	1.4	1
23	0.502849910903171	1	32	3	163	"2;1"	"id_210"	100	6	7	0	1.4	1
24	1.18182706600892	1	14	3	177	"2;1"	"id_210"	100	6	7	0	1.4	1
