"trial"	"time"	"selection"	"outcome"	"game"	"points.cum"	"option.order"	"workerid"	"goal"	"condition"	"n.goals.reached"	"checkFails"	"payout"	"which.high.ev"
1	1.07010890195007	2	3	1	3	"1;2"	"id_284"	0	3	NA	3	0.57	1
2	0.777264634132539	2	3	1	6	"1;2"	"id_284"	0	3	NA	3	0.57	1
3	0.690301913467141	2	3	1	9	"1;2"	"id_284"	0	3	NA	3	0.57	1
4	0.813425261104999	2	0	1	9	"1;2"	"id_284"	0	3	NA	3	0.57	1
5	0.820197593372687	2	3	1	12	"1;2"	"id_284"	0	3	NA	3	0.57	1
6	0.759911402829561	2	1	1	13	"1;2"	"id_284"	0	3	NA	3	0.57	1
7	0.72925392820297	2	5	1	18	"1;2"	"id_284"	0	3	NA	3	0.57	1
8	0.568106503617473	2	3	1	21	"1;2"	"id_284"	0	3	NA	3	0.57	1
9	1.01023975264942	2	1	1	22	"1;2"	"id_284"	0	3	NA	3	0.57	1
10	1.33484575483307	2	5	1	27	"1;2"	"id_284"	0	3	NA	3	0.57	1
11	0.655897098310173	2	5	1	32	"1;2"	"id_284"	0	3	NA	3	0.57	1
12	0.776298908838848	2	4	1	36	"1;2"	"id_284"	0	3	NA	3	0.57	1
13	1.00496665253544	2	5	1	41	"1;2"	"id_284"	0	3	NA	3	0.57	1
14	0.876445440574096	2	0	1	41	"1;2"	"id_284"	0	3	NA	3	0.57	1
15	1.22229056617791	2	5	1	46	"1;2"	"id_284"	0	3	NA	3	0.57	1
16	0.880567220199816	2	0	1	46	"1;2"	"id_284"	0	3	NA	3	0.57	1
17	0.637473700378458	1	5	1	51	"1;2"	"id_284"	0	3	NA	3	0.57	1
18	1.11783826176151	2	4	1	55	"1;2"	"id_284"	0	3	NA	3	0.57	1
19	0.865722598995325	2	3	1	58	"1;2"	"id_284"	0	3	NA	3	0.57	1
20	0.836839570176771	2	4	1	62	"1;2"	"id_284"	0	3	NA	3	0.57	1
1	0.598736778872566	2	5	2	5	"2;1"	"id_284"	0	3	NA	3	0.57	1
2	0.92641626067831	2	4	2	9	"2;1"	"id_284"	0	3	NA	3	0.57	1
3	0.5	2	-2	2	7	"2;1"	"id_284"	0	3	NA	3	0.57	1
4	0.828343640089025	2	1	2	8	"2;1"	"id_284"	0	3	NA	3	0.57	1
5	0.839977934591541	1	9	2	17	"2;1"	"id_284"	0	3	NA	3	0.57	1
6	1.12292702339105	1	10	2	27	"2;1"	"id_284"	0	3	NA	3	0.57	1
7	0.971221825327352	1	9	2	36	"2;1"	"id_284"	0	3	NA	3	0.57	1
8	0.776434937561238	1	6	2	42	"2;1"	"id_284"	0	3	NA	3	0.57	1
9	1.02159506492076	1	-11	2	31	"2;1"	"id_284"	0	3	NA	3	0.57	1
10	0.5	2	2	2	33	"2;1"	"id_284"	0	3	NA	3	0.57	1
11	1.1504820357993	2	2	2	35	"2;1"	"id_284"	0	3	NA	3	0.57	1
12	0.5	2	5	2	40	"2;1"	"id_284"	0	3	NA	3	0.57	1
13	0.550876580674983	2	5	2	45	"2;1"	"id_284"	0	3	NA	3	0.57	1
14	1.01265279684599	2	3	2	48	"2;1"	"id_284"	0	3	NA	3	0.57	1
15	0.5	2	2	2	50	"2;1"	"id_284"	0	3	NA	3	0.57	1
16	0.5	2	6	2	56	"2;1"	"id_284"	0	3	NA	3	0.57	1
17	0.748879396107318	2	2	2	58	"2;1"	"id_284"	0	3	NA	3	0.57	1
18	0.843857329627113	2	5	2	63	"2;1"	"id_284"	0	3	NA	3	0.57	1
19	0.923632509499207	2	3	2	66	"2;1"	"id_284"	0	3	NA	3	0.57	1
20	0.704110101869567	1	13	2	79	"2;1"	"id_284"	0	3	NA	3	0.57	1
21	0.516396868281481	1	-6	2	73	"2;1"	"id_284"	0	3	NA	3	0.57	1
22	0.573965657801441	2	7	2	80	"2;1"	"id_284"	0	3	NA	3	0.57	1
23	0.876031099520199	2	1	2	81	"2;1"	"id_284"	0	3	NA	3	0.57	1
24	0.901905388838484	2	0	2	81	"2;1"	"id_284"	0	3	NA	3	0.57	1
25	0.5	2	1	2	82	"2;1"	"id_284"	0	3	NA	3	0.57	1
1	1.39153782622146	2	2	3	2	"2;1"	"id_284"	0	3	NA	3	0.57	1
2	0.952872422297836	2	2	3	4	"2;1"	"id_284"	0	3	NA	3	0.57	1
3	0.713753317420723	1	-19	3	-15	"2;1"	"id_284"	0	3	NA	3	0.57	1
4	0.581027990415322	2	2	3	-13	"2;1"	"id_284"	0	3	NA	3	0.57	1
5	0.5	2	4	3	-9	"2;1"	"id_284"	0	3	NA	3	0.57	1
6	0.697419177139059	2	2	3	-7	"2;1"	"id_284"	0	3	NA	3	0.57	1
7	1.04583910764788	2	4	3	-3	"2;1"	"id_284"	0	3	NA	3	0.57	1
8	0.954816123815311	2	3	3	0	"2;1"	"id_284"	0	3	NA	3	0.57	1
9	0.658575548806562	2	1	3	1	"2;1"	"id_284"	0	3	NA	3	0.57	1
10	0.806730455961994	2	0	3	1	"2;1"	"id_284"	0	3	NA	3	0.57	1
11	0.5	2	1	3	2	"2;1"	"id_284"	0	3	NA	3	0.57	1
12	1.0611335836025	2	4	3	6	"2;1"	"id_284"	0	3	NA	3	0.57	1
13	0.806420825024755	2	-1	3	5	"2;1"	"id_284"	0	3	NA	3	0.57	1
14	0.772669638960681	2	4	3	9	"2;1"	"id_284"	0	3	NA	3	0.57	1
15	0.802088446917835	2	6	3	15	"2;1"	"id_284"	0	3	NA	3	0.57	1
16	1.23666084750484	2	2	3	17	"2;1"	"id_284"	0	3	NA	3	0.57	1
17	0.852346378844629	2	2	3	19	"2;1"	"id_284"	0	3	NA	3	0.57	1
18	0.916030658598267	2	-2	3	17	"2;1"	"id_284"	0	3	NA	3	0.57	1
19	0.823231663769669	2	4	3	21	"2;1"	"id_284"	0	3	NA	3	0.57	1
20	0.94638691395423	2	5	3	26	"2;1"	"id_284"	0	3	NA	3	0.57	1
21	0.913278100465082	2	4	3	30	"2;1"	"id_284"	0	3	NA	3	0.57	1
22	1.08055068995216	2	4	3	34	"2;1"	"id_284"	0	3	NA	3	0.57	1
23	0.617804660763568	1	18	3	52	"2;1"	"id_284"	0	3	NA	3	0.57	1
24	1.20098696361902	2	4	3	56	"2;1"	"id_284"	0	3	NA	3	0.57	1
25	1.1395770549472	2	-1	3	55	"2;1"	"id_284"	0	3	NA	3	0.57	1
1	0.546140315901897	1	5	4	5	"1;2"	"id_284"	0	3	NA	3	0.57	1
2	0.598032016968228	1	1	4	6	"1;2"	"id_284"	0	3	NA	3	0.57	1
3	0.961262020199406	1	3	4	9	"1;2"	"id_284"	0	3	NA	3	0.57	1
4	0.872789590251086	2	-6	4	3	"1;2"	"id_284"	0	3	NA	3	0.57	1
5	0.833612587779084	1	1	4	4	"1;2"	"id_284"	0	3	NA	3	0.57	1
6	1.00684142916492	1	2	4	6	"1;2"	"id_284"	0	3	NA	3	0.57	1
7	0.613913915820874	1	3	4	9	"1;2"	"id_284"	0	3	NA	3	0.57	1
8	0.621899413310951	1	-3	4	6	"1;2"	"id_284"	0	3	NA	3	0.57	1
9	0.5	1	1	4	7	"1;2"	"id_284"	0	3	NA	3	0.57	1
