"trial"	"time"	"selection"	"outcome"	"game"	"points.cum"	"option.order"	"workerid"	"goal"	"condition"	"n.goals.reached"	"checkFails"	"payout"	"which.high.ev"
1	0.5	2	5	1	5	"1;2"	"id_125"	0	2	NA	0	0.98	1
2	0.82167144215703	2	2	1	7	"1;2"	"id_125"	0	2	NA	0	0.98	1
3	0.971329837067333	2	4	1	11	"1;2"	"id_125"	0	2	NA	0	0.98	1
4	0.994971410753698	2	3	1	14	"1;2"	"id_125"	0	2	NA	0	0.98	1
5	0.585631681500999	2	2	1	16	"1;2"	"id_125"	0	2	NA	0	0.98	1
6	0.955949150746298	1	1	1	17	"1;2"	"id_125"	0	2	NA	0	0.98	1
7	0.742026996653107	2	1	1	18	"1;2"	"id_125"	0	2	NA	0	0.98	1
8	0.7176092202072	2	4	1	22	"1;2"	"id_125"	0	2	NA	0	0.98	1
9	0.959778386635131	2	9	1	31	"1;2"	"id_125"	0	2	NA	0	0.98	1
10	0.849143137564334	2	3	1	34	"1;2"	"id_125"	0	2	NA	0	0.98	1
11	0.981479659321511	1	9	1	43	"1;2"	"id_125"	0	2	NA	0	0.98	1
12	0.738139183999009	2	4	1	47	"1;2"	"id_125"	0	2	NA	0	0.98	1
13	0.93178680859747	2	5	1	52	"1;2"	"id_125"	0	2	NA	0	0.98	1
14	1.05838312245796	2	4	1	56	"1;2"	"id_125"	0	2	NA	0	0.98	1
15	0.886334189950598	2	2	1	58	"1;2"	"id_125"	0	2	NA	0	0.98	1
16	0.902239349614267	2	5	1	63	"1;2"	"id_125"	0	2	NA	0	0.98	1
17	1.27779190197693	2	3	1	66	"1;2"	"id_125"	0	2	NA	0	0.98	1
18	1.1539409142014	2	1	1	67	"1;2"	"id_125"	0	2	NA	0	0.98	1
19	0.5	2	4	1	71	"1;2"	"id_125"	0	2	NA	0	0.98	1
20	1.17694371047561	1	2	1	73	"1;2"	"id_125"	0	2	NA	0	0.98	1
1	0.993817817196081	1	2	2	2	"1;2"	"id_125"	0	2	NA	0	0.98	1
2	0.530849606089381	1	4	2	6	"1;2"	"id_125"	0	2	NA	0	0.98	1
3	1.26674275954559	1	4	2	10	"1;2"	"id_125"	0	2	NA	0	0.98	1
4	0.699716866420617	1	2	2	12	"1;2"	"id_125"	0	2	NA	0	0.98	1
5	0.880943007731464	1	8	2	20	"1;2"	"id_125"	0	2	NA	0	0.98	1
6	0.541750035189468	1	5	2	25	"1;2"	"id_125"	0	2	NA	0	0.98	1
7	0.787575076780154	1	1	2	26	"1;2"	"id_125"	0	2	NA	0	0.98	1
8	0.619573214730328	1	1	2	27	"1;2"	"id_125"	0	2	NA	0	0.98	1
9	0.72659330861199	1	3	2	30	"1;2"	"id_125"	0	2	NA	0	0.98	1
10	1.08631618577278	1	2	2	32	"1;2"	"id_125"	0	2	NA	0	0.98	1
11	0.721336695324088	1	5	2	37	"1;2"	"id_125"	0	2	NA	0	0.98	1
12	0.622089184356497	1	6	2	43	"1;2"	"id_125"	0	2	NA	0	0.98	1
13	0.59551795954459	1	2	2	45	"1;2"	"id_125"	0	2	NA	0	0.98	1
14	0.97622760955568	1	2	2	47	"1;2"	"id_125"	0	2	NA	0	0.98	1
15	0.5	2	5	2	52	"1;2"	"id_125"	0	2	NA	0	0.98	1
16	1.35032201383513	1	4	2	56	"1;2"	"id_125"	0	2	NA	0	0.98	1
17	1.03745952877163	1	4	2	60	"1;2"	"id_125"	0	2	NA	0	0.98	1
18	0.783870697871677	1	0	2	60	"1;2"	"id_125"	0	2	NA	0	0.98	1
19	0.858347312824232	1	1	2	61	"1;2"	"id_125"	0	2	NA	0	0.98	1
20	1.07260439939516	1	3	2	64	"1;2"	"id_125"	0	2	NA	0	0.98	1
21	0.63677923804023	1	2	2	66	"1;2"	"id_125"	0	2	NA	0	0.98	1
