"trial"	"time"	"selection"	"outcome"	"game"	"points.cum"	"option.order"	"workerid"	"goal"	"condition"	"n.goals.reached"	"checkFails"	"payout"	"which.high.ev"
1	1.29322317536532	2	5	1	5	"1;2"	"id_135"	0	1	NA	0	1.01	1
2	0.5	2	5	1	10	"1;2"	"id_135"	0	1	NA	0	1.01	1
3	1.0364565680768	2	4	1	14	"1;2"	"id_135"	0	1	NA	0	1.01	1
4	0.564626950338158	1	3	1	17	"1;2"	"id_135"	0	1	NA	0	1.01	1
5	0.745773978030041	2	2	1	19	"1;2"	"id_135"	0	1	NA	0	1.01	1
6	0.5	2	5	1	24	"1;2"	"id_135"	0	1	NA	0	1.01	1
7	0.972459888471306	2	2	1	26	"1;2"	"id_135"	0	1	NA	0	1.01	1
8	0.986772928603392	2	2	1	28	"1;2"	"id_135"	0	1	NA	0	1.01	1
9	0.793202120615298	2	1	1	29	"1;2"	"id_135"	0	1	NA	0	1.01	1
10	0.682913885314419	2	1	1	30	"1;2"	"id_135"	0	1	NA	0	1.01	1
11	0.963131513221188	2	1	1	31	"1;2"	"id_135"	0	1	NA	0	1.01	1
12	0.609225851682285	2	6	1	37	"1;2"	"id_135"	0	1	NA	0	1.01	1
13	0.6144708287619	2	1	1	38	"1;2"	"id_135"	0	1	NA	0	1.01	1
14	1.23325625381976	2	3	1	41	"1;2"	"id_135"	0	1	NA	0	1.01	1
15	0.5	1	2	1	43	"1;2"	"id_135"	0	1	NA	0	1.01	1
16	0.950139126405622	2	6	1	49	"1;2"	"id_135"	0	1	NA	0	1.01	1
17	1.02314656851677	2	2	1	51	"1;2"	"id_135"	0	1	NA	0	1.01	1
18	0.725454946357471	2	5	1	56	"1;2"	"id_135"	0	1	NA	0	1.01	1
19	0.881351905154925	2	5	1	61	"1;2"	"id_135"	0	1	NA	0	1.01	1
20	0.824215153068892	2	4	1	65	"1;2"	"id_135"	0	1	NA	0	1.01	1
1	0.523675357358807	2	1	2	1	"2;1"	"id_135"	0	1	NA	0	1.01	1
2	0.646479405604574	2	4	2	5	"2;1"	"id_135"	0	1	NA	0	1.01	1
3	0.851989062224418	2	6	2	11	"2;1"	"id_135"	0	1	NA	0	1.01	1
4	0.835969910749575	1	8	2	19	"2;1"	"id_135"	0	1	NA	0	1.01	1
5	0.807594948853285	2	5	2	24	"2;1"	"id_135"	0	1	NA	0	1.01	1
6	0.588123965245086	2	1	2	25	"2;1"	"id_135"	0	1	NA	0	1.01	1
7	0.773242529370547	1	-1	2	24	"2;1"	"id_135"	0	1	NA	0	1.01	1
8	1.01533594395035	2	0	2	24	"2;1"	"id_135"	0	1	NA	0	1.01	1
9	0.974793961191848	2	4	2	28	"2;1"	"id_135"	0	1	NA	0	1.01	1
10	1.3973619608006	2	9	2	37	"2;1"	"id_135"	0	1	NA	0	1.01	1
11	0.816154034145828	1	6	2	43	"2;1"	"id_135"	0	1	NA	0	1.01	1
12	0.959534360299986	2	0	2	43	"2;1"	"id_135"	0	1	NA	0	1.01	1
13	0.565659218992841	2	6	2	49	"2;1"	"id_135"	0	1	NA	0	1.01	1
14	1.07506468383401	2	4	2	53	"2;1"	"id_135"	0	1	NA	0	1.01	1
15	1.22850015678799	1	1	2	54	"2;1"	"id_135"	0	1	NA	0	1.01	1
16	1.05486920044179	2	4	2	58	"2;1"	"id_135"	0	1	NA	0	1.01	1
17	1.02960844553197	2	7	2	65	"2;1"	"id_135"	0	1	NA	0	1.01	1
18	0.599849709934251	1	-6	2	59	"2;1"	"id_135"	0	1	NA	0	1.01	1
19	0.5	2	4	2	63	"2;1"	"id_135"	0	1	NA	0	1.01	1
20	0.979727488267349	2	3	2	66	"2;1"	"id_135"	0	1	NA	0	1.01	1
21	1.07227040374056	2	3	2	69	"2;1"	"id_135"	0	1	NA	0	1.01	1
22	1.20845548327409	2	6	2	75	"2;1"	"id_135"	0	1	NA	0	1.01	1
23	1.16706383440627	2	8	2	83	"2;1"	"id_135"	0	1	NA	0	1.01	1
24	0.707507910795499	2	0	2	83	"2;1"	"id_135"	0	1	NA	0	1.01	1
25	0.570595983118345	2	6	2	89	"2;1"	"id_135"	0	1	NA	0	1.01	1
1	1.20579815087176	1	7	3	7	"1;2"	"id_135"	0	1	NA	0	1.01	1
2	0.807674857078135	1	4	3	11	"1;2"	"id_135"	0	1	NA	0	1.01	1
3	0.690077137279695	1	5	3	16	"1;2"	"id_135"	0	1	NA	0	1.01	1
4	0.933546704101028	1	8	3	24	"1;2"	"id_135"	0	1	NA	0	1.01	1
5	1.30497713909824	1	9	3	33	"1;2"	"id_135"	0	1	NA	0	1.01	1
6	1.17476401432795	1	3	3	36	"1;2"	"id_135"	0	1	NA	0	1.01	1
7	1.2065528081989	1	2	3	38	"1;2"	"id_135"	0	1	NA	0	1.01	1
8	0.966132253452545	1	6	3	44	"1;2"	"id_135"	0	1	NA	0	1.01	1
9	0.885864370148731	1	4	3	48	"1;2"	"id_135"	0	1	NA	0	1.01	1
10	0.958296170750067	1	5	3	53	"1;2"	"id_135"	0	1	NA	0	1.01	1
11	0.989009275661899	1	7	3	60	"1;2"	"id_135"	0	1	NA	0	1.01	1
12	0.604140221852725	1	6	3	66	"1;2"	"id_135"	0	1	NA	0	1.01	1
13	1.03252661933393	1	5	3	71	"1;2"	"id_135"	0	1	NA	0	1.01	1
14	0.796023077507948	2	23	3	94	"1;2"	"id_135"	0	1	NA	0	1.01	1
15	0.798609361495204	1	4	3	98	"1;2"	"id_135"	0	1	NA	0	1.01	1
16	0.834274882078727	1	4	3	102	"1;2"	"id_135"	0	1	NA	0	1.01	1
17	0.950558465153535	1	3	3	105	"1;2"	"id_135"	0	1	NA	0	1.01	1
18	1.10847982794543	2	-1	3	104	"1;2"	"id_135"	0	1	NA	0	1.01	1
19	0.908003333234712	1	3	3	107	"1;2"	"id_135"	0	1	NA	0	1.01	1
20	0.692230667876431	1	3	3	110	"1;2"	"id_135"	0	1	NA	0	1.01	1
21	0.977559079883864	1	3	3	113	"1;2"	"id_135"	0	1	NA	0	1.01	1
22	0.764024730193616	1	5	3	118	"1;2"	"id_135"	0	1	NA	0	1.01	1
23	0.908319907882214	1	7	3	125	"1;2"	"id_135"	0	1	NA	0	1.01	1
24	1.02112298601936	1	4	3	129	"1;2"	"id_135"	0	1	NA	0	1.01	1
25	0.632005406792674	1	6	3	135	"1;2"	"id_135"	0	1	NA	0	1.01	1
1	0.70827179289066	1	8	4	8	"2;1"	"id_135"	0	1	NA	0	1.01	1
2	1.09873853980598	1	-13	4	-5	"2;1"	"id_135"	0	1	NA	0	1.01	1
3	1.1385628715781	2	3	4	-2	"2;1"	"id_135"	0	1	NA	0	1.01	1
4	0.910497840063692	2	5	4	3	"2;1"	"id_135"	0	1	NA	0	1.01	1
5	0.903199947931079	2	3	4	6	"2;1"	"id_135"	0	1	NA	0	1.01	1
6	0.89420555173064	2	-1	4	5	"2;1"	"id_135"	0	1	NA	0	1.01	1
7	0.713894527862461	2	1	4	6	"2;1"	"id_135"	0	1	NA	0	1.01	1
8	0.928889490934551	2	1	4	7	"2;1"	"id_135"	0	1	NA	0	1.01	1
9	1.01683756996937	2	2	4	9	"2;1"	"id_135"	0	1	NA	0	1.01	1
10	0.533879076688897	2	10	4	19	"2;1"	"id_135"	0	1	NA	0	1.01	1
11	0.5	2	7	4	26	"2;1"	"id_135"	0	1	NA	0	1.01	1
12	0.5	2	5	4	31	"2;1"	"id_135"	0	1	NA	0	1.01	1
13	1.13133571535719	2	0	4	31	"2;1"	"id_135"	0	1	NA	0	1.01	1
14	0.5	2	1	4	32	"2;1"	"id_135"	0	1	NA	0	1.01	1
15	1.02457836025999	2	4	4	36	"2;1"	"id_135"	0	1	NA	0	1.01	1
16	1.0543723861411	2	7	4	43	"2;1"	"id_135"	0	1	NA	0	1.01	1
17	0.911276643064083	2	1	4	44	"2;1"	"id_135"	0	1	NA	0	1.01	1
18	0.5	2	11	4	55	"2;1"	"id_135"	0	1	NA	0	1.01	1
19	1.02229734165436	2	5	4	60	"2;1"	"id_135"	0	1	NA	0	1.01	1
20	0.969942527431138	2	2	4	62	"2;1"	"id_135"	0	1	NA	0	1.01	1
21	0.875329910301651	2	4	4	66	"2;1"	"id_135"	0	1	NA	0	1.01	1
22	0.572739153254358	2	4	4	70	"2;1"	"id_135"	0	1	NA	0	1.01	1
23	0.67611487935708	2	0	4	70	"2;1"	"id_135"	0	1	NA	0	1.01	1
24	0.798530477340024	2	5	4	75	"2;1"	"id_135"	0	1	NA	0	1.01	1
25	0.70783639204662	2	6	4	81	"2;1"	"id_135"	0	1	NA	0	1.01	1
1	1.13284420645041	2	6	5	6	"2;1"	"id_135"	0	1	NA	0	1.01	1
2	0.5	2	2	5	8	"2;1"	"id_135"	0	1	NA	0	1.01	1
3	1.05663393963225	2	1	5	9	"2;1"	"id_135"	0	1	NA	0	1.01	1
4	1.3825165280287	2	3	5	12	"2;1"	"id_135"	0	1	NA	0	1.01	1
5	0.833075058598313	2	2	5	14	"2;1"	"id_135"	0	1	NA	0	1.01	1
6	0.623738929806778	2	5	5	19	"2;1"	"id_135"	0	1	NA	0	1.01	1
7	1.0633741386779	2	6	5	25	"2;1"	"id_135"	0	1	NA	0	1.01	1
8	0.609201207301438	1	21	5	46	"2;1"	"id_135"	0	1	NA	0	1.01	1
9	0.659886034013666	1	8	5	54	"2;1"	"id_135"	0	1	NA	0	1.01	1
10	1.00134004669498	1	15	5	69	"2;1"	"id_135"	0	1	NA	0	1.01	1
11	0.870778569154362	1	-4	5	65	"2;1"	"id_135"	0	1	NA	0	1.01	1
12	0.955611402632278	1	-13	5	52	"2;1"	"id_135"	0	1	NA	0	1.01	1
13	0.655304424651913	2	6	5	58	"2;1"	"id_135"	0	1	NA	0	1.01	1
14	1.09243142341659	2	4	5	62	"2;1"	"id_135"	0	1	NA	0	1.01	1
15	1.01588255490919	2	7	5	69	"2;1"	"id_135"	0	1	NA	0	1.01	1
16	0.802514393952677	2	3	5	72	"2;1"	"id_135"	0	1	NA	0	1.01	1
17	0.591354576134434	2	2	5	74	"2;1"	"id_135"	0	1	NA	0	1.01	1
18	1.17691211485921	2	7	5	81	"2;1"	"id_135"	0	1	NA	0	1.01	1
19	0.576272031945146	2	5	5	86	"2;1"	"id_135"	0	1	NA	0	1.01	1
20	0.890512097662733	2	0	5	86	"2;1"	"id_135"	0	1	NA	0	1.01	1
21	0.833947878137264	2	0	5	86	"2;1"	"id_135"	0	1	NA	0	1.01	1
22	0.94821846016158	2	7	5	93	"2;1"	"id_135"	0	1	NA	0	1.01	1
23	1.23823700886575	1	5	5	98	"2;1"	"id_135"	0	1	NA	0	1.01	1
24	0.6620529403802	1	6	5	104	"2;1"	"id_135"	0	1	NA	0	1.01	1
25	1.27014592483767	2	4	5	108	"2;1"	"id_135"	0	1	NA	0	1.01	1
1	0.705492634970203	1	1	6	1	"1;2"	"id_135"	0	1	NA	0	1.01	1
2	0.51643732683696	1	2	6	3	"1;2"	"id_135"	0	1	NA	0	1.01	1
3	0.645018837405488	1	2	6	5	"1;2"	"id_135"	0	1	NA	0	1.01	1
4	1.08896371906861	1	4	6	9	"1;2"	"id_135"	0	1	NA	0	1.01	1
5	0.514679587860743	1	6	6	15	"1;2"	"id_135"	0	1	NA	0	1.01	1
6	1.41726092718448	1	6	6	21	"1;2"	"id_135"	0	1	NA	0	1.01	1
7	1.01624280683615	1	3	6	24	"1;2"	"id_135"	0	1	NA	0	1.01	1
8	1.01243528246852	1	0	6	24	"1;2"	"id_135"	0	1	NA	0	1.01	1
9	1.29739349947868	1	4	6	28	"1;2"	"id_135"	0	1	NA	0	1.01	1
10	0.742295943677587	1	3	6	31	"1;2"	"id_135"	0	1	NA	0	1.01	1
11	0.580003689420948	1	8	6	39	"1;2"	"id_135"	0	1	NA	0	1.01	1
12	0.548698723257752	1	6	6	45	"1;2"	"id_135"	0	1	NA	0	1.01	1
13	0.890497750912156	1	6	6	51	"1;2"	"id_135"	0	1	NA	0	1.01	1
14	0.586798820427534	1	4	6	55	"1;2"	"id_135"	0	1	NA	0	1.01	1
15	1.15837724302682	1	8	6	63	"1;2"	"id_135"	0	1	NA	0	1.01	1
16	0.793775351589036	1	8	6	71	"1;2"	"id_135"	0	1	NA	0	1.01	1
17	0.984358268248236	1	1	6	72	"1;2"	"id_135"	0	1	NA	0	1.01	1
18	0.925831058267889	1	4	6	76	"1;2"	"id_135"	0	1	NA	0	1.01	1
19	0.729184444580105	1	4	6	80	"1;2"	"id_135"	0	1	NA	0	1.01	1
20	1.13347917827128	1	0	6	80	"1;2"	"id_135"	0	1	NA	0	1.01	1
21	0.685695803345594	1	3	6	83	"1;2"	"id_135"	0	1	NA	0	1.01	1
22	0.904702611772899	1	2	6	85	"1;2"	"id_135"	0	1	NA	0	1.01	1
23	0.737067545730069	1	3	6	88	"1;2"	"id_135"	0	1	NA	0	1.01	1
24	0.809716552954111	1	5	6	93	"1;2"	"id_135"	0	1	NA	0	1.01	1
25	0.574922447912364	1	4	6	97	"1;2"	"id_135"	0	1	NA	0	1.01	1
1	0.5	2	14	7	14	"1;2"	"id_135"	0	1	NA	0	1.01	1
2	0.853541366328463	2	9	7	23	"1;2"	"id_135"	0	1	NA	0	1.01	1
3	0.778258313663682	2	4	7	27	"1;2"	"id_135"	0	1	NA	0	1.01	1
4	0.770606029686571	1	8	7	35	"1;2"	"id_135"	0	1	NA	0	1.01	1
5	1.03212911619972	2	22	7	57	"1;2"	"id_135"	0	1	NA	0	1.01	1
6	0.5	2	1	7	58	"1;2"	"id_135"	0	1	NA	0	1.01	1
7	0.669090166493427	2	13	7	71	"1;2"	"id_135"	0	1	NA	0	1.01	1
8	0.662556729956985	2	-31	7	40	"1;2"	"id_135"	0	1	NA	0	1.01	1
9	0.5	1	4	7	44	"1;2"	"id_135"	0	1	NA	0	1.01	1
10	0.750670433621971	1	3	7	47	"1;2"	"id_135"	0	1	NA	0	1.01	1
11	0.735203230651908	1	4	7	51	"1;2"	"id_135"	0	1	NA	0	1.01	1
12	0.977767749515104	1	7	7	58	"1;2"	"id_135"	0	1	NA	0	1.01	1
13	1.39734405247214	1	6	7	64	"1;2"	"id_135"	0	1	NA	0	1.01	1
14	0.743391756887207	1	5	7	69	"1;2"	"id_135"	0	1	NA	0	1.01	1
15	0.618314446346518	1	7	7	76	"1;2"	"id_135"	0	1	NA	0	1.01	1
16	0.663329174498843	1	2	7	78	"1;2"	"id_135"	0	1	NA	0	1.01	1
17	0.921150496839812	1	4	7	82	"1;2"	"id_135"	0	1	NA	0	1.01	1
18	0.5	1	8	7	90	"1;2"	"id_135"	0	1	NA	0	1.01	1
19	0.701269959862005	1	2	7	92	"1;2"	"id_135"	0	1	NA	0	1.01	1
20	0.888540703704668	1	7	7	99	"1;2"	"id_135"	0	1	NA	0	1.01	1
21	0.803170719030154	1	0	7	99	"1;2"	"id_135"	0	1	NA	0	1.01	1
22	0.749256184442626	1	3	7	102	"1;2"	"id_135"	0	1	NA	0	1.01	1
23	0.5	1	2	7	104	"1;2"	"id_135"	0	1	NA	0	1.01	1
24	0.740993691492241	1	3	7	107	"1;2"	"id_135"	0	1	NA	0	1.01	1
25	0.692926736140493	1	6	7	113	"1;2"	"id_135"	0	1	NA	0	1.01	1
1	1.12215886283684	1	7	8	7	"2;1"	"id_135"	0	1	NA	0	1.01	1
2	1.16905677815778	1	28	8	35	"2;1"	"id_135"	0	1	NA	0	1.01	1
3	0.888568211001369	1	-16	8	19	"2;1"	"id_135"	0	1	NA	0	1.01	1
