"trial"	"time"	"selection"	"outcome"	"game"	"points.cum"	"option.order"	"workerid"	"goal"	"condition"	"n.goals.reached"	"checkFails"	"payout"	"which.high.ev"
1	0.5	1	2	1	2	"1;2"	"id_035"	0	2	NA	0	1.06	2
2	1.32821574535315	1	0	1	2	"1;2"	"id_035"	0	2	NA	0	1.06	2
3	0.645319454142174	1	5	1	7	"1;2"	"id_035"	0	2	NA	0	1.06	2
4	0.791983948441618	1	2	1	9	"1;2"	"id_035"	0	2	NA	0	1.06	2
5	0.654594271847037	1	3	1	12	"1;2"	"id_035"	0	2	NA	0	1.06	2
6	0.83286830461606	1	2	1	14	"1;2"	"id_035"	0	2	NA	0	1.06	2
7	0.56469450586346	1	2	1	16	"1;2"	"id_035"	0	2	NA	0	1.06	2
8	0.799035771481928	1	5	1	21	"1;2"	"id_035"	0	2	NA	0	1.06	2
9	1.06319888550756	1	4	1	25	"1;2"	"id_035"	0	2	NA	0	1.06	2
10	0.905618600662783	1	6	1	31	"1;2"	"id_035"	0	2	NA	0	1.06	2
11	1.1118144633597	1	2	1	33	"1;2"	"id_035"	0	2	NA	0	1.06	2
12	0.5	1	5	1	38	"1;2"	"id_035"	0	2	NA	0	1.06	2
13	1.25803086449307	1	7	1	45	"1;2"	"id_035"	0	2	NA	0	1.06	2
14	0.735050431164506	1	2	1	47	"1;2"	"id_035"	0	2	NA	0	1.06	2
15	1.05886619389441	1	3	1	50	"1;2"	"id_035"	0	2	NA	0	1.06	2
16	1.05156291754526	1	5	1	55	"1;2"	"id_035"	0	2	NA	0	1.06	2
17	0.90216014355528	1	3	1	58	"1;2"	"id_035"	0	2	NA	0	1.06	2
18	1.28561596661149	1	4	1	62	"1;2"	"id_035"	0	2	NA	0	1.06	2
19	0.5	1	7	1	69	"1;2"	"id_035"	0	2	NA	0	1.06	2
20	0.616511759007998	1	3	1	72	"1;2"	"id_035"	0	2	NA	0	1.06	2
1	1.0425423431082	2	5	2	5	"1;2"	"id_035"	0	2	NA	0	1.06	2
2	0.522636439184944	2	-3	2	2	"1;2"	"id_035"	0	2	NA	0	1.06	2
3	0.586702173416605	2	-6	2	-4	"1;2"	"id_035"	0	2	NA	0	1.06	2
4	0.5	2	2	2	-2	"1;2"	"id_035"	0	2	NA	0	1.06	2
5	0.730335194683681	1	9	2	7	"1;2"	"id_035"	0	2	NA	0	1.06	2
6	0.830080044731874	1	4	2	11	"1;2"	"id_035"	0	2	NA	0	1.06	2
7	0.5	1	4	2	15	"1;2"	"id_035"	0	2	NA	0	1.06	2
8	0.973538857493489	1	6	2	21	"1;2"	"id_035"	0	2	NA	0	1.06	2
9	1.41981333220259	1	8	2	29	"1;2"	"id_035"	0	2	NA	0	1.06	2
10	0.5	1	3	2	32	"1;2"	"id_035"	0	2	NA	0	1.06	2
11	1.16079952267556	1	1	2	33	"1;2"	"id_035"	0	2	NA	0	1.06	2
12	0.637321894649295	1	3	2	36	"1;2"	"id_035"	0	2	NA	0	1.06	2
13	0.639036224293173	1	3	2	39	"1;2"	"id_035"	0	2	NA	0	1.06	2
14	0.871379110492757	1	2	2	41	"1;2"	"id_035"	0	2	NA	0	1.06	2
15	1.11337794083862	1	5	2	46	"1;2"	"id_035"	0	2	NA	0	1.06	2
16	1.09534038659058	1	4	2	50	"1;2"	"id_035"	0	2	NA	0	1.06	2
17	0.979121701070845	1	4	2	54	"1;2"	"id_035"	0	2	NA	0	1.06	2
18	0.702601753923776	1	0	2	54	"1;2"	"id_035"	0	2	NA	0	1.06	2
19	0.853998862330679	1	3	2	57	"1;2"	"id_035"	0	2	NA	0	1.06	2
20	0.804009336465274	1	1	2	58	"1;2"	"id_035"	0	2	NA	0	1.06	2
21	0.917616653020392	1	3	2	61	"1;2"	"id_035"	0	2	NA	0	1.06	2
22	0.920377110510813	1	6	2	67	"1;2"	"id_035"	0	2	NA	0	1.06	2
23	0.798334128676241	1	6	2	73	"1;2"	"id_035"	0	2	NA	0	1.06	2
24	0.673274130178059	1	4	2	77	"1;2"	"id_035"	0	2	NA	0	1.06	2
25	0.875981407965024	1	3	2	80	"1;2"	"id_035"	0	2	NA	0	1.06	2
1	0.9813388101942	1	-8	3	-8	"2;1"	"id_035"	0	2	NA	0	1.06	2
2	1.13966351080921	2	4	3	-4	"2;1"	"id_035"	0	2	NA	0	1.06	2
3	1.02637178066082	2	0	3	-4	"2;1"	"id_035"	0	2	NA	0	1.06	2
4	0.544968318975162	2	7	3	3	"2;1"	"id_035"	0	2	NA	0	1.06	2
5	0.790617487415437	2	8	3	11	"2;1"	"id_035"	0	2	NA	0	1.06	2
6	0.608260394325834	2	2	3	13	"2;1"	"id_035"	0	2	NA	0	1.06	2
7	0.644363670119534	2	2	3	15	"2;1"	"id_035"	0	2	NA	0	1.06	2
8	1.11300101325114	2	6	3	21	"2;1"	"id_035"	0	2	NA	0	1.06	2
9	0.5	2	6	3	27	"2;1"	"id_035"	0	2	NA	0	1.06	2
10	0.508230094219405	2	5	3	32	"2;1"	"id_035"	0	2	NA	0	1.06	2
11	1.27877563051519	2	7	3	39	"2;1"	"id_035"	0	2	NA	0	1.06	2
12	0.685042618712774	2	8	3	47	"2;1"	"id_035"	0	2	NA	0	1.06	2
13	0.805771150921184	2	-2	3	45	"2;1"	"id_035"	0	2	NA	0	1.06	2
14	0.5	2	4	3	49	"2;1"	"id_035"	0	2	NA	0	1.06	2
15	0.874434981966659	2	7	3	56	"2;1"	"id_035"	0	2	NA	0	1.06	2
16	0.744883359556843	2	5	3	61	"2;1"	"id_035"	0	2	NA	0	1.06	2
17	0.811398937317716	2	1	3	62	"2;1"	"id_035"	0	2	NA	0	1.06	2
18	1.02488547080952	2	5	3	67	"2;1"	"id_035"	0	2	NA	0	1.06	2
19	0.678467499047169	2	6	3	73	"2;1"	"id_035"	0	2	NA	0	1.06	2
20	0.685145628201499	2	1	3	74	"2;1"	"id_035"	0	2	NA	0	1.06	2
21	1.1614326039939	2	0	3	74	"2;1"	"id_035"	0	2	NA	0	1.06	2
22	1.16300514319012	2	1	3	75	"2;1"	"id_035"	0	2	NA	0	1.06	2
23	0.799781709026277	2	7	3	82	"2;1"	"id_035"	0	2	NA	0	1.06	2
24	0.686193818883995	2	7	3	89	"2;1"	"id_035"	0	2	NA	0	1.06	2
25	1.07591634974694	2	3	3	92	"2;1"	"id_035"	0	2	NA	0	1.06	2
1	0.83958748618334	1	7	4	7	"2;1"	"id_035"	0	2	NA	0	1.06	2
