"trial"	"time"	"selection"	"outcome"	"game"	"points.cum"	"option.order"	"workerid"	"goal"	"condition"	"n.goals.reached"	"checkFails"	"payout"	"which.high.ev"
1	0.712696489096945	2	5	1	5	"1;2"	"id_017"	0	1	NA	0	1.07	3
2	0.962425437739337	1	1	1	6	"1;2"	"id_017"	0	1	NA	0	1.07	3
3	0.802861517959189	1	2	1	8	"1;2"	"id_017"	0	1	NA	0	1.07	3
4	0.506450405384877	1	7	1	15	"1;2"	"id_017"	0	1	NA	0	1.07	3
5	0.698153355248369	1	1	1	16	"1;2"	"id_017"	0	1	NA	0	1.07	3
6	0.973592552269239	1	4	1	20	"1;2"	"id_017"	0	1	NA	0	1.07	3
7	0.811943548874928	2	3	1	23	"1;2"	"id_017"	0	1	NA	0	1.07	3
8	0.622157906011739	1	0	1	23	"1;2"	"id_017"	0	1	NA	0	1.07	3
9	0.869239518803807	1	7	1	30	"1;2"	"id_017"	0	1	NA	0	1.07	3
10	0.888995800682929	1	8	1	38	"1;2"	"id_017"	0	1	NA	0	1.07	3
11	0.562844442972054	2	4	1	42	"1;2"	"id_017"	0	1	NA	0	1.07	3
12	0.506650737255757	1	4	1	46	"1;2"	"id_017"	0	1	NA	0	1.07	3
13	0.920566289022929	2	4	1	50	"1;2"	"id_017"	0	1	NA	0	1.07	3
14	0.719796036109285	2	5	1	55	"1;2"	"id_017"	0	1	NA	0	1.07	3
15	0.941873430804766	2	4	1	59	"1;2"	"id_017"	0	1	NA	0	1.07	3
16	0.514110172806006	1	2	1	61	"1;2"	"id_017"	0	1	NA	0	1.07	3
17	0.719021471658101	1	3	1	64	"1;2"	"id_017"	0	1	NA	0	1.07	3
18	0.534665494111579	1	6	1	70	"1;2"	"id_017"	0	1	NA	0	1.07	3
19	1.19354680701271	2	4	1	74	"1;2"	"id_017"	0	1	NA	0	1.07	3
20	1.19938860600056	2	3	1	77	"1;2"	"id_017"	0	1	NA	0	1.07	3
1	1.40581866517468	2	1	2	1	"2;1"	"id_017"	0	1	NA	0	1.07	3
2	1.15668827973567	2	5	2	6	"2;1"	"id_017"	0	1	NA	0	1.07	3
3	0.824823393321288	1	1	2	7	"2;1"	"id_017"	0	1	NA	0	1.07	3
4	0.641066556302861	2	5	2	12	"2;1"	"id_017"	0	1	NA	0	1.07	3
5	0.869499179135441	1	13	2	25	"2;1"	"id_017"	0	1	NA	0	1.07	3
6	1.06630216112776	2	4	2	29	"2;1"	"id_017"	0	1	NA	0	1.07	3
7	0.73939863494787	2	4	2	33	"2;1"	"id_017"	0	1	NA	0	1.07	3
8	0.952527705437243	1	15	2	48	"2;1"	"id_017"	0	1	NA	0	1.07	3
9	1.54315649485245	1	1	2	49	"2;1"	"id_017"	0	1	NA	0	1.07	3
10	1.29174742251439	1	11	2	60	"2;1"	"id_017"	0	1	NA	0	1.07	3
11	0.618328515873095	1	-15	2	45	"2;1"	"id_017"	0	1	NA	0	1.07	3
12	0.5	1	2	2	47	"2;1"	"id_017"	0	1	NA	0	1.07	3
13	0.58298449320456	1	25	2	72	"2;1"	"id_017"	0	1	NA	0	1.07	3
14	0.5	2	2	2	74	"2;1"	"id_017"	0	1	NA	0	1.07	3
15	1.4101563401038	2	11	2	85	"2;1"	"id_017"	0	1	NA	0	1.07	3
16	0.854644255174059	2	1	2	86	"2;1"	"id_017"	0	1	NA	0	1.07	3
17	0.967192503507654	1	-6	2	80	"2;1"	"id_017"	0	1	NA	0	1.07	3
18	0.630074745604826	2	4	2	84	"2;1"	"id_017"	0	1	NA	0	1.07	3
19	0.511161862040461	2	8	2	92	"2;1"	"id_017"	0	1	NA	0	1.07	3
20	0.612256013055258	1	-2	2	90	"2;1"	"id_017"	0	1	NA	0	1.07	3
21	0.778305357055526	2	3	2	93	"2;1"	"id_017"	0	1	NA	0	1.07	3
22	0.828819634660687	1	-3	2	90	"2;1"	"id_017"	0	1	NA	0	1.07	3
23	1.11534514778474	1	-2	2	88	"2;1"	"id_017"	0	1	NA	0	1.07	3
24	0.5	2	0	2	88	"2;1"	"id_017"	0	1	NA	0	1.07	3
25	0.82054106265476	1	11	2	99	"2;1"	"id_017"	0	1	NA	0	1.07	3
1	0.5	2	5	3	5	"2;1"	"id_017"	0	1	NA	0	1.07	3
2	0.918991093051469	2	3	3	8	"2;1"	"id_017"	0	1	NA	0	1.07	3
3	0.85691120846603	2	5	3	13	"2;1"	"id_017"	0	1	NA	0	1.07	3
4	0.895261316808007	2	3	3	16	"2;1"	"id_017"	0	1	NA	0	1.07	3
5	0.789401364281633	2	3	3	19	"2;1"	"id_017"	0	1	NA	0	1.07	3
6	0.743483550159546	2	5	3	24	"2;1"	"id_017"	0	1	NA	0	1.07	3
7	0.884262351942612	2	4	3	28	"2;1"	"id_017"	0	1	NA	0	1.07	3
8	0.663379264877394	1	17	3	45	"2;1"	"id_017"	0	1	NA	0	1.07	3
9	0.710725687472995	1	-1	3	44	"2;1"	"id_017"	0	1	NA	0	1.07	3
10	1.17451531877005	1	-6	3	38	"2;1"	"id_017"	0	1	NA	0	1.07	3
11	1.49623351201429	1	7	3	45	"2;1"	"id_017"	0	1	NA	0	1.07	3
12	0.896682978494144	1	18	3	63	"2;1"	"id_017"	0	1	NA	0	1.07	3
13	0.812706894087539	2	7	3	70	"2;1"	"id_017"	0	1	NA	0	1.07	3
14	0.83082803736507	1	1	3	71	"2;1"	"id_017"	0	1	NA	0	1.07	3
15	0.638564862767504	1	-5	3	66	"2;1"	"id_017"	0	1	NA	0	1.07	3
16	0.880573095861856	1	17	3	83	"2;1"	"id_017"	0	1	NA	0	1.07	3
17	1.02741833982575	1	9	3	92	"2;1"	"id_017"	0	1	NA	0	1.07	3
18	0.854494697686603	2	2	3	94	"2;1"	"id_017"	0	1	NA	0	1.07	3
19	0.5	1	1	3	95	"2;1"	"id_017"	0	1	NA	0	1.07	3
20	0.67881532006144	1	-20	3	75	"2;1"	"id_017"	0	1	NA	0	1.07	3
21	1.16897891722898	1	8	3	83	"2;1"	"id_017"	0	1	NA	0	1.07	3
22	0.576398357045832	1	12	3	95	"2;1"	"id_017"	0	1	NA	0	1.07	3
23	0.739216743705062	2	2	3	97	"2;1"	"id_017"	0	1	NA	0	1.07	3
24	0.796359670409816	2	5	3	102	"2;1"	"id_017"	0	1	NA	0	1.07	3
25	0.701893841063596	2	1	3	103	"2;1"	"id_017"	0	1	NA	0	1.07	3
1	0.709761483259294	2	5	4	5	"1;2"	"id_017"	0	1	NA	0	1.07	3
2	0.974699569360516	1	7	4	12	"1;2"	"id_017"	0	1	NA	0	1.07	3
3	1.20537799813504	1	0	4	12	"1;2"	"id_017"	0	1	NA	0	1.07	3
4	0.708185152997153	1	6	4	18	"1;2"	"id_017"	0	1	NA	0	1.07	3
5	0.5	2	-23	4	-5	"1;2"	"id_017"	0	1	NA	0	1.07	3
6	0.914022575448049	1	2	4	-3	"1;2"	"id_017"	0	1	NA	0	1.07	3
7	0.5	1	4	4	1	"1;2"	"id_017"	0	1	NA	0	1.07	3
8	1.04031487628161	2	1	4	2	"1;2"	"id_017"	0	1	NA	0	1.07	3
9	0.729018364512963	2	6	4	8	"1;2"	"id_017"	0	1	NA	0	1.07	3
10	0.588151451305092	2	-4	4	4	"1;2"	"id_017"	0	1	NA	0	1.07	3
11	0.888898825826098	2	-7	4	-3	"1;2"	"id_017"	0	1	NA	0	1.07	3
12	1.17492045173364	2	13	4	10	"1;2"	"id_017"	0	1	NA	0	1.07	3
13	0.87961148875295	1	0	4	10	"1;2"	"id_017"	0	1	NA	0	1.07	3
14	0.83293454288425	1	4	4	14	"1;2"	"id_017"	0	1	NA	0	1.07	3
15	0.5	2	14	4	28	"1;2"	"id_017"	0	1	NA	0	1.07	3
16	1.0295236033246	2	19	4	47	"1;2"	"id_017"	0	1	NA	0	1.07	3
17	0.5	1	4	4	51	"1;2"	"id_017"	0	1	NA	0	1.07	3
18	0.843678037911458	1	7	4	58	"1;2"	"id_017"	0	1	NA	0	1.07	3
19	0.5	1	3	4	61	"1;2"	"id_017"	0	1	NA	0	1.07	3
20	0.5	1	1	4	62	"1;2"	"id_017"	0	1	NA	0	1.07	3
21	0.965085451883835	2	8	4	70	"1;2"	"id_017"	0	1	NA	0	1.07	3
22	0.5	2	0	4	70	"1;2"	"id_017"	0	1	NA	0	1.07	3
23	0.941618468709503	2	1	4	71	"1;2"	"id_017"	0	1	NA	0	1.07	3
24	1.02558147226552	1	4	4	75	"1;2"	"id_017"	0	1	NA	0	1.07	3
25	1.21689276399574	1	9	4	84	"1;2"	"id_017"	0	1	NA	0	1.07	3
1	0.837301971919079	2	6	5	6	"2;1"	"id_017"	0	1	NA	0	1.07	3
2	1.08234064022221	1	-1	5	5	"2;1"	"id_017"	0	1	NA	0	1.07	3
3	1.10955527962127	1	15	5	20	"2;1"	"id_017"	0	1	NA	0	1.07	3
4	0.546501482393607	2	8	5	28	"2;1"	"id_017"	0	1	NA	0	1.07	3
5	0.778006263032389	1	-4	5	24	"2;1"	"id_017"	0	1	NA	0	1.07	3
6	0.5	1	5	5	29	"2;1"	"id_017"	0	1	NA	0	1.07	3
7	0.88628787347891	1	2	5	31	"2;1"	"id_017"	0	1	NA	0	1.07	3
8	1.10478852557291	2	2	5	33	"2;1"	"id_017"	0	1	NA	0	1.07	3
9	0.93675532631968	2	6	5	39	"2;1"	"id_017"	0	1	NA	0	1.07	3
10	0.995468014321481	2	5	5	44	"2;1"	"id_017"	0	1	NA	0	1.07	3
11	0.575710114883246	1	7	5	51	"2;1"	"id_017"	0	1	NA	0	1.07	3
12	0.643645240973881	2	6	5	57	"2;1"	"id_017"	0	1	NA	0	1.07	3
13	1.13991042373149	2	0	5	57	"2;1"	"id_017"	0	1	NA	0	1.07	3
14	0.770963671040894	2	-1	5	56	"2;1"	"id_017"	0	1	NA	0	1.07	3
15	0.541702853769446	1	22	5	78	"2;1"	"id_017"	0	1	NA	0	1.07	3
16	0.879132004665593	1	-1	5	77	"2;1"	"id_017"	0	1	NA	0	1.07	3
17	1.37208546898043	1	-2	5	75	"2;1"	"id_017"	0	1	NA	0	1.07	3
18	0.913512532310871	2	2	5	77	"2;1"	"id_017"	0	1	NA	0	1.07	3
19	0.873516860101141	1	-5	5	72	"2;1"	"id_017"	0	1	NA	0	1.07	3
20	0.898378999097096	1	-1	5	71	"2;1"	"id_017"	0	1	NA	0	1.07	3
21	0.826491805294004	1	-5	5	66	"2;1"	"id_017"	0	1	NA	0	1.07	3
22	0.675085194849316	2	4	5	70	"2;1"	"id_017"	0	1	NA	0	1.07	3
23	0.921297061025103	2	5	5	75	"2;1"	"id_017"	0	1	NA	0	1.07	3
24	0.5	2	3	5	78	"2;1"	"id_017"	0	1	NA	0	1.07	3
25	0.748934697807053	1	-11	5	67	"2;1"	"id_017"	0	1	NA	0	1.07	3
1	0.695137604677458	2	5	6	5	"2;1"	"id_017"	0	1	NA	0	1.07	3
2	0.5	1	16	6	21	"2;1"	"id_017"	0	1	NA	0	1.07	3
3	1.00186393917381	2	5	6	26	"2;1"	"id_017"	0	1	NA	0	1.07	3
4	0.5	2	-2	6	24	"2;1"	"id_017"	0	1	NA	0	1.07	3
5	1.36825208926082	1	22	6	46	"2;1"	"id_017"	0	1	NA	0	1.07	3
6	0.5	2	5	6	51	"2;1"	"id_017"	0	1	NA	0	1.07	3
7	0.594100337462154	1	12	6	63	"2;1"	"id_017"	0	1	NA	0	1.07	3
8	0.5	2	3	6	66	"2;1"	"id_017"	0	1	NA	0	1.07	3
9	0.977307607425952	1	4	6	70	"2;1"	"id_017"	0	1	NA	0	1.07	3
10	1.05578413192608	1	-2	6	68	"2;1"	"id_017"	0	1	NA	0	1.07	3
11	0.5	1	1	6	69	"2;1"	"id_017"	0	1	NA	0	1.07	3
12	0.992757879342613	1	11	6	80	"2;1"	"id_017"	0	1	NA	0	1.07	3
13	0.518391090508004	2	8	6	88	"2;1"	"id_017"	0	1	NA	0	1.07	3
14	0.696607464179633	2	7	6	95	"2;1"	"id_017"	0	1	NA	0	1.07	3
15	0.5	1	8	6	103	"2;1"	"id_017"	0	1	NA	0	1.07	3
16	0.819620220419191	2	2	6	105	"2;1"	"id_017"	0	1	NA	0	1.07	3
17	0.61996028705906	2	9	6	114	"2;1"	"id_017"	0	1	NA	0	1.07	3
18	0.894244683450803	2	2	6	116	"2;1"	"id_017"	0	1	NA	0	1.07	3
19	0.846638711610502	1	7	6	123	"2;1"	"id_017"	0	1	NA	0	1.07	3
20	0.913739905018875	1	-9	6	114	"2;1"	"id_017"	0	1	NA	0	1.07	3
21	0.511907649005613	1	-9	6	105	"2;1"	"id_017"	0	1	NA	0	1.07	3
22	0.879005716085016	1	16	6	121	"2;1"	"id_017"	0	1	NA	0	1.07	3
23	0.531840010152528	1	15	6	136	"2;1"	"id_017"	0	1	NA	0	1.07	3
24	0.5	2	3	6	139	"2;1"	"id_017"	0	1	NA	0	1.07	3
25	0.736950368476285	1	-11	6	128	"2;1"	"id_017"	0	1	NA	0	1.07	3
1	0.917959254001574	2	-5	7	-5	"1;2"	"id_017"	0	1	NA	0	1.07	3
2	0.741692461632321	1	5	7	0	"1;2"	"id_017"	0	1	NA	0	1.07	3
3	1.09407304080355	2	5	7	5	"1;2"	"id_017"	0	1	NA	0	1.07	3
4	0.5	1	5	7	10	"1;2"	"id_017"	0	1	NA	0	1.07	3
5	1.0932606549009	2	8	7	18	"1;2"	"id_017"	0	1	NA	0	1.07	3
6	0.87112246398428	1	0	7	18	"1;2"	"id_017"	0	1	NA	0	1.07	3
7	0.907605056103224	1	3	7	21	"1;2"	"id_017"	0	1	NA	0	1.07	3
8	0.946518549455712	2	14	7	35	"1;2"	"id_017"	0	1	NA	0	1.07	3
9	0.835663508676457	2	-16	7	19	"1;2"	"id_017"	0	1	NA	0	1.07	3
10	0.725280308011793	1	2	7	21	"1;2"	"id_017"	0	1	NA	0	1.07	3
11	0.972945984126492	1	1	7	22	"1;2"	"id_017"	0	1	NA	0	1.07	3
12	0.832892852270283	2	6	7	28	"1;2"	"id_017"	0	1	NA	0	1.07	3
13	0.841476760023905	2	15	7	43	"1;2"	"id_017"	0	1	NA	0	1.07	3
14	0.535211028379909	1	5	7	48	"1;2"	"id_017"	0	1	NA	0	1.07	3
15	1.14391613901821	1	1	7	49	"1;2"	"id_017"	0	1	NA	0	1.07	3
16	0.921422799933065	1	5	7	54	"1;2"	"id_017"	0	1	NA	0	1.07	3
17	0.524493192472127	1	5	7	59	"1;2"	"id_017"	0	1	NA	0	1.07	3
18	0.724322372786909	2	7	7	66	"1;2"	"id_017"	0	1	NA	0	1.07	3
19	0.633313887325831	2	18	7	84	"1;2"	"id_017"	0	1	NA	0	1.07	3
20	0.5	1	7	7	91	"1;2"	"id_017"	0	1	NA	0	1.07	3
21	0.925668208254544	1	5	7	96	"1;2"	"id_017"	0	1	NA	0	1.07	3
22	1.10764158602059	1	7	7	103	"1;2"	"id_017"	0	1	NA	0	1.07	3
23	1.01583648632269	2	4	7	107	"1;2"	"id_017"	0	1	NA	0	1.07	3
24	0.63360079569772	2	9	7	116	"1;2"	"id_017"	0	1	NA	0	1.07	3
25	0.805628380846254	2	10	7	126	"1;2"	"id_017"	0	1	NA	0	1.07	3
1	0.958975513771035	2	5	8	5	"2;1"	"id_017"	0	1	NA	0	1.07	3
2	1.00732835626454	2	7	8	12	"2;1"	"id_017"	0	1	NA	0	1.07	3
3	0.703617681965824	1	-2	8	10	"2;1"	"id_017"	0	1	NA	0	1.07	3
4	0.924198947189409	2	5	8	15	"2;1"	"id_017"	0	1	NA	0	1.07	3
5	0.516824754714912	2	6	8	21	"2;1"	"id_017"	0	1	NA	0	1.07	3
6	0.953218270349322	2	5	8	26	"2;1"	"id_017"	0	1	NA	0	1.07	3
7	1.04717568712505	2	2	8	28	"2;1"	"id_017"	0	1	NA	0	1.07	3
8	0.606025657985697	2	7	8	35	"2;1"	"id_017"	0	1	NA	0	1.07	3
9	0.682977374443048	2	-2	8	33	"2;1"	"id_017"	0	1	NA	0	1.07	3
10	0.875452233278814	2	9	8	42	"2;1"	"id_017"	0	1	NA	0	1.07	3
11	0.676189375535321	2	4	8	46	"2;1"	"id_017"	0	1	NA	0	1.07	3
12	0.764030576369059	2	4	8	50	"2;1"	"id_017"	0	1	NA	0	1.07	3
13	0.765206317058515	2	3	8	53	"2;1"	"id_017"	0	1	NA	0	1.07	3
14	0.638428189273475	2	3	8	56	"2;1"	"id_017"	0	1	NA	0	1.07	3
15	0.5	2	0	8	56	"2;1"	"id_017"	0	1	NA	0	1.07	3
16	0.712908758703105	2	6	8	62	"2;1"	"id_017"	0	1	NA	0	1.07	3
17	0.892474698509875	2	3	8	65	"2;1"	"id_017"	0	1	NA	0	1.07	3
18	1.0772751404945	1	10	8	75	"2;1"	"id_017"	0	1	NA	0	1.07	3
19	0.810262350861874	2	1	8	76	"2;1"	"id_017"	0	1	NA	0	1.07	3
20	0.986764627047272	1	6	8	82	"2;1"	"id_017"	0	1	NA	0	1.07	3
21	0.829083258969535	1	4	8	86	"2;1"	"id_017"	0	1	NA	0	1.07	3
22	0.5	1	5	8	91	"2;1"	"id_017"	0	1	NA	0	1.07	3
23	0.779055397855485	1	6	8	97	"2;1"	"id_017"	0	1	NA	0	1.07	3
24	0.812576185009571	1	-12	8	85	"2;1"	"id_017"	0	1	NA	0	1.07	3
25	0.510680166262094	2	6	8	91	"2;1"	"id_017"	0	1	NA	0	1.07	3
1	0.657556058740949	1	10	9	10	"2;1"	"id_017"	0	1	NA	0	1.07	3
2	0.569177949867676	2	3	9	13	"2;1"	"id_017"	0	1	NA	0	1.07	3
3	0.845356504333536	2	2	9	15	"2;1"	"id_017"	0	1	NA	0	1.07	3
4	0.987288328266018	2	6	9	21	"2;1"	"id_017"	0	1	NA	0	1.07	3
5	0.965131451213497	2	4	9	25	"2;1"	"id_017"	0	1	NA	0	1.07	3
6	0.778292055983304	2	3	9	28	"2;1"	"id_017"	0	1	NA	0	1.07	3
7	0.656550057716539	2	7	9	35	"2;1"	"id_017"	0	1	NA	0	1.07	3
8	0.798180826732772	2	0	9	35	"2;1"	"id_017"	0	1	NA	0	1.07	3
9	0.825333877842341	1	-8	9	27	"2;1"	"id_017"	0	1	NA	0	1.07	3
10	0.745324113491462	2	5	9	32	"2;1"	"id_017"	0	1	NA	0	1.07	3
11	1.15999621665705	1	-2	9	30	"2;1"	"id_017"	0	1	NA	0	1.07	3
12	0.828561059661752	2	3	9	33	"2;1"	"id_017"	0	1	NA	0	1.07	3
13	0.734823409574403	2	2	9	35	"2;1"	"id_017"	0	1	NA	0	1.07	3
14	0.686180112828529	1	6	9	41	"2;1"	"id_017"	0	1	NA	0	1.07	3
15	0.5	1	11	9	52	"2;1"	"id_017"	0	1	NA	0	1.07	3
16	0.897222993565345	2	8	9	60	"2;1"	"id_017"	0	1	NA	0	1.07	3
17	1.03589261104265	1	2	9	62	"2;1"	"id_017"	0	1	NA	0	1.07	3
18	1.17359887150126	2	6	9	68	"2;1"	"id_017"	0	1	NA	0	1.07	3
19	0.507047976958608	1	-8	9	60	"2;1"	"id_017"	0	1	NA	0	1.07	3
20	0.977656325315537	1	4	9	64	"2;1"	"id_017"	0	1	NA	0	1.07	3
21	0.724030370333001	1	8	9	72	"2;1"	"id_017"	0	1	NA	0	1.07	3
22	0.998286270231177	2	0	9	72	"2;1"	"id_017"	0	1	NA	0	1.07	3
23	0.709660351389689	1	-5	9	67	"2;1"	"id_017"	0	1	NA	0	1.07	3
24	1.17936160067141	2	8	9	75	"2;1"	"id_017"	0	1	NA	0	1.07	3
25	0.811691360208874	2	3	9	78	"2;1"	"id_017"	0	1	NA	0	1.07	3
1	0.70672451629353	1	-2	10	-2	"2;1"	"id_017"	0	1	NA	0	1.07	3
2	0.617974769374509	1	8	10	6	"2;1"	"id_017"	0	1	NA	0	1.07	3
3	0.963435628571016	2	5	10	11	"2;1"	"id_017"	0	1	NA	0	1.07	3
4	0.860367532062772	1	7	10	18	"2;1"	"id_017"	0	1	NA	0	1.07	3
5	1.17858704302027	2	6	10	24	"2;1"	"id_017"	0	1	NA	0	1.07	3
6	0.609016614381516	2	2	10	26	"2;1"	"id_017"	0	1	NA	0	1.07	3
7	0.954341504073859	1	14	10	40	"2;1"	"id_017"	0	1	NA	0	1.07	3
8	0.853371759463075	1	0	10	40	"2;1"	"id_017"	0	1	NA	0	1.07	3
9	0.806276698467104	1	-3	10	37	"2;1"	"id_017"	0	1	NA	0	1.07	3
10	0.970792125592673	2	2	10	39	"2;1"	"id_017"	0	1	NA	0	1.07	3
11	0.82575061243213	1	-9	10	30	"2;1"	"id_017"	0	1	NA	0	1.07	3
12	0.909602287853598	1	3	10	33	"2;1"	"id_017"	0	1	NA	0	1.07	3
13	1.19247458413491	1	11	10	44	"2;1"	"id_017"	0	1	NA	0	1.07	3
