"trial"	"time"	"selection"	"outcome"	"game"	"points.cum"	"option.order"	"workerid"	"goal"	"condition"	"n.goals.reached"	"checkFails"	"payout"	"which.high.ev"
1	0.533875788261121	1	4	1	4	"2;1"	"id_004"	100	6	7	0	1.4	1
2	1.08145488516501	1	2	1	6	"2;1"	"id_004"	100	6	7	0	1.4	1
3	1.02820229818422	2	3	1	9	"2;1"	"id_004"	100	6	7	0	1.4	1
4	0.668526367571906	2	3	1	12	"2;1"	"id_004"	100	6	7	0	1.4	1
5	0.570915471043116	1	4	1	16	"2;1"	"id_004"	100	6	7	0	1.4	1
6	0.843375957427792	1	3	1	19	"2;1"	"id_004"	100	6	7	0	1.4	1
7	0.769547265732355	2	3	1	22	"2;1"	"id_004"	100	6	7	0	1.4	1
8	0.604491559267286	2	2	1	24	"2;1"	"id_004"	100	6	7	0	1.4	1
9	0.673924062266701	2	5	1	29	"2;1"	"id_004"	100	6	7	0	1.4	1
10	0.5	2	1	1	30	"2;1"	"id_004"	100	6	7	0	1.4	1
11	0.907611383914753	1	4	1	34	"2;1"	"id_004"	100	6	7	0	1.4	1
12	0.626574765937055	1	6	1	40	"2;1"	"id_004"	100	6	7	0	1.4	1
13	0.741044420871386	1	6	1	46	"2;1"	"id_004"	100	6	7	0	1.4	1
14	0.727634903733497	1	6	1	52	"2;1"	"id_004"	100	6	7	0	1.4	1
15	0.724792376368257	1	5	1	57	"2;1"	"id_004"	100	6	7	0	1.4	1
16	1.01867134276255	1	4	1	61	"2;1"	"id_004"	100	6	7	0	1.4	1
17	0.797032070336797	1	2	1	63	"2;1"	"id_004"	100	6	7	0	1.4	1
18	0.505229584251862	1	1	1	64	"2;1"	"id_004"	100	6	7	0	1.4	1
19	0.784941603793867	2	0	1	64	"2;1"	"id_004"	100	6	7	0	1.4	1
20	0.749548509495673	1	10	1	74	"2;1"	"id_004"	100	6	7	0	1.4	1
1	0.806229759471282	2	13	2	13	"1;2"	"id_004"	100	6	7	0	1.4	1
2	0.596802322570974	2	-4	2	9	"1;2"	"id_004"	100	6	7	0	1.4	1
3	0.84555643731268	2	2	2	11	"1;2"	"id_004"	100	6	7	0	1.4	1
