"trial"	"time"	"selection"	"outcome"	"game"	"points.cum"	"option.order"	"workerid"	"goal"	"condition"	"n.goals.reached"	"checkFails"	"payout"	"which.high.ev"
1	1.20192972081025	1	6	1	6	"1;2"	"id_426"	100	5	5	0	1	2
2	0.98383251912051	1	3	1	9	"1;2"	"id_426"	100	5	5	0	1	2
3	0.715938347853785	1	2	1	11	"1;2"	"id_426"	100	5	5	0	1	2
4	1.01030936390525	2	3	1	14	"1;2"	"id_426"	100	5	5	0	1	2
5	0.819062348654136	1	5	1	19	"1;2"	"id_426"	100	5	5	0	1	2
6	1.04675828676444	1	0	1	19	"1;2"	"id_426"	100	5	5	0	1	2
7	0.671415819464651	1	2	1	21	"1;2"	"id_426"	100	5	5	0	1	2
8	0.869124151943068	1	3	1	24	"1;2"	"id_426"	100	5	5	0	1	2
9	0.659903169634301	2	3	1	27	"1;2"	"id_426"	100	5	5	0	1	2
10	0.741953197936297	2	4	1	31	"1;2"	"id_426"	100	5	5	0	1	2
11	0.805449561230613	1	2	1	33	"1;2"	"id_426"	100	5	5	0	1	2
12	0.792745285986578	2	1	1	34	"1;2"	"id_426"	100	5	5	0	1	2
13	0.5	1	2	1	36	"1;2"	"id_426"	100	5	5	0	1	2
14	0.5	1	3	1	39	"1;2"	"id_426"	100	5	5	0	1	2
15	0.598455033040551	1	4	1	43	"1;2"	"id_426"	100	5	5	0	1	2
16	0.80129014355223	1	3	1	46	"1;2"	"id_426"	100	5	5	0	1	2
17	0.61148856276986	1	5	1	51	"1;2"	"id_426"	100	5	5	0	1	2
18	1.31172478029613	1	2	1	53	"1;2"	"id_426"	100	5	5	0	1	2
19	0.670437259755865	1	-1	1	52	"1;2"	"id_426"	100	5	5	0	1	2
20	0.827212703882681	2	2	1	54	"1;2"	"id_426"	100	5	5	0	1	2
1	0.5	1	6	2	6	"1;2"	"id_426"	100	5	5	0	1	2
2	1.28193496837904	2	2	2	8	"1;2"	"id_426"	100	5	5	0	1	2
3	0.685748484595687	2	19	2	27	"1;2"	"id_426"	100	5	5	0	1	2
4	0.532367578045814	2	16	2	43	"1;2"	"id_426"	100	5	5	0	1	2
5	1.10865261926148	2	-10	2	33	"1;2"	"id_426"	100	5	5	0	1	2
6	0.868892270522119	2	-1	2	32	"1;2"	"id_426"	100	5	5	0	1	2
7	0.789812210479775	2	11	2	43	"1;2"	"id_426"	100	5	5	0	1	2
8	0.670808199794934	1	4	2	47	"1;2"	"id_426"	100	5	5	0	1	2
9	0.614522021603272	1	4	2	51	"1;2"	"id_426"	100	5	5	0	1	2
10	0.928798655823925	2	16	2	67	"1;2"	"id_426"	100	5	5	0	1	2
11	0.574383975377105	2	2	2	69	"1;2"	"id_426"	100	5	5	0	1	2
12	1.09665228250172	2	8	2	77	"1;2"	"id_426"	100	5	5	0	1	2
13	1.23074762265875	1	4	2	81	"1;2"	"id_426"	100	5	5	0	1	2
14	0.64828561637721	2	7	2	88	"1;2"	"id_426"	100	5	5	0	1	2
15	0.694500571893861	1	2	2	90	"1;2"	"id_426"	100	5	5	0	1	2
16	1.07438596041155	2	15	2	105	"1;2"	"id_426"	100	5	5	0	1	2
17	1.13813321417617	2	19	2	124	"1;2"	"id_426"	100	5	5	0	1	2
18	0.988394593487517	1	10	2	134	"1;2"	"id_426"	100	5	5	0	1	2
19	1.31767441294157	1	9	2	143	"1;2"	"id_426"	100	5	5	0	1	2
20	0.720402552139459	2	-23	2	120	"1;2"	"id_426"	100	5	5	0	1	2
21	0.870075411058814	1	3	2	123	"1;2"	"id_426"	100	5	5	0	1	2
22	0.902808454684692	1	2	2	125	"1;2"	"id_426"	100	5	5	0	1	2
23	0.716724910205185	1	2	2	127	"1;2"	"id_426"	100	5	5	0	1	2
24	0.666569515604538	1	1	2	128	"1;2"	"id_426"	100	5	5	0	1	2
25	0.660749028954672	2	-4	2	124	"1;2"	"id_426"	100	5	5	0	1	2
1	0.912473520082902	2	4	3	4	"1;2"	"id_426"	100	5	5	0	1	2
2	0.506814080200676	2	15	3	19	"1;2"	"id_426"	100	5	5	0	1	2
3	0.575824792326426	2	5	3	24	"1;2"	"id_426"	100	5	5	0	1	2
4	0.5	2	16	3	40	"1;2"	"id_426"	100	5	5	0	1	2
5	0.997048487281139	2	-17	3	23	"1;2"	"id_426"	100	5	5	0	1	2
6	0.604183727351805	2	-5	3	18	"1;2"	"id_426"	100	5	5	0	1	2
7	0.5	2	29	3	47	"1;2"	"id_426"	100	5	5	0	1	2
8	0.992540329110717	2	12	3	59	"1;2"	"id_426"	100	5	5	0	1	2
9	0.960284671381203	1	0	3	59	"1;2"	"id_426"	100	5	5	0	1	2
10	0.5	2	7	3	66	"1;2"	"id_426"	100	5	5	0	1	2
11	0.936093400120991	2	18	3	84	"1;2"	"id_426"	100	5	5	0	1	2
12	0.804680492949014	2	17	3	101	"1;2"	"id_426"	100	5	5	0	1	2
13	1.05337431657931	2	4	3	105	"1;2"	"id_426"	100	5	5	0	1	2
14	0.647128729597324	2	1	3	106	"1;2"	"id_426"	100	5	5	0	1	2
15	0.691214010912378	2	11	3	117	"1;2"	"id_426"	100	5	5	0	1	2
16	0.537706212280814	2	-10	3	107	"1;2"	"id_426"	100	5	5	0	1	2
17	0.538576008888088	2	8	3	115	"1;2"	"id_426"	100	5	5	0	1	2
18	0.740566759970291	2	-22	3	93	"1;2"	"id_426"	100	5	5	0	1	2
19	0.5	1	6	3	99	"1;2"	"id_426"	100	5	5	0	1	2
20	0.839092478875544	1	6	3	105	"1;2"	"id_426"	100	5	5	0	1	2
21	1.00965889847134	1	2	3	107	"1;2"	"id_426"	100	5	5	0	1	2
22	0.884986630173941	1	5	3	112	"1;2"	"id_426"	100	5	5	0	1	2
23	0.585267573781085	1	3	3	115	"1;2"	"id_426"	100	5	5	0	1	2
