"trial"	"time"	"selection"	"outcome"	"game"	"points.cum"	"option.order"	"workerid"	"goal"	"condition"	"n.goals.reached"	"checkFails"	"payout"	"which.high.ev"
1	0.685655892513521	2	2	1	2	"1;2"	"id_346"	0	2	NA	0	0.83	3
2	1.15881719032427	1	4	1	6	"1;2"	"id_346"	0	2	NA	0	0.83	3
3	0.5	1	5	1	11	"1;2"	"id_346"	0	2	NA	0	0.83	3
4	0.820781142201184	2	5	1	16	"1;2"	"id_346"	0	2	NA	0	0.83	3
5	0.936053802827326	2	4	1	20	"1;2"	"id_346"	0	2	NA	0	0.83	3
6	0.845528337821442	2	1	1	21	"1;2"	"id_346"	0	2	NA	0	0.83	3
7	0.5	1	2	1	23	"1;2"	"id_346"	0	2	NA	0	0.83	3
8	1.10132627660096	2	3	1	26	"1;2"	"id_346"	0	2	NA	0	0.83	3
9	0.5	2	2	1	28	"1;2"	"id_346"	0	2	NA	0	0.83	3
10	0.734003095277993	1	2	1	30	"1;2"	"id_346"	0	2	NA	0	0.83	3
11	0.988940807786396	2	4	1	34	"1;2"	"id_346"	0	2	NA	0	0.83	3
12	0.958834757030571	2	5	1	39	"1;2"	"id_346"	0	2	NA	0	0.83	3
13	0.701765147031159	2	5	1	44	"1;2"	"id_346"	0	2	NA	0	0.83	3
14	0.846474240724024	1	3	1	47	"1;2"	"id_346"	0	2	NA	0	0.83	3
15	1.05146791010745	2	4	1	51	"1;2"	"id_346"	0	2	NA	0	0.83	3
16	0.876543048230607	1	1	1	52	"1;2"	"id_346"	0	2	NA	0	0.83	3
17	0.666969538969574	1	1	1	53	"1;2"	"id_346"	0	2	NA	0	0.83	3
18	0.777769582051898	2	3	1	56	"1;2"	"id_346"	0	2	NA	0	0.83	3
19	1.1629696935942	1	2	1	58	"1;2"	"id_346"	0	2	NA	0	0.83	3
20	0.5	2	5	1	63	"1;2"	"id_346"	0	2	NA	0	0.83	3
1	0.985119366301485	1	-1	2	-1	"1;2"	"id_346"	0	2	NA	0	0.83	3
2	0.629193573907033	2	-12	2	-13	"1;2"	"id_346"	0	2	NA	0	0.83	3
3	1.05185293937066	2	0	2	-13	"1;2"	"id_346"	0	2	NA	0	0.83	3
