"trial"	"time"	"selection"	"outcome"	"game"	"points.cum"	"option.order"	"workerid"	"goal"	"condition"	"n.goals.reached"	"checkFails"	"payout"	"which.high.ev"
1	0.720936054633673	1	4	1	4	"2;1"	"id_233"	100	5	3	0	0.6	2
2	0.699182712595316	2	4	1	8	"2;1"	"id_233"	100	5	3	0	0.6	2
3	1.03261365618215	1	4	1	12	"2;1"	"id_233"	100	5	3	0	0.6	2
4	1.04883791779454	2	2	1	14	"2;1"	"id_233"	100	5	3	0	0.6	2
5	0.580011360478544	1	2	1	16	"2;1"	"id_233"	100	5	3	0	0.6	2
6	1.00655807258541	1	2	1	18	"2;1"	"id_233"	100	5	3	0	0.6	2
7	0.907359248209479	1	-1	1	17	"2;1"	"id_233"	100	5	3	0	0.6	2
8	0.982173486172021	1	5	1	22	"2;1"	"id_233"	100	5	3	0	0.6	2
9	0.697311486105318	1	2	1	24	"2;1"	"id_233"	100	5	3	0	0.6	2
10	0.792400999352321	1	3	1	27	"2;1"	"id_233"	100	5	3	0	0.6	2
11	0.63899623586235	1	1	1	28	"2;1"	"id_233"	100	5	3	0	0.6	2
12	0.92946196141152	1	3	1	31	"2;1"	"id_233"	100	5	3	0	0.6	2
13	0.761387596108786	1	4	1	35	"2;1"	"id_233"	100	5	3	0	0.6	2
14	0.5	2	4	1	39	"2;1"	"id_233"	100	5	3	0	0.6	2
15	0.797506145169582	2	4	1	43	"2;1"	"id_233"	100	5	3	0	0.6	2
16	0.897252335465789	2	-1	1	42	"2;1"	"id_233"	100	5	3	0	0.6	2
17	0.5	2	5	1	47	"2;1"	"id_233"	100	5	3	0	0.6	2
18	0.779477635432261	1	5	1	52	"2;1"	"id_233"	100	5	3	0	0.6	2
19	0.799161284128522	1	4	1	56	"2;1"	"id_233"	100	5	3	0	0.6	2
20	0.777764419155674	1	2	1	58	"2;1"	"id_233"	100	5	3	0	0.6	2
1	1.17884246711253	1	1	2	1	"1;2"	"id_233"	100	5	3	0	0.6	2
2	0.84064371904106	2	-1	2	0	"1;2"	"id_233"	100	5	3	0	0.6	2
3	0.93484742110577	1	6	2	6	"1;2"	"id_233"	100	5	3	0	0.6	2
4	1.21495817323046	1	2	2	8	"1;2"	"id_233"	100	5	3	0	0.6	2
5	0.811769222434509	1	3	2	11	"1;2"	"id_233"	100	5	3	0	0.6	2
6	0.695825936458285	1	2	2	13	"1;2"	"id_233"	100	5	3	0	0.6	2
7	0.874034117435169	1	5	2	18	"1;2"	"id_233"	100	5	3	0	0.6	2
8	0.583405679290666	2	0	2	18	"1;2"	"id_233"	100	5	3	0	0.6	2
9	0.770625517884388	1	6	2	24	"1;2"	"id_233"	100	5	3	0	0.6	2
10	0.5	1	1	2	25	"1;2"	"id_233"	100	5	3	0	0.6	2
11	1.2442583300016	1	4	2	29	"1;2"	"id_233"	100	5	3	0	0.6	2
12	0.508312830880809	1	5	2	34	"1;2"	"id_233"	100	5	3	0	0.6	2
13	0.871904737995159	1	8	2	42	"1;2"	"id_233"	100	5	3	0	0.6	2
14	1.22985249138145	1	5	2	47	"1;2"	"id_233"	100	5	3	0	0.6	2
15	0.863422112706339	1	8	2	55	"1;2"	"id_233"	100	5	3	0	0.6	2
16	0.795540850442552	1	5	2	60	"1;2"	"id_233"	100	5	3	0	0.6	2
17	0.624952941339594	1	4	2	64	"1;2"	"id_233"	100	5	3	0	0.6	2
18	0.5	1	4	2	68	"1;2"	"id_233"	100	5	3	0	0.6	2
19	0.91583652209996	1	8	2	76	"1;2"	"id_233"	100	5	3	0	0.6	2
20	0.928917415438516	1	4	2	80	"1;2"	"id_233"	100	5	3	0	0.6	2
21	1.23743537495252	1	3	2	83	"1;2"	"id_233"	100	5	3	0	0.6	2
22	0.787919109838111	1	4	2	87	"1;2"	"id_233"	100	5	3	0	0.6	2
23	0.548334401942105	1	1	2	88	"1;2"	"id_233"	100	5	3	0	0.6	2
24	0.759842692195625	1	6	2	94	"1;2"	"id_233"	100	5	3	0	0.6	2
25	0.783671280639481	2	-2	2	92	"1;2"	"id_233"	100	5	3	0	0.6	2
1	0.639700529411105	1	-13	3	-13	"2;1"	"id_233"	100	5	3	0	0.6	2
2	1.21068715680259	1	3	3	-10	"2;1"	"id_233"	100	5	3	0	0.6	2
3	0.871832044734864	1	7	3	-3	"2;1"	"id_233"	100	5	3	0	0.6	2
4	0.752861552736176	1	-2	3	-5	"2;1"	"id_233"	100	5	3	0	0.6	2
5	0.62927228672239	1	21	3	16	"2;1"	"id_233"	100	5	3	0	0.6	2
6	0.904299132714707	1	-10	3	6	"2;1"	"id_233"	100	5	3	0	0.6	2
7	0.5	1	-10	3	-4	"2;1"	"id_233"	100	5	3	0	0.6	2
8	0.915953055326706	1	10	3	6	"2;1"	"id_233"	100	5	3	0	0.6	2
9	1.34562752981604	1	16	3	22	"2;1"	"id_233"	100	5	3	0	0.6	2
10	0.733336416182355	1	-5	3	17	"2;1"	"id_233"	100	5	3	0	0.6	2
11	0.5	1	-8	3	9	"2;1"	"id_233"	100	5	3	0	0.6	2
12	0.718638600269125	1	1	3	10	"2;1"	"id_233"	100	5	3	0	0.6	2
13	0.5	1	2	3	12	"2;1"	"id_233"	100	5	3	0	0.6	2
14	1.05866551005636	2	3	3	15	"2;1"	"id_233"	100	5	3	0	0.6	2
15	1.21662102019792	1	2	3	17	"2;1"	"id_233"	100	5	3	0	0.6	2
16	1.16204656187477	1	-3	3	14	"2;1"	"id_233"	100	5	3	0	0.6	2
17	0.718490016403352	1	18	3	32	"2;1"	"id_233"	100	5	3	0	0.6	2
18	0.85050800989461	1	-7	3	25	"2;1"	"id_233"	100	5	3	0	0.6	2
19	0.922951790341131	1	-19	3	6	"2;1"	"id_233"	100	5	3	0	0.6	2
20	0.568552793595772	2	8	3	14	"2;1"	"id_233"	100	5	3	0	0.6	2
21	0.5	1	3	3	17	"2;1"	"id_233"	100	5	3	0	0.6	2
22	0.793060563316463	1	-9	3	8	"2;1"	"id_233"	100	5	3	0	0.6	2
23	1.14642346375358	1	17	3	25	"2;1"	"id_233"	100	5	3	0	0.6	2
24	0.680670806357529	1	6	3	31	"2;1"	"id_233"	100	5	3	0	0.6	2
25	1.3751308455234	1	-12	3	19	"2;1"	"id_233"	100	5	3	0	0.6	2
1	0.989660267029348	2	11	4	11	"1;2"	"id_233"	100	5	3	0	0.6	2
2	0.708266463255064	2	15	4	26	"1;2"	"id_233"	100	5	3	0	0.6	2
3	1.23545000182996	2	-2	4	24	"1;2"	"id_233"	100	5	3	0	0.6	2
4	0.589031869481595	2	5	4	29	"1;2"	"id_233"	100	5	3	0	0.6	2
5	0.793906555926057	2	-9	4	20	"1;2"	"id_233"	100	5	3	0	0.6	2
6	0.75220780447291	2	16	4	36	"1;2"	"id_233"	100	5	3	0	0.6	2
7	0.654592814911666	2	-15	4	21	"1;2"	"id_233"	100	5	3	0	0.6	2
8	0.995839078834831	2	-6	4	15	"1;2"	"id_233"	100	5	3	0	0.6	2
9	1.21764201780997	1	8	4	23	"1;2"	"id_233"	100	5	3	0	0.6	2
10	0.64113325235269	2	-3	4	20	"1;2"	"id_233"	100	5	3	0	0.6	2
11	1.04751354169869	2	11	4	31	"1;2"	"id_233"	100	5	3	0	0.6	2
12	0.5	2	8	4	39	"1;2"	"id_233"	100	5	3	0	0.6	2
13	0.762611238130334	2	11	4	50	"1;2"	"id_233"	100	5	3	0	0.6	2
14	0.686321280842446	2	13	4	63	"1;2"	"id_233"	100	5	3	0	0.6	2
15	0.903007390829391	1	5	4	68	"1;2"	"id_233"	100	5	3	0	0.6	2
16	0.739716280611768	2	6	4	74	"1;2"	"id_233"	100	5	3	0	0.6	2
17	0.595458342959363	2	7	4	81	"1;2"	"id_233"	100	5	3	0	0.6	2
18	0.759585171474116	1	3	4	84	"1;2"	"id_233"	100	5	3	0	0.6	2
19	0.753955540310168	1	6	4	90	"1;2"	"id_233"	100	5	3	0	0.6	2
20	0.877500910767222	1	8	4	98	"1;2"	"id_233"	100	5	3	0	0.6	2
21	0.522005014173221	1	5	4	103	"1;2"	"id_233"	100	5	3	0	0.6	2
22	0.706026816494244	1	1	4	104	"1;2"	"id_233"	100	5	3	0	0.6	2
23	0.958946785941846	1	-3	4	101	"1;2"	"id_233"	100	5	3	0	0.6	2
24	0.594477505581227	2	-9	4	92	"1;2"	"id_233"	100	5	3	0	0.6	2
25	0.903685853433829	1	2	4	94	"1;2"	"id_233"	100	5	3	0	0.6	2
1	0.5	1	0	5	0	"1;2"	"id_233"	100	5	3	0	0.6	2
2	0.558445939138721	1	5	5	5	"1;2"	"id_233"	100	5	3	0	0.6	2
3	0.831803827180657	1	8	5	13	"1;2"	"id_233"	100	5	3	0	0.6	2
4	0.832537720051008	2	-3	5	10	"1;2"	"id_233"	100	5	3	0	0.6	2
5	0.747263520873514	1	5	5	15	"1;2"	"id_233"	100	5	3	0	0.6	2
6	0.602352410664278	1	4	5	19	"1;2"	"id_233"	100	5	3	0	0.6	2
7	0.876072911843103	1	3	5	22	"1;2"	"id_233"	100	5	3	0	0.6	2
8	0.70978991792717	1	6	5	28	"1;2"	"id_233"	100	5	3	0	0.6	2
