"trial"	"time"	"selection"	"outcome"	"game"	"points.cum"	"option.order"	"workerid"	"goal"	"condition"	"n.goals.reached"	"checkFails"	"payout"	"which.high.ev"
1	1.21208311189526	1	2	1	2	"1;2"	"id_330"	0	1	NA	0	1.18	3
2	0.801839973666919	2	2	1	4	"1;2"	"id_330"	0	1	NA	0	1.18	3
3	0.904071540923544	1	0	1	4	"1;2"	"id_330"	0	1	NA	0	1.18	3
4	0.845997128845213	1	4	1	8	"1;2"	"id_330"	0	1	NA	0	1.18	3
5	1.41090741755355	1	6	1	14	"1;2"	"id_330"	0	1	NA	0	1.18	3
6	0.536661010979852	2	3	1	17	"1;2"	"id_330"	0	1	NA	0	1.18	3
7	0.654777137129187	2	3	1	20	"1;2"	"id_330"	0	1	NA	0	1.18	3
8	0.5	2	4	1	24	"1;2"	"id_330"	0	1	NA	0	1.18	3
9	0.555356598889781	1	5	1	29	"1;2"	"id_330"	0	1	NA	0	1.18	3
10	0.747155998568081	1	-1	1	28	"1;2"	"id_330"	0	1	NA	0	1.18	3
11	0.827989734929224	2	6	1	34	"1;2"	"id_330"	0	1	NA	0	1.18	3
12	0.56452492592489	2	3	1	37	"1;2"	"id_330"	0	1	NA	0	1.18	3
13	0.966680481942451	2	4	1	41	"1;2"	"id_330"	0	1	NA	0	1.18	3
14	0.75532291053106	2	4	1	45	"1;2"	"id_330"	0	1	NA	0	1.18	3
15	0.687283468491125	1	-1	1	44	"1;2"	"id_330"	0	1	NA	0	1.18	3
16	0.914397607798907	2	3	1	47	"1;2"	"id_330"	0	1	NA	0	1.18	3
17	1.15080984115745	1	5	1	52	"1;2"	"id_330"	0	1	NA	0	1.18	3
18	0.856761646884991	1	5	1	57	"1;2"	"id_330"	0	1	NA	0	1.18	3
19	0.920844965251292	1	2	1	59	"1;2"	"id_330"	0	1	NA	0	1.18	3
20	0.934790603637305	2	5	1	64	"1;2"	"id_330"	0	1	NA	0	1.18	3
1	0.669810931140628	2	5	2	5	"2;1"	"id_330"	0	1	NA	0	1.18	3
2	1.00885678639598	2	7	2	12	"2;1"	"id_330"	0	1	NA	0	1.18	3
3	0.916586325263351	1	-2	2	10	"2;1"	"id_330"	0	1	NA	0	1.18	3
4	0.5	2	5	2	15	"2;1"	"id_330"	0	1	NA	0	1.18	3
5	1.03674697625025	1	-2	2	13	"2;1"	"id_330"	0	1	NA	0	1.18	3
6	0.975033226706843	2	6	2	19	"2;1"	"id_330"	0	1	NA	0	1.18	3
7	1.12691455378596	2	6	2	25	"2;1"	"id_330"	0	1	NA	0	1.18	3
8	0.5	1	-21	2	4	"2;1"	"id_330"	0	1	NA	0	1.18	3
9	0.511932652628606	2	5	2	9	"2;1"	"id_330"	0	1	NA	0	1.18	3
10	0.714694889093729	2	0	2	9	"2;1"	"id_330"	0	1	NA	0	1.18	3
11	0.952569394440836	1	15	2	24	"2;1"	"id_330"	0	1	NA	0	1.18	3
12	0.578628879051199	2	6	2	30	"2;1"	"id_330"	0	1	NA	0	1.18	3
13	1.31344417558227	1	2	2	32	"2;1"	"id_330"	0	1	NA	0	1.18	3
14	0.677654344700974	2	6	2	38	"2;1"	"id_330"	0	1	NA	0	1.18	3
15	0.916519798829803	2	3	2	41	"2;1"	"id_330"	0	1	NA	0	1.18	3
16	1.23089624069149	2	6	2	47	"2;1"	"id_330"	0	1	NA	0	1.18	3
17	0.925122322966102	2	4	2	51	"2;1"	"id_330"	0	1	NA	0	1.18	3
18	0.641435811222002	2	-1	2	50	"2;1"	"id_330"	0	1	NA	0	1.18	3
19	0.550363398662941	2	7	2	57	"2;1"	"id_330"	0	1	NA	0	1.18	3
20	1.3054076317887	2	5	2	62	"2;1"	"id_330"	0	1	NA	0	1.18	3
21	0.65242919793374	1	24	2	86	"2;1"	"id_330"	0	1	NA	0	1.18	3
22	1.05718119282937	1	13	2	99	"2;1"	"id_330"	0	1	NA	0	1.18	3
23	0.66688751594918	2	5	2	104	"2;1"	"id_330"	0	1	NA	0	1.18	3
24	0.744734289971296	1	24	2	128	"2;1"	"id_330"	0	1	NA	0	1.18	3
25	0.920784660279034	1	16	2	144	"2;1"	"id_330"	0	1	NA	0	1.18	3
1	0.754319143667385	1	15	3	15	"2;1"	"id_330"	0	1	NA	0	1.18	3
2	0.551960641403555	2	-1	3	14	"2;1"	"id_330"	0	1	NA	0	1.18	3
3	1.04219048810524	1	8	3	22	"2;1"	"id_330"	0	1	NA	0	1.18	3
4	0.97551683535965	2	2	3	24	"2;1"	"id_330"	0	1	NA	0	1.18	3
5	1.24287302277269	2	6	3	30	"2;1"	"id_330"	0	1	NA	0	1.18	3
6	1.05035399716236	2	7	3	37	"2;1"	"id_330"	0	1	NA	0	1.18	3
7	0.569789752392339	2	1	3	38	"2;1"	"id_330"	0	1	NA	0	1.18	3
8	0.700105757939344	1	15	3	53	"2;1"	"id_330"	0	1	NA	0	1.18	3
9	0.919662936015728	2	2	3	55	"2;1"	"id_330"	0	1	NA	0	1.18	3
10	1.01679207574019	1	1	3	56	"2;1"	"id_330"	0	1	NA	0	1.18	3
11	0.541489657280266	1	0	3	56	"2;1"	"id_330"	0	1	NA	0	1.18	3
12	0.520169071938759	1	-1	3	55	"2;1"	"id_330"	0	1	NA	0	1.18	3
13	0.763105152998689	1	10	3	65	"2;1"	"id_330"	0	1	NA	0	1.18	3
14	0.985448719469795	2	4	3	69	"2;1"	"id_330"	0	1	NA	0	1.18	3
15	0.845791903506447	2	5	3	74	"2;1"	"id_330"	0	1	NA	0	1.18	3
16	0.679181655346926	1	19	3	93	"2;1"	"id_330"	0	1	NA	0	1.18	3
17	0.772215139595753	2	7	3	100	"2;1"	"id_330"	0	1	NA	0	1.18	3
18	0.646964998846528	1	-5	3	95	"2;1"	"id_330"	0	1	NA	0	1.18	3
19	0.826849885972904	2	7	3	102	"2;1"	"id_330"	0	1	NA	0	1.18	3
20	1.20879837506321	2	1	3	103	"2;1"	"id_330"	0	1	NA	0	1.18	3
21	1.08111218106321	2	4	3	107	"2;1"	"id_330"	0	1	NA	0	1.18	3
22	0.776984551507718	1	-2	3	105	"2;1"	"id_330"	0	1	NA	0	1.18	3
23	0.604181097793214	1	-18	3	87	"2;1"	"id_330"	0	1	NA	0	1.18	3
24	1.03567788869805	2	6	3	93	"2;1"	"id_330"	0	1	NA	0	1.18	3
25	0.551499410960596	1	12	3	105	"2;1"	"id_330"	0	1	NA	0	1.18	3
1	0.509710977179654	2	11	4	11	"1;2"	"id_330"	0	1	NA	0	1.18	3
2	1.01240740465354	2	-9	4	2	"1;2"	"id_330"	0	1	NA	0	1.18	3
3	0.916162124742759	1	7	4	9	"1;2"	"id_330"	0	1	NA	0	1.18	3
4	0.855056686389287	1	6	4	15	"1;2"	"id_330"	0	1	NA	0	1.18	3
5	0.74363742720371	2	-7	4	8	"1;2"	"id_330"	0	1	NA	0	1.18	3
6	0.866057590861326	1	8	4	16	"1;2"	"id_330"	0	1	NA	0	1.18	3
7	0.942259864052731	1	5	4	21	"1;2"	"id_330"	0	1	NA	0	1.18	3
8	0.830133583541369	2	-6	4	15	"1;2"	"id_330"	0	1	NA	0	1.18	3
9	1.14941646842553	1	-1	4	14	"1;2"	"id_330"	0	1	NA	0	1.18	3
10	1.05367318088658	1	6	4	20	"1;2"	"id_330"	0	1	NA	0	1.18	3
11	0.950987642644998	2	-3	4	17	"1;2"	"id_330"	0	1	NA	0	1.18	3
12	0.785130700350975	1	4	4	21	"1;2"	"id_330"	0	1	NA	0	1.18	3
13	0.736012598170133	2	-1	4	20	"1;2"	"id_330"	0	1	NA	0	1.18	3
14	0.735014865448214	2	5	4	25	"1;2"	"id_330"	0	1	NA	0	1.18	3
