"trial"	"time"	"selection"	"outcome"	"game"	"points.cum"	"option.order"	"workerid"	"goal"	"condition"	"n.goals.reached"	"checkFails"	"payout"	"which.high.ev"
1	0.59022427647665	2	5	1	5	"2;1"	"id_202"	100	6	3	1	0.6	1
2	0.703702613937335	1	3	1	8	"2;1"	"id_202"	100	6	3	1	0.6	1
3	1.40277859843497	1	6	1	14	"2;1"	"id_202"	100	6	3	1	0.6	1
4	0.5	2	5	1	19	"2;1"	"id_202"	100	6	3	1	0.6	1
5	1.03653414685032	1	2	1	21	"2;1"	"id_202"	100	6	3	1	0.6	1
6	1.03998952120832	1	2	1	23	"2;1"	"id_202"	100	6	3	1	0.6	1
7	1.19554062859475	2	3	1	26	"2;1"	"id_202"	100	6	3	1	0.6	1
8	0.612475187335965	1	5	1	31	"2;1"	"id_202"	100	6	3	1	0.6	1
9	0.502449508817117	2	3	1	34	"2;1"	"id_202"	100	6	3	1	0.6	1
10	0.840192918304334	1	6	1	40	"2;1"	"id_202"	100	6	3	1	0.6	1
11	0.5	1	5	1	45	"2;1"	"id_202"	100	6	3	1	0.6	1
12	1.01299738347635	1	6	1	51	"2;1"	"id_202"	100	6	3	1	0.6	1
13	0.5	1	5	1	56	"2;1"	"id_202"	100	6	3	1	0.6	1
14	0.608675291976928	1	2	1	58	"2;1"	"id_202"	100	6	3	1	0.6	1
15	0.5	1	3	1	61	"2;1"	"id_202"	100	6	3	1	0.6	1
16	1.18875320137365	1	3	1	64	"2;1"	"id_202"	100	6	3	1	0.6	1
17	1.14900278585128	2	4	1	68	"2;1"	"id_202"	100	6	3	1	0.6	1
18	0.988953129757114	1	3	1	71	"2;1"	"id_202"	100	6	3	1	0.6	1
19	0.551565401533477	1	1	1	72	"2;1"	"id_202"	100	6	3	1	0.6	1
20	0.729322678015173	1	5	1	77	"2;1"	"id_202"	100	6	3	1	0.6	1
1	0.947962278301467	1	5	2	5	"1;2"	"id_202"	100	6	3	1	0.6	1
2	0.782756330499164	2	-10	2	-5	"1;2"	"id_202"	100	6	3	1	0.6	1
3	0.629619976512793	1	5	2	0	"1;2"	"id_202"	100	6	3	1	0.6	1
4	0.5	1	6	2	6	"1;2"	"id_202"	100	6	3	1	0.6	1
5	0.675297811299152	2	20	2	26	"1;2"	"id_202"	100	6	3	1	0.6	1
6	1.31803143204411	1	3	2	29	"1;2"	"id_202"	100	6	3	1	0.6	1
7	1.15238191318359	1	2	2	31	"1;2"	"id_202"	100	6	3	1	0.6	1
8	1.22158743745911	1	3	2	34	"1;2"	"id_202"	100	6	3	1	0.6	1
9	1.04894910447388	1	0	2	34	"1;2"	"id_202"	100	6	3	1	0.6	1
10	0.711372433780063	1	1	2	35	"1;2"	"id_202"	100	6	3	1	0.6	1
11	0.953652125721381	2	5	2	40	"1;2"	"id_202"	100	6	3	1	0.6	1
12	0.945479269311106	1	0	2	40	"1;2"	"id_202"	100	6	3	1	0.6	1
13	0.701079118840429	1	3	2	43	"1;2"	"id_202"	100	6	3	1	0.6	1
14	0.572455135576699	2	-22	2	21	"1;2"	"id_202"	100	6	3	1	0.6	1
15	0.773361735999696	2	16	2	37	"1;2"	"id_202"	100	6	3	1	0.6	1
16	0.942177484416172	1	0	2	37	"1;2"	"id_202"	100	6	3	1	0.6	1
17	0.848707828940531	2	-6	2	31	"1;2"	"id_202"	100	6	3	1	0.6	1
18	0.802498708425148	1	3	2	34	"1;2"	"id_202"	100	6	3	1	0.6	1
19	0.5	1	0	2	34	"1;2"	"id_202"	100	6	3	1	0.6	1
20	0.85441760398556	1	4	2	38	"1;2"	"id_202"	100	6	3	1	0.6	1
21	0.723312458265748	2	-8	2	30	"1;2"	"id_202"	100	6	3	1	0.6	1
22	0.826170531212478	2	-9	2	21	"1;2"	"id_202"	100	6	3	1	0.6	1
23	0.859436069941804	1	-2	2	19	"1;2"	"id_202"	100	6	3	1	0.6	1
24	0.738569791503661	2	2	2	21	"1;2"	"id_202"	100	6	3	1	0.6	1
25	0.856394923050699	2	0	2	21	"1;2"	"id_202"	100	6	3	1	0.6	1
1	1.03134077696941	1	4	3	4	"1;2"	"id_202"	100	6	3	1	0.6	1
2	0.905335877592992	2	13	3	17	"1;2"	"id_202"	100	6	3	1	0.6	1
3	0.5	1	3	3	20	"1;2"	"id_202"	100	6	3	1	0.6	1
4	0.998798332003192	1	4	3	24	"1;2"	"id_202"	100	6	3	1	0.6	1
5	0.78598809291509	1	2	3	26	"1;2"	"id_202"	100	6	3	1	0.6	1
6	0.547152840092803	1	4	3	30	"1;2"	"id_202"	100	6	3	1	0.6	1
7	0.5	1	5	3	35	"1;2"	"id_202"	100	6	3	1	0.6	1
8	0.91478332073124	1	5	3	40	"1;2"	"id_202"	100	6	3	1	0.6	1
9	1.08095216469141	2	14	3	54	"1;2"	"id_202"	100	6	3	1	0.6	1
10	0.785727483085771	2	-4	3	50	"1;2"	"id_202"	100	6	3	1	0.6	1
11	0.674884265175276	1	5	3	55	"1;2"	"id_202"	100	6	3	1	0.6	1
12	1.02093542450706	2	7	3	62	"1;2"	"id_202"	100	6	3	1	0.6	1
13	1.04612652715491	1	-4	3	58	"1;2"	"id_202"	100	6	3	1	0.6	1
14	0.565759887188336	1	7	3	65	"1;2"	"id_202"	100	6	3	1	0.6	1
15	1.01190870955459	2	15	3	80	"1;2"	"id_202"	100	6	3	1	0.6	1
16	0.703988850755437	1	4	3	84	"1;2"	"id_202"	100	6	3	1	0.6	1
17	0.545519214850998	1	2	3	86	"1;2"	"id_202"	100	6	3	1	0.6	1
18	0.721304610803821	1	5	3	91	"1;2"	"id_202"	100	6	3	1	0.6	1
19	0.690206782572859	2	4	3	95	"1;2"	"id_202"	100	6	3	1	0.6	1
20	0.646066167526208	2	17	3	112	"1;2"	"id_202"	100	6	3	1	0.6	1
21	0.671247743209786	1	10	3	122	"1;2"	"id_202"	100	6	3	1	0.6	1
22	0.908343402647197	1	5	3	127	"1;2"	"id_202"	100	6	3	1	0.6	1
23	1.34762184312589	2	2	3	129	"1;2"	"id_202"	100	6	3	1	0.6	1
24	0.61261930275384	1	5	3	134	"1;2"	"id_202"	100	6	3	1	0.6	1
25	0.5	2	2	3	136	"1;2"	"id_202"	100	6	3	1	0.6	1
1	0.5	2	5	4	5	"1;2"	"id_202"	100	6	3	1	0.6	1
2	1.14263653952947	2	13	4	18	"1;2"	"id_202"	100	6	3	1	0.6	1
3	1.3181334584394	1	-1	4	17	"1;2"	"id_202"	100	6	3	1	0.6	1
4	1.1950245734309	1	-2	4	15	"1;2"	"id_202"	100	6	3	1	0.6	1
5	0.898282438621709	1	4	4	19	"1;2"	"id_202"	100	6	3	1	0.6	1
6	0.896123950121138	1	3	4	22	"1;2"	"id_202"	100	6	3	1	0.6	1
7	0.944644836360072	1	1	4	23	"1;2"	"id_202"	100	6	3	1	0.6	1
8	1.15609786191424	1	5	4	28	"1;2"	"id_202"	100	6	3	1	0.6	1
9	0.990543947286917	1	1	4	29	"1;2"	"id_202"	100	6	3	1	0.6	1
10	0.696889979392716	1	-1	4	28	"1;2"	"id_202"	100	6	3	1	0.6	1
11	0.69168815110251	2	12	4	40	"1;2"	"id_202"	100	6	3	1	0.6	1
12	1.01845710367457	2	11	4	51	"1;2"	"id_202"	100	6	3	1	0.6	1
13	0.5	2	12	4	63	"1;2"	"id_202"	100	6	3	1	0.6	1
14	0.896327512491124	1	2	4	65	"1;2"	"id_202"	100	6	3	1	0.6	1
15	0.693026381516237	1	4	4	69	"1;2"	"id_202"	100	6	3	1	0.6	1
16	0.5	1	0	4	69	"1;2"	"id_202"	100	6	3	1	0.6	1
17	0.66451554107231	1	6	4	75	"1;2"	"id_202"	100	6	3	1	0.6	1
18	1.05398312993153	2	-4	4	71	"1;2"	"id_202"	100	6	3	1	0.6	1
19	1.02865317272864	2	-6	4	65	"1;2"	"id_202"	100	6	3	1	0.6	1
20	0.683244008718694	2	12	4	77	"1;2"	"id_202"	100	6	3	1	0.6	1
21	0.90655201627811	2	24	4	101	"1;2"	"id_202"	100	6	3	1	0.6	1
22	1.29653609340503	2	-2	4	99	"1;2"	"id_202"	100	6	3	1	0.6	1
23	0.521647676261974	2	-13	4	86	"1;2"	"id_202"	100	6	3	1	0.6	1
24	0.850281003590548	2	3	4	89	"1;2"	"id_202"	100	6	3	1	0.6	1
25	0.902744276336968	2	-8	4	81	"1;2"	"id_202"	100	6	3	1	0.6	1
1	0.872531145449235	1	-10	5	-10	"2;1"	"id_202"	100	6	3	1	0.6	1
2	0.771382755301917	1	-10	5	-20	"2;1"	"id_202"	100	6	3	1	0.6	1
3	0.942163402597109	2	3	5	-17	"2;1"	"id_202"	100	6	3	1	0.6	1
4	1.08074199260068	2	2	5	-15	"2;1"	"id_202"	100	6	3	1	0.6	1
5	0.566963496092292	1	7	5	-8	"2;1"	"id_202"	100	6	3	1	0.6	1
6	0.572237350460917	2	3	5	-5	"2;1"	"id_202"	100	6	3	1	0.6	1
7	1.00386689899971	1	5	5	0	"2;1"	"id_202"	100	6	3	1	0.6	1
8	0.749799341784006	2	-1	5	-1	"2;1"	"id_202"	100	6	3	1	0.6	1
9	0.77326116509707	2	0	5	-1	"2;1"	"id_202"	100	6	3	1	0.6	1
10	0.5	2	4	5	3	"2;1"	"id_202"	100	6	3	1	0.6	1
11	0.956287521286165	1	-8	5	-5	"2;1"	"id_202"	100	6	3	1	0.6	1
12	0.600931868942504	1	11	5	6	"2;1"	"id_202"	100	6	3	1	0.6	1
13	0.551941523745796	2	3	5	9	"2;1"	"id_202"	100	6	3	1	0.6	1
14	0.70605833039328	1	-5	5	4	"2;1"	"id_202"	100	6	3	1	0.6	1
15	0.756219462124967	1	3	5	7	"2;1"	"id_202"	100	6	3	1	0.6	1
16	0.689027710816928	2	6	5	13	"2;1"	"id_202"	100	6	3	1	0.6	1
17	0.899881719000811	2	2	5	15	"2;1"	"id_202"	100	6	3	1	0.6	1
18	0.867451097192546	1	25	5	40	"2;1"	"id_202"	100	6	3	1	0.6	1
19	0.782886440926406	1	-11	5	29	"2;1"	"id_202"	100	6	3	1	0.6	1
20	0.5	1	-2	5	27	"2;1"	"id_202"	100	6	3	1	0.6	1
21	0.5562069708314	1	-21	5	6	"2;1"	"id_202"	100	6	3	1	0.6	1
22	1.07524051888941	2	1	5	7	"2;1"	"id_202"	100	6	3	1	0.6	1
23	0.5	1	2	5	9	"2;1"	"id_202"	100	6	3	1	0.6	1
24	0.853744918352563	2	3	5	12	"2;1"	"id_202"	100	6	3	1	0.6	1
25	0.698473580924666	1	4	5	16	"2;1"	"id_202"	100	6	3	1	0.6	1
1	0.5	1	3	6	3	"1;2"	"id_202"	100	6	3	1	0.6	1
2	1.06095458297095	1	3	6	6	"1;2"	"id_202"	100	6	3	1	0.6	1
3	1.18297307889043	2	-9	6	-3	"1;2"	"id_202"	100	6	3	1	0.6	1
4	0.681557568568956	2	12	6	9	"1;2"	"id_202"	100	6	3	1	0.6	1
5	1.0684498341951	1	5	6	14	"1;2"	"id_202"	100	6	3	1	0.6	1
6	0.5	2	8	6	22	"1;2"	"id_202"	100	6	3	1	0.6	1
7	0.643229453639323	2	23	6	45	"1;2"	"id_202"	100	6	3	1	0.6	1
8	0.54114978182353	1	4	6	49	"1;2"	"id_202"	100	6	3	1	0.6	1
9	1.01120071995316	2	-24	6	25	"1;2"	"id_202"	100	6	3	1	0.6	1
10	0.874730155485253	2	2	6	27	"1;2"	"id_202"	100	6	3	1	0.6	1
11	0.716787342245971	2	17	6	44	"1;2"	"id_202"	100	6	3	1	0.6	1
12	1.2092659714771	1	0	6	44	"1;2"	"id_202"	100	6	3	1	0.6	1
13	0.970782568760522	1	1	6	45	"1;2"	"id_202"	100	6	3	1	0.6	1
14	1.11076226324293	2	15	6	60	"1;2"	"id_202"	100	6	3	1	0.6	1
15	0.757135881573645	1	3	6	63	"1;2"	"id_202"	100	6	3	1	0.6	1
16	1.09684582394369	2	1	6	64	"1;2"	"id_202"	100	6	3	1	0.6	1
17	0.5	2	11	6	75	"1;2"	"id_202"	100	6	3	1	0.6	1
18	0.559852491212609	1	3	6	78	"1;2"	"id_202"	100	6	3	1	0.6	1
19	0.779669582196852	2	10	6	88	"1;2"	"id_202"	100	6	3	1	0.6	1
20	0.582971662291708	2	1	6	89	"1;2"	"id_202"	100	6	3	1	0.6	1
21	1.42370090371971	1	2	6	91	"1;2"	"id_202"	100	6	3	1	0.6	1
22	0.514984313571131	1	3	6	94	"1;2"	"id_202"	100	6	3	1	0.6	1
23	0.596595768824617	1	4	6	98	"1;2"	"id_202"	100	6	3	1	0.6	1
24	0.726938770271146	1	1	6	99	"1;2"	"id_202"	100	6	3	1	0.6	1
