"trial"	"time"	"selection"	"outcome"	"game"	"points.cum"	"option.order"	"workerid"	"goal"	"condition"	"n.goals.reached"	"checkFails"	"payout"	"which.high.ev"
1	0.901564059962939	2	-3	1	-3	"2;1"	"id_145"	0	2	NA	0	1.12	1
2	0.876397521977172	1	4	1	1	"2;1"	"id_145"	0	2	NA	0	1.12	1
3	0.571361216866994	1	0	1	1	"2;1"	"id_145"	0	2	NA	0	1.12	1
4	0.892842385790133	1	4	1	5	"2;1"	"id_145"	0	2	NA	0	1.12	1
5	1.05088363702437	1	4	1	9	"2;1"	"id_145"	0	2	NA	0	1.12	1
6	0.860428757402133	1	6	1	15	"2;1"	"id_145"	0	2	NA	0	1.12	1
7	0.859122910591979	1	0	1	15	"2;1"	"id_145"	0	2	NA	0	1.12	1
8	0.851930712322796	1	5	1	20	"2;1"	"id_145"	0	2	NA	0	1.12	1
9	0.887069063010938	1	1	1	21	"2;1"	"id_145"	0	2	NA	0	1.12	1
10	0.563067559173016	1	1	1	22	"2;1"	"id_145"	0	2	NA	0	1.12	1
11	0.588245160261795	1	3	1	25	"2;1"	"id_145"	0	2	NA	0	1.12	1
12	0.791600186489247	1	4	1	29	"2;1"	"id_145"	0	2	NA	0	1.12	1
13	0.5	1	6	1	35	"2;1"	"id_145"	0	2	NA	0	1.12	1
14	1.223286350486	2	2	1	37	"2;1"	"id_145"	0	2	NA	0	1.12	1
15	0.726020664198028	2	3	1	40	"2;1"	"id_145"	0	2	NA	0	1.12	1
16	0.896586743453816	1	5	1	45	"2;1"	"id_145"	0	2	NA	0	1.12	1
17	0.763309851135628	1	3	1	48	"2;1"	"id_145"	0	2	NA	0	1.12	1
18	0.648993737756445	1	4	1	52	"2;1"	"id_145"	0	2	NA	0	1.12	1
19	0.946871095321594	1	5	1	57	"2;1"	"id_145"	0	2	NA	0	1.12	1
20	0.935855993641329	1	4	1	61	"2;1"	"id_145"	0	2	NA	0	1.12	1
1	0.946414318922501	1	4	2	4	"1;2"	"id_145"	0	2	NA	0	1.12	1
2	0.822693023483221	1	3	2	7	"1;2"	"id_145"	0	2	NA	0	1.12	1
3	0.686468910118479	1	1	2	8	"1;2"	"id_145"	0	2	NA	0	1.12	1
4	0.88964814658039	1	2	2	10	"1;2"	"id_145"	0	2	NA	0	1.12	1
5	1.13525358887446	1	1	2	11	"1;2"	"id_145"	0	2	NA	0	1.12	1
6	0.5	1	7	2	18	"1;2"	"id_145"	0	2	NA	0	1.12	1
7	0.853516572184059	1	2	2	20	"1;2"	"id_145"	0	2	NA	0	1.12	1
8	0.927889222153512	1	4	2	24	"1;2"	"id_145"	0	2	NA	0	1.12	1
9	1.03263433444381	1	5	2	29	"1;2"	"id_145"	0	2	NA	0	1.12	1
10	0.602586995882302	1	2	2	31	"1;2"	"id_145"	0	2	NA	0	1.12	1
11	1.10432852682788	1	1	2	32	"1;2"	"id_145"	0	2	NA	0	1.12	1
12	0.987420081201515	1	8	2	40	"1;2"	"id_145"	0	2	NA	0	1.12	1
13	0.629599710947793	1	10	2	50	"1;2"	"id_145"	0	2	NA	0	1.12	1
14	0.5	1	4	2	54	"1;2"	"id_145"	0	2	NA	0	1.12	1
15	0.574705364286462	1	11	2	65	"1;2"	"id_145"	0	2	NA	0	1.12	1
16	0.835221581623525	1	2	2	67	"1;2"	"id_145"	0	2	NA	0	1.12	1
17	0.5	1	7	2	74	"1;2"	"id_145"	0	2	NA	0	1.12	1
18	0.539706816607785	1	3	2	77	"1;2"	"id_145"	0	2	NA	0	1.12	1
19	0.976447525044487	1	9	2	86	"1;2"	"id_145"	0	2	NA	0	1.12	1
20	0.5	1	6	2	92	"1;2"	"id_145"	0	2	NA	0	1.12	1
21	0.616852418070963	1	3	2	95	"1;2"	"id_145"	0	2	NA	0	1.12	1
22	0.5	1	8	2	103	"1;2"	"id_145"	0	2	NA	0	1.12	1
23	1.20164889935591	1	3	2	106	"1;2"	"id_145"	0	2	NA	0	1.12	1
24	0.765193408167503	1	2	2	108	"1;2"	"id_145"	0	2	NA	0	1.12	1
25	0.974516392501409	1	-3	2	105	"1;2"	"id_145"	0	2	NA	0	1.12	1
1	1.35137063072703	2	3	3	3	"2;1"	"id_145"	0	2	NA	0	1.12	1
2	0.878463569674018	2	3	3	6	"2;1"	"id_145"	0	2	NA	0	1.12	1
3	1.00584551156713	2	3	3	9	"2;1"	"id_145"	0	2	NA	0	1.12	1
4	0.5	2	12	3	21	"2;1"	"id_145"	0	2	NA	0	1.12	1
5	0.5	2	4	3	25	"2;1"	"id_145"	0	2	NA	0	1.12	1
6	0.645492147085132	2	5	3	30	"2;1"	"id_145"	0	2	NA	0	1.12	1
7	1.02604642734816	2	1	3	31	"2;1"	"id_145"	0	2	NA	0	1.12	1
8	0.957475112382651	2	2	3	33	"2;1"	"id_145"	0	2	NA	0	1.12	1
9	0.896508921014374	2	7	3	40	"2;1"	"id_145"	0	2	NA	0	1.12	1
10	0.902120033223885	2	8	3	48	"2;1"	"id_145"	0	2	NA	0	1.12	1
11	0.798101480685313	2	1	3	49	"2;1"	"id_145"	0	2	NA	0	1.12	1
12	1.15578844297198	2	-1	3	48	"2;1"	"id_145"	0	2	NA	0	1.12	1
13	0.724446862017697	1	-2	3	46	"2;1"	"id_145"	0	2	NA	0	1.12	1
14	0.694801712230137	2	2	3	48	"2;1"	"id_145"	0	2	NA	0	1.12	1
15	0.929542374849369	2	6	3	54	"2;1"	"id_145"	0	2	NA	0	1.12	1
16	0.953147674845719	2	8	3	62	"2;1"	"id_145"	0	2	NA	0	1.12	1
17	0.977075253495647	2	7	3	69	"2;1"	"id_145"	0	2	NA	0	1.12	1
18	1.42726300903938	1	9	3	78	"2;1"	"id_145"	0	2	NA	0	1.12	1
19	0.789129970659006	2	2	3	80	"2;1"	"id_145"	0	2	NA	0	1.12	1
20	0.756841179636995	2	2	3	82	"2;1"	"id_145"	0	2	NA	0	1.12	1
21	1.29156518258717	2	4	3	86	"2;1"	"id_145"	0	2	NA	0	1.12	1
22	0.5	1	7	3	93	"2;1"	"id_145"	0	2	NA	0	1.12	1
23	1.24003375239637	2	1	3	94	"2;1"	"id_145"	0	2	NA	0	1.12	1
24	1.07652860348173	1	12	3	106	"2;1"	"id_145"	0	2	NA	0	1.12	1
25	1.05525018400444	1	-3	3	103	"2;1"	"id_145"	0	2	NA	0	1.12	1
1	0.706616309440666	2	5	4	5	"2;1"	"id_145"	0	2	NA	0	1.12	1
2	0.641804754786488	2	7	4	12	"2;1"	"id_145"	0	2	NA	0	1.12	1
3	1.04379840140882	1	-3	4	9	"2;1"	"id_145"	0	2	NA	0	1.12	1
4	0.864985370610658	2	3	4	12	"2;1"	"id_145"	0	2	NA	0	1.12	1
5	0.860454242499239	2	4	4	16	"2;1"	"id_145"	0	2	NA	0	1.12	1
6	1.170889633164	2	3	4	19	"2;1"	"id_145"	0	2	NA	0	1.12	1
7	0.872342539165291	2	2	4	21	"2;1"	"id_145"	0	2	NA	0	1.12	1
8	0.590629698132816	2	5	4	26	"2;1"	"id_145"	0	2	NA	0	1.12	1
9	0.796542987240697	2	3	4	29	"2;1"	"id_145"	0	2	NA	0	1.12	1
10	0.616215982679531	2	7	4	36	"2;1"	"id_145"	0	2	NA	0	1.12	1
11	0.612374580919005	2	1	4	37	"2;1"	"id_145"	0	2	NA	0	1.12	1
12	0.845060150528382	2	7	4	44	"2;1"	"id_145"	0	2	NA	0	1.12	1
13	0.809182030105282	1	12	4	56	"2;1"	"id_145"	0	2	NA	0	1.12	1
14	0.5	2	6	4	62	"2;1"	"id_145"	0	2	NA	0	1.12	1
15	0.662242710619902	2	3	4	65	"2;1"	"id_145"	0	2	NA	0	1.12	1
16	0.968305296781446	2	9	4	74	"2;1"	"id_145"	0	2	NA	0	1.12	1
17	1.08188525983916	2	3	4	77	"2;1"	"id_145"	0	2	NA	0	1.12	1
18	0.774574134104973	2	6	4	83	"2;1"	"id_145"	0	2	NA	0	1.12	1
19	1.21816523170724	2	5	4	88	"2;1"	"id_145"	0	2	NA	0	1.12	1
20	0.638169357676314	2	4	4	92	"2;1"	"id_145"	0	2	NA	0	1.12	1
21	0.802743378534197	2	5	4	97	"2;1"	"id_145"	0	2	NA	0	1.12	1
22	0.5	2	9	4	106	"2;1"	"id_145"	0	2	NA	0	1.12	1
23	0.737129022936528	2	5	4	111	"2;1"	"id_145"	0	2	NA	0	1.12	1
24	0.964003192771105	2	6	4	117	"2;1"	"id_145"	0	2	NA	0	1.12	1
25	0.814500780067268	2	5	4	122	"2;1"	"id_145"	0	2	NA	0	1.12	1
1	0.524706736697474	2	12	5	12	"1;2"	"id_145"	0	2	NA	0	1.12	1
2	0.990941769036376	2	6	5	18	"1;2"	"id_145"	0	2	NA	0	1.12	1
3	0.5	1	9	5	27	"1;2"	"id_145"	0	2	NA	0	1.12	1
4	0.850739247063819	1	4	5	31	"1;2"	"id_145"	0	2	NA	0	1.12	1
5	0.684585320694594	2	17	5	48	"1;2"	"id_145"	0	2	NA	0	1.12	1
6	1.10575031159395	2	6	5	54	"1;2"	"id_145"	0	2	NA	0	1.12	1
7	0.601879883078531	2	48	5	102	"1;2"	"id_145"	0	2	NA	0	1.12	1
8	0.854420269090509	1	2	5	104	"1;2"	"id_145"	0	2	NA	0	1.12	1
9	0.5	2	-10	5	94	"1;2"	"id_145"	0	2	NA	0	1.12	1
10	1.07290171924489	2	0	5	94	"1;2"	"id_145"	0	2	NA	0	1.12	1
11	0.60920915774478	2	15	5	109	"1;2"	"id_145"	0	2	NA	0	1.12	1
12	0.731820183548351	2	17	5	126	"1;2"	"id_145"	0	2	NA	0	1.12	1
13	0.672036156651512	2	-2	5	124	"1;2"	"id_145"	0	2	NA	0	1.12	1
14	0.991747706300711	2	-9	5	115	"1;2"	"id_145"	0	2	NA	0	1.12	1
15	0.582168602117405	1	2	5	117	"1;2"	"id_145"	0	2	NA	0	1.12	1
16	0.574958382210017	1	6	5	123	"1;2"	"id_145"	0	2	NA	0	1.12	1
17	0.560459135061867	1	2	5	125	"1;2"	"id_145"	0	2	NA	0	1.12	1
18	0.771023604364713	1	-1	5	124	"1;2"	"id_145"	0	2	NA	0	1.12	1
19	0.73443701201336	2	3	5	127	"1;2"	"id_145"	0	2	NA	0	1.12	1
20	1.09164070643978	2	-21	5	106	"1;2"	"id_145"	0	2	NA	0	1.12	1
21	0.801642535738097	1	6	5	112	"1;2"	"id_145"	0	2	NA	0	1.12	1
22	1.14423481256903	1	3	5	115	"1;2"	"id_145"	0	2	NA	0	1.12	1
23	0.675735166356118	1	4	5	119	"1;2"	"id_145"	0	2	NA	0	1.12	1
24	0.860392156776609	1	2	5	121	"1;2"	"id_145"	0	2	NA	0	1.12	1
25	1.09701183757826	1	1	5	122	"1;2"	"id_145"	0	2	NA	0	1.12	1
1	0.5	2	5	6	5	"1;2"	"id_145"	0	2	NA	0	1.12	1
2	0.905288854117388	1	7	6	12	"1;2"	"id_145"	0	2	NA	0	1.12	1
3	0.589099784522742	1	-1	6	11	"1;2"	"id_145"	0	2	NA	0	1.12	1
4	1.25569997995082	2	-16	6	-5	"1;2"	"id_145"	0	2	NA	0	1.12	1
5	0.801594053487839	1	4	6	-1	"1;2"	"id_145"	0	2	NA	0	1.12	1
6	1.02001795633123	2	-7	6	-8	"1;2"	"id_145"	0	2	NA	0	1.12	1
7	0.689800281269379	2	20	6	12	"1;2"	"id_145"	0	2	NA	0	1.12	1
8	0.883687980017427	1	7	6	19	"1;2"	"id_145"	0	2	NA	0	1.12	1
9	1.03513893888863	1	4	6	23	"1;2"	"id_145"	0	2	NA	0	1.12	1
10	0.5	1	9	6	32	"1;2"	"id_145"	0	2	NA	0	1.12	1
11	0.5	1	7	6	39	"1;2"	"id_145"	0	2	NA	0	1.12	1
12	0.852711026965284	1	6	6	45	"1;2"	"id_145"	0	2	NA	0	1.12	1
13	1.09752049389049	1	2	6	47	"1;2"	"id_145"	0	2	NA	0	1.12	1
14	0.575949531378346	1	-1	6	46	"1;2"	"id_145"	0	2	NA	0	1.12	1
15	0.869153465911232	2	-7	6	39	"1;2"	"id_145"	0	2	NA	0	1.12	1
16	0.5	2	12	6	51	"1;2"	"id_145"	0	2	NA	0	1.12	1
17	1.19339401347981	2	-2	6	49	"1;2"	"id_145"	0	2	NA	0	1.12	1
18	0.830841605844253	2	-4	6	45	"1;2"	"id_145"	0	2	NA	0	1.12	1
19	0.65221213999346	2	12	6	57	"1;2"	"id_145"	0	2	NA	0	1.12	1
20	0.504736766440806	2	-3	6	54	"1;2"	"id_145"	0	2	NA	0	1.12	1
21	0.715647746044795	1	11	6	65	"1;2"	"id_145"	0	2	NA	0	1.12	1
22	0.975622164544349	1	4	6	69	"1;2"	"id_145"	0	2	NA	0	1.12	1
23	0.634949386679203	2	0	6	69	"1;2"	"id_145"	0	2	NA	0	1.12	1
24	0.796828813162599	1	7	6	76	"1;2"	"id_145"	0	2	NA	0	1.12	1
25	0.641077095806324	1	8	6	84	"1;2"	"id_145"	0	2	NA	0	1.12	1
1	0.731414713047068	2	4	7	4	"2;1"	"id_145"	0	2	NA	0	1.12	1
2	1.2045413895738	2	4	7	8	"2;1"	"id_145"	0	2	NA	0	1.12	1
3	0.896707255984189	1	2	7	10	"2;1"	"id_145"	0	2	NA	0	1.12	1
4	0.936868392112326	2	6	7	16	"2;1"	"id_145"	0	2	NA	0	1.12	1
5	0.876238518701088	2	7	7	23	"2;1"	"id_145"	0	2	NA	0	1.12	1
6	0.895964072578479	1	22	7	45	"2;1"	"id_145"	0	2	NA	0	1.12	1
7	0.860397952494244	1	8	7	53	"2;1"	"id_145"	0	2	NA	0	1.12	1
8	1.02748389255685	1	-12	7	41	"2;1"	"id_145"	0	2	NA	0	1.12	1
9	0.5	2	2	7	43	"2;1"	"id_145"	0	2	NA	0	1.12	1
10	0.700886244286195	1	6	7	49	"2;1"	"id_145"	0	2	NA	0	1.12	1
11	0.864539923480889	2	0	7	49	"2;1"	"id_145"	0	2	NA	0	1.12	1
12	1.21250825742525	2	6	7	55	"2;1"	"id_145"	0	2	NA	0	1.12	1
13	0.561995530822378	2	1	7	56	"2;1"	"id_145"	0	2	NA	0	1.12	1
