"trial"	"time"	"selection"	"outcome"	"game"	"points.cum"	"option.order"	"workerid"	"goal"	"condition"	"n.goals.reached"	"checkFails"	"payout"	"which.high.ev"
1	0.505734022451054	1	3	1	3	"2;1"	"id_234"	100	5	1	0	0.2	2
2	1.04651404623075	2	1	1	4	"2;1"	"id_234"	100	5	1	0	0.2	2
3	0.605705298011205	2	6	1	10	"2;1"	"id_234"	100	5	1	0	0.2	2
4	0.840609206380452	2	7	1	17	"2;1"	"id_234"	100	5	1	0	0.2	2
5	0.580229343134203	2	1	1	18	"2;1"	"id_234"	100	5	1	0	0.2	2
6	0.565442008339767	2	2	1	20	"2;1"	"id_234"	100	5	1	0	0.2	2
7	0.958628326522924	2	2	1	22	"2;1"	"id_234"	100	5	1	0	0.2	2
8	0.5	1	5	1	27	"2;1"	"id_234"	100	5	1	0	0.2	2
9	0.848744701014729	2	6	1	33	"2;1"	"id_234"	100	5	1	0	0.2	2
10	0.841578179942531	2	0	1	33	"2;1"	"id_234"	100	5	1	0	0.2	2
11	0.5	2	3	1	36	"2;1"	"id_234"	100	5	1	0	0.2	2
12	0.924046092344932	1	4	1	40	"2;1"	"id_234"	100	5	1	0	0.2	2
13	0.759759986704437	2	4	1	44	"2;1"	"id_234"	100	5	1	0	0.2	2
14	0.743251508689552	2	3	1	47	"2;1"	"id_234"	100	5	1	0	0.2	2
15	1.10412436093071	2	1	1	48	"2;1"	"id_234"	100	5	1	0	0.2	2
16	0.806389464155636	1	5	1	53	"2;1"	"id_234"	100	5	1	0	0.2	2
17	0.702894967146207	2	2	1	55	"2;1"	"id_234"	100	5	1	0	0.2	2
18	0.861871326386029	1	3	1	58	"2;1"	"id_234"	100	5	1	0	0.2	2
19	0.722881820584018	1	3	1	61	"2;1"	"id_234"	100	5	1	0	0.2	2
20	0.895091861816917	2	4	1	65	"2;1"	"id_234"	100	5	1	0	0.2	2
1	0.5	1	-18	2	-18	"2;1"	"id_234"	100	5	1	0	0.2	2
2	1.07907328718985	2	1	2	-17	"2;1"	"id_234"	100	5	1	0	0.2	2
3	0.783615775131961	1	-7	2	-24	"2;1"	"id_234"	100	5	1	0	0.2	2
