"trial"	"time"	"selection"	"outcome"	"game"	"points.cum"	"option.order"	"workerid"	"goal"	"condition"	"n.goals.reached"	"checkFails"	"payout"	"which.high.ev"
1	0.783112201789024	1	3	1	3	"1;2"	"id_407"	100	4	7	0	1.4	2
2	1.11341321419227	2	2	1	5	"1;2"	"id_407"	100	4	7	0	1.4	2
3	1.43789954142867	2	1	1	6	"1;2"	"id_407"	100	4	7	0	1.4	2
4	1.22640338308017	1	4	1	10	"1;2"	"id_407"	100	4	7	0	1.4	2
5	1.19369043715575	2	0	1	10	"1;2"	"id_407"	100	4	7	0	1.4	2
6	1.04052664567779	1	5	1	15	"1;2"	"id_407"	100	4	7	0	1.4	2
7	0.5	1	2	1	17	"1;2"	"id_407"	100	4	7	0	1.4	2
8	1.23197957494817	2	1	1	18	"1;2"	"id_407"	100	4	7	0	1.4	2
9	0.640990965897165	1	5	1	23	"1;2"	"id_407"	100	4	7	0	1.4	2
10	0.5	2	2	1	25	"1;2"	"id_407"	100	4	7	0	1.4	2
11	0.719796095182807	2	6	1	31	"1;2"	"id_407"	100	4	7	0	1.4	2
12	0.646408807750976	1	6	1	37	"1;2"	"id_407"	100	4	7	0	1.4	2
13	0.827624602721163	2	2	1	39	"1;2"	"id_407"	100	4	7	0	1.4	2
14	0.892077060541478	1	4	1	43	"1;2"	"id_407"	100	4	7	0	1.4	2
15	0.711123652547074	1	3	1	46	"1;2"	"id_407"	100	4	7	0	1.4	2
16	0.869155676719608	2	2	1	48	"1;2"	"id_407"	100	4	7	0	1.4	2
17	0.998491180178296	1	1	1	49	"1;2"	"id_407"	100	4	7	0	1.4	2
18	0.777310076210857	1	2	1	51	"1;2"	"id_407"	100	4	7	0	1.4	2
19	1.1119904930747	1	4	1	55	"1;2"	"id_407"	100	4	7	0	1.4	2
20	0.831827495672019	2	0	1	55	"1;2"	"id_407"	100	4	7	0	1.4	2
1	0.859587964615418	2	3	2	3	"2;1"	"id_407"	100	4	7	0	1.4	2
2	1.09840670721159	1	-18	2	-15	"2;1"	"id_407"	100	4	7	0	1.4	2
3	0.878276826625109	1	4	2	-11	"2;1"	"id_407"	100	4	7	0	1.4	2
4	0.707142551137488	1	-7	2	-18	"2;1"	"id_407"	100	4	7	0	1.4	2
5	0.678889945461054	1	14	2	-4	"2;1"	"id_407"	100	4	7	0	1.4	2
6	0.968053125706577	1	0	2	-4	"2;1"	"id_407"	100	4	7	0	1.4	2
7	0.5	1	-18	2	-22	"2;1"	"id_407"	100	4	7	0	1.4	2
8	0.63405525853415	1	-5	2	-27	"2;1"	"id_407"	100	4	7	0	1.4	2
9	0.5	1	-3	2	-30	"2;1"	"id_407"	100	4	7	0	1.4	2
10	0.56546072552075	1	-29	2	-59	"2;1"	"id_407"	100	4	7	0	1.4	2
11	0.631390493157187	1	16	2	-43	"2;1"	"id_407"	100	4	7	0	1.4	2
12	0.59179804072962	1	10	2	-33	"2;1"	"id_407"	100	4	7	0	1.4	2
13	1.21322778774975	1	17	2	-16	"2;1"	"id_407"	100	4	7	0	1.4	2
14	0.978405227784139	1	7	2	-9	"2;1"	"id_407"	100	4	7	0	1.4	2
15	1.33355975136392	1	-8	2	-17	"2;1"	"id_407"	100	4	7	0	1.4	2
16	1.08223068318535	1	-13	2	-30	"2;1"	"id_407"	100	4	7	0	1.4	2
17	1.24616187623788	1	-9	2	-39	"2;1"	"id_407"	100	4	7	0	1.4	2
18	0.960059702612688	1	4	2	-35	"2;1"	"id_407"	100	4	7	0	1.4	2
19	1.00192120426021	2	4	2	-31	"2;1"	"id_407"	100	4	7	0	1.4	2
20	0.816609990916657	2	3	2	-28	"2;1"	"id_407"	100	4	7	0	1.4	2
