"trial"	"time"	"selection"	"outcome"	"game"	"points.cum"	"option.order"	"workerid"	"goal"	"condition"	"n.goals.reached"	"checkFails"	"payout"	"which.high.ev"
1	0.978937721186159	2	5	1	5	"1;2"	"id_180"	100	6	8	0	1.6	2
2	0.686161682176757	2	2	1	7	"1;2"	"id_180"	100	6	8	0	1.6	2
3	0.812112649653713	2	2	1	9	"1;2"	"id_180"	100	6	8	0	1.6	2
4	1.05949375085007	1	4	1	13	"1;2"	"id_180"	100	6	8	0	1.6	2
5	0.855565324800661	2	5	1	18	"1;2"	"id_180"	100	6	8	0	1.6	2
6	0.665839368837311	2	7	1	25	"1;2"	"id_180"	100	6	8	0	1.6	2
7	0.811878430791609	2	1	1	26	"1;2"	"id_180"	100	6	8	0	1.6	2
8	1.13362811131527	2	1	1	27	"1;2"	"id_180"	100	6	8	0	1.6	2
9	0.970814484972413	2	0	1	27	"1;2"	"id_180"	100	6	8	0	1.6	2
10	0.987746959216358	2	4	1	31	"1;2"	"id_180"	100	6	8	0	1.6	2
11	0.908097331445642	1	1	1	32	"1;2"	"id_180"	100	6	8	0	1.6	2
12	0.513066194989466	2	6	1	38	"1;2"	"id_180"	100	6	8	0	1.6	2
13	0.569127043123484	2	4	1	42	"1;2"	"id_180"	100	6	8	0	1.6	2
14	0.855717135388449	2	0	1	42	"1;2"	"id_180"	100	6	8	0	1.6	2
15	0.883764023569796	1	2	1	44	"1;2"	"id_180"	100	6	8	0	1.6	2
16	0.860578040915791	2	4	1	48	"1;2"	"id_180"	100	6	8	0	1.6	2
17	0.579114615522354	2	4	1	52	"1;2"	"id_180"	100	6	8	0	1.6	2
18	0.540228991750194	2	4	1	56	"1;2"	"id_180"	100	6	8	0	1.6	2
19	0.630817961805447	2	5	1	61	"1;2"	"id_180"	100	6	8	0	1.6	2
20	0.977218669679925	1	7	1	68	"1;2"	"id_180"	100	6	8	0	1.6	2
1	0.719894577031412	1	3	2	3	"1;2"	"id_180"	100	6	8	0	1.6	2
2	0.721138462211744	2	29	2	32	"1;2"	"id_180"	100	6	8	0	1.6	2
3	0.847637026317925	1	2	2	34	"1;2"	"id_180"	100	6	8	0	1.6	2
4	0.91540402992159	1	1	2	35	"1;2"	"id_180"	100	6	8	0	1.6	2
5	0.67663620568977	2	18	2	53	"1;2"	"id_180"	100	6	8	0	1.6	2
6	1.10655929957328	2	15	2	68	"1;2"	"id_180"	100	6	8	0	1.6	2
7	0.92752489116601	1	1	2	69	"1;2"	"id_180"	100	6	8	0	1.6	2
8	0.828943285710221	2	6	2	75	"1;2"	"id_180"	100	6	8	0	1.6	2
9	1.16808942258496	2	1	2	76	"1;2"	"id_180"	100	6	8	0	1.6	2
10	0.982473871920781	2	8	2	84	"1;2"	"id_180"	100	6	8	0	1.6	2
11	0.909306295372174	1	4	2	88	"1;2"	"id_180"	100	6	8	0	1.6	2
12	1.04503383280434	1	-1	2	87	"1;2"	"id_180"	100	6	8	0	1.6	2
13	0.577512059323162	1	1	2	88	"1;2"	"id_180"	100	6	8	0	1.6	2
14	0.716883816423063	2	2	2	90	"1;2"	"id_180"	100	6	8	0	1.6	2
