"trial"	"time"	"selection"	"outcome"	"game"	"points.cum"	"option.order"	"workerid"	"goal"	"condition"	"n.goals.reached"	"checkFails"	"payout"	"which.high.ev"
1	0.913631661199624	1	3	1	3	"2;1"	"id_298"	0	1	NA	0	1.09	1
2	0.728613665685494	2	5	1	8	"2;1"	"id_298"	0	1	NA	0	1.09	1
3	0.515598072249292	2	3	1	11	"2;1"	"id_298"	0	1	NA	0	1.09	1
4	0.525923397676025	1	3	1	14	"2;1"	"id_298"	0	1	NA	0	1.09	1
5	0.889461535389807	2	3	1	17	"2;1"	"id_298"	0	1	NA	0	1.09	1
6	0.82966368215562	2	3	1	20	"2;1"	"id_298"	0	1	NA	0	1.09	1
7	1.03866932890799	2	2	1	22	"2;1"	"id_298"	0	1	NA	0	1.09	1
8	0.986854867463987	2	0	1	22	"2;1"	"id_298"	0	1	NA	0	1.09	1
9	1.12167341456453	1	2	1	24	"2;1"	"id_298"	0	1	NA	0	1.09	1
10	0.926280643730933	2	6	1	30	"2;1"	"id_298"	0	1	NA	0	1.09	1
11	0.671223020969689	2	4	1	34	"2;1"	"id_298"	0	1	NA	0	1.09	1
12	0.958225177355979	2	3	1	37	"2;1"	"id_298"	0	1	NA	0	1.09	1
13	0.878301902404461	2	3	1	40	"2;1"	"id_298"	0	1	NA	0	1.09	1
14	0.880506846398034	1	3	1	43	"2;1"	"id_298"	0	1	NA	0	1.09	1
15	0.608336940184621	2	2	1	45	"2;1"	"id_298"	0	1	NA	0	1.09	1
16	0.96093999507688	1	3	1	48	"2;1"	"id_298"	0	1	NA	0	1.09	1
17	0.974614137650118	2	3	1	51	"2;1"	"id_298"	0	1	NA	0	1.09	1
18	0.5	2	1	1	52	"2;1"	"id_298"	0	1	NA	0	1.09	1
19	0.730280265859608	2	2	1	54	"2;1"	"id_298"	0	1	NA	0	1.09	1
20	0.623601766615524	1	5	1	59	"2;1"	"id_298"	0	1	NA	0	1.09	1
1	0.853718517482022	1	-12	2	-12	"2;1"	"id_298"	0	1	NA	0	1.09	1
2	0.673105277510452	2	5	2	-7	"2;1"	"id_298"	0	1	NA	0	1.09	1
3	0.968787589826775	2	2	2	-5	"2;1"	"id_298"	0	1	NA	0	1.09	1
4	0.844362568214312	2	-2	2	-7	"2;1"	"id_298"	0	1	NA	0	1.09	1
5	0.5	2	8	2	1	"2;1"	"id_298"	0	1	NA	0	1.09	1
6	0.5	2	5	2	6	"2;1"	"id_298"	0	1	NA	0	1.09	1
7	1.27065046535525	2	4	2	10	"2;1"	"id_298"	0	1	NA	0	1.09	1
8	1.03773832052706	1	1	2	11	"2;1"	"id_298"	0	1	NA	0	1.09	1
9	0.753415962538802	2	4	2	15	"2;1"	"id_298"	0	1	NA	0	1.09	1
10	0.58093907128202	2	3	2	18	"2;1"	"id_298"	0	1	NA	0	1.09	1
11	0.881044891228206	2	2	2	20	"2;1"	"id_298"	0	1	NA	0	1.09	1
12	0.996990492041887	2	7	2	27	"2;1"	"id_298"	0	1	NA	0	1.09	1
13	0.663313328487978	2	3	2	30	"2;1"	"id_298"	0	1	NA	0	1.09	1
14	1.2948161040477	2	5	2	35	"2;1"	"id_298"	0	1	NA	0	1.09	1
15	1.02084986820305	2	3	2	38	"2;1"	"id_298"	0	1	NA	0	1.09	1
16	0.537789324863578	2	7	2	45	"2;1"	"id_298"	0	1	NA	0	1.09	1
17	0.855306313918587	1	-21	2	24	"2;1"	"id_298"	0	1	NA	0	1.09	1
18	0.836932209041949	2	2	2	26	"2;1"	"id_298"	0	1	NA	0	1.09	1
19	0.642442997553767	1	1	2	27	"2;1"	"id_298"	0	1	NA	0	1.09	1
20	0.708732496384339	1	-10	2	17	"2;1"	"id_298"	0	1	NA	0	1.09	1
21	0.870114356108376	2	3	2	20	"2;1"	"id_298"	0	1	NA	0	1.09	1
22	0.65520242561554	2	4	2	24	"2;1"	"id_298"	0	1	NA	0	1.09	1
23	0.813523940683538	2	4	2	28	"2;1"	"id_298"	0	1	NA	0	1.09	1
24	1.06385199175916	1	9	2	37	"2;1"	"id_298"	0	1	NA	0	1.09	1
25	0.601493413720012	1	12	2	49	"2;1"	"id_298"	0	1	NA	0	1.09	1
1	1.14572832158764	2	22	3	22	"1;2"	"id_298"	0	1	NA	0	1.09	1
2	1.03804514694903	2	9	3	31	"1;2"	"id_298"	0	1	NA	0	1.09	1
3	0.661639614787433	1	6	3	37	"1;2"	"id_298"	0	1	NA	0	1.09	1
4	1.24984992723982	2	-14	3	23	"1;2"	"id_298"	0	1	NA	0	1.09	1
5	0.51771629113404	1	3	3	26	"1;2"	"id_298"	0	1	NA	0	1.09	1
6	0.763108524986064	1	2	3	28	"1;2"	"id_298"	0	1	NA	0	1.09	1
7	0.71469826927644	1	5	3	33	"1;2"	"id_298"	0	1	NA	0	1.09	1
8	0.816488983934498	1	1	3	34	"1;2"	"id_298"	0	1	NA	0	1.09	1
9	1.01955988807519	1	3	3	37	"1;2"	"id_298"	0	1	NA	0	1.09	1
10	0.544572265191605	1	2	3	39	"1;2"	"id_298"	0	1	NA	0	1.09	1
11	0.511470442934117	1	1	3	40	"1;2"	"id_298"	0	1	NA	0	1.09	1
12	1.07989043370572	2	16	3	56	"1;2"	"id_298"	0	1	NA	0	1.09	1
13	0.691446324624556	2	6	3	62	"1;2"	"id_298"	0	1	NA	0	1.09	1
14	1.2009241507772	1	6	3	68	"1;2"	"id_298"	0	1	NA	0	1.09	1
15	0.698664593986863	2	-1	3	67	"1;2"	"id_298"	0	1	NA	0	1.09	1
16	0.687442081483871	2	-10	3	57	"1;2"	"id_298"	0	1	NA	0	1.09	1
17	0.5	2	2	3	59	"1;2"	"id_298"	0	1	NA	0	1.09	1
18	0.872857726131829	1	7	3	66	"1;2"	"id_298"	0	1	NA	0	1.09	1
19	0.845026170159628	1	1	3	67	"1;2"	"id_298"	0	1	NA	0	1.09	1
20	0.609862303533265	1	3	3	70	"1;2"	"id_298"	0	1	NA	0	1.09	1
21	0.520385105145736	1	5	3	75	"1;2"	"id_298"	0	1	NA	0	1.09	1
22	0.706509430948643	1	5	3	80	"1;2"	"id_298"	0	1	NA	0	1.09	1
23	0.78239587273825	2	23	3	103	"1;2"	"id_298"	0	1	NA	0	1.09	1
24	0.717435996544728	2	1	3	104	"1;2"	"id_298"	0	1	NA	0	1.09	1
25	0.710538649310281	2	19	3	123	"1;2"	"id_298"	0	1	NA	0	1.09	1
1	0.5	2	3	4	3	"2;1"	"id_298"	0	1	NA	0	1.09	1
2	0.624317650620554	1	9	4	12	"2;1"	"id_298"	0	1	NA	0	1.09	1
3	0.645149580515395	2	0	4	12	"2;1"	"id_298"	0	1	NA	0	1.09	1
4	0.5	1	21	4	33	"2;1"	"id_298"	0	1	NA	0	1.09	1
5	1.1329866617212	1	-7	4	26	"2;1"	"id_298"	0	1	NA	0	1.09	1
6	1.07857271808142	1	-1	4	25	"2;1"	"id_298"	0	1	NA	0	1.09	1
7	0.799720310555039	2	-1	4	24	"2;1"	"id_298"	0	1	NA	0	1.09	1
8	1.1367440464487	1	-1	4	23	"2;1"	"id_298"	0	1	NA	0	1.09	1
9	0.632020650697511	1	9	4	32	"2;1"	"id_298"	0	1	NA	0	1.09	1
10	0.815536306384124	1	5	4	37	"2;1"	"id_298"	0	1	NA	0	1.09	1
11	1.04188647171075	2	6	4	43	"2;1"	"id_298"	0	1	NA	0	1.09	1
12	0.727436432886324	1	1	4	44	"2;1"	"id_298"	0	1	NA	0	1.09	1
13	0.788170433079363	2	2	4	46	"2;1"	"id_298"	0	1	NA	0	1.09	1
14	0.775169604880014	1	0	4	46	"2;1"	"id_298"	0	1	NA	0	1.09	1
15	1.05673925060647	2	4	4	50	"2;1"	"id_298"	0	1	NA	0	1.09	1
16	0.5	2	4	4	54	"2;1"	"id_298"	0	1	NA	0	1.09	1
17	0.749934714317366	1	3	4	57	"2;1"	"id_298"	0	1	NA	0	1.09	1
18	0.726357415568691	1	10	4	67	"2;1"	"id_298"	0	1	NA	0	1.09	1
19	1.33950944727376	2	3	4	70	"2;1"	"id_298"	0	1	NA	0	1.09	1
20	0.56769979936652	2	3	4	73	"2;1"	"id_298"	0	1	NA	0	1.09	1
21	0.80504553671312	1	6	4	79	"2;1"	"id_298"	0	1	NA	0	1.09	1
22	0.588341115701588	1	7	4	86	"2;1"	"id_298"	0	1	NA	0	1.09	1
23	1.029883544093	1	7	4	93	"2;1"	"id_298"	0	1	NA	0	1.09	1
24	0.5	1	1	4	94	"2;1"	"id_298"	0	1	NA	0	1.09	1
25	0.743594718739231	2	7	4	101	"2;1"	"id_298"	0	1	NA	0	1.09	1
1	1.00895426022531	2	10	5	10	"1;2"	"id_298"	0	1	NA	0	1.09	1
